UnitTypeID,UnitTypeName,CityDistState,Hierarchy,Active
43074,UnitType_43074,City,8,True
43075,UnitType_43075,District,1,True
43076,UnitType_43076,City,3,True
43077,UnitType_43077,City,7,True
43078,UnitType_43078,State,9,False
43079,UnitType_43079,City,6,True
43080,UnitType_43080,District,7,True
43081,UnitType_43081,State,4,True
43082,UnitType_43082,City,3,True
43083,UnitType_43083,District,5,True
43084,UnitType_43084,City,2,True
43085,UnitType_43085,District,5,True
43086,UnitType_43086,District,5,True
43087,UnitType_43087,District,5,True
43088,UnitType_43088,State,1,True
43089,UnitType_43089,State,2,True
43090,UnitType_43090,District,3,True
43091,UnitType_43091,State,6,True
43092,UnitType_43092,State,7,True
43093,UnitType_43093,City,3,True
43094,UnitType_43094,State,7,True
43095,UnitType_43095,City,8,True
43096,UnitType_43096,State,6,True
43097,UnitType_43097,City,2,True
43098,UnitType_43098,State,9,True
43099,UnitType_43099,City,5,True
43100,UnitType_43100,District,4,True
43101,UnitType_43101,State,2,True
43102,UnitType_43102,State,4,True
43103,UnitType_43103,State,9,True
43104,UnitType_43104,District,8,True
43105,UnitType_43105,State,9,True
43106,UnitType_43106,District,5,True
43107,UnitType_43107,District,2,True
43108,UnitType_43108,District,3,True
43109,UnitType_43109,District,2,True
43110,UnitType_43110,City,7,True
43111,UnitType_43111,District,8,True
43112,UnitType_43112,District,9,True
43113,UnitType_43113,District,7,True
43114,UnitType_43114,State,6,True
43115,UnitType_43115,State,1,True
43116,UnitType_43116,State,2,True
43117,UnitType_43117,State,1,True
43118,UnitType_43118,State,2,True
43119,UnitType_43119,City,6,True
43120,UnitType_43120,District,4,False
43121,UnitType_43121,District,6,True
43122,UnitType_43122,State,4,True
43123,UnitType_43123,City,1,True
43124,UnitType_43124,City,8,True
43125,UnitType_43125,State,3,True
43126,UnitType_43126,State,1,True
43127,UnitType_43127,State,6,True
43128,UnitType_43128,City,3,True
43129,UnitType_43129,State,3,False
43130,UnitType_43130,State,5,True
43131,UnitType_43131,City,8,True
43132,UnitType_43132,District,1,True
43133,UnitType_43133,State,3,True
43134,UnitType_43134,State,2,True
43135,UnitType_43135,City,1,True
43136,UnitType_43136,City,7,True
43137,UnitType_43137,District,8,True
43138,UnitType_43138,City,5,True
43139,UnitType_43139,State,3,True
43140,UnitType_43140,District,5,True
43141,UnitType_43141,District,7,True
43142,UnitType_43142,District,1,True
43143,UnitType_43143,City,9,True
43144,UnitType_43144,City,6,True
43145,UnitType_43145,State,7,False
43146,UnitType_43146,City,6,True
43147,UnitType_43147,City,8,True
43148,UnitType_43148,City,4,True
43149,UnitType_43149,City,6,True
43150,UnitType_43150,State,5,True
43151,UnitType_43151,District,9,True
43152,UnitType_43152,City,8,True
43153,UnitType_43153,State,9,True
43154,UnitType_43154,City,1,True
43155,UnitType_43155,City,8,True
43156,UnitType_43156,State,4,True
43157,UnitType_43157,State,3,False
43158,UnitType_43158,City,2,True
43159,UnitType_43159,City,4,True
43160,UnitType_43160,State,9,True
43161,UnitType_43161,District,4,True
43162,UnitType_43162,District,6,True
43163,UnitType_43163,State,9,True
43164,UnitType_43164,City,9,True
43165,UnitType_43165,City,9,True
43166,UnitType_43166,District,6,True
43167,UnitType_43167,District,6,True
43168,UnitType_43168,District,1,True
43169,UnitType_43169,State,9,True
43170,UnitType_43170,City,3,True
43171,UnitType_43171,State,6,True
43172,UnitType_43172,State,4,True
43173,UnitType_43173,District,7,True
43174,UnitType_43174,State,7,True
43175,UnitType_43175,State,6,True
43176,UnitType_43176,District,2,True
43177,UnitType_43177,State,4,True
43178,UnitType_43178,State,2,True
43179,UnitType_43179,City,9,True
43180,UnitType_43180,State,3,True
43181,UnitType_43181,State,8,True
43182,UnitType_43182,City,2,True
43183,UnitType_43183,City,6,True
43184,UnitType_43184,City,6,True
43185,UnitType_43185,State,9,True
43186,UnitType_43186,City,9,True
43187,UnitType_43187,City,2,True
43188,UnitType_43188,City,9,True
43189,UnitType_43189,District,5,True
43190,UnitType_43190,City,6,True
43191,UnitType_43191,State,1,True
43192,UnitType_43192,State,1,False
43193,UnitType_43193,District,1,True
43194,UnitType_43194,State,1,True
43195,UnitType_43195,State,9,True
43196,UnitType_43196,State,5,True
43197,UnitType_43197,City,9,True
43198,UnitType_43198,District,8,True
43199,UnitType_43199,City,4,True
43200,UnitType_43200,State,2,True
43201,UnitType_43201,District,9,True
43202,UnitType_43202,District,2,True
43203,UnitType_43203,State,1,True
43204,UnitType_43204,City,4,True
43205,UnitType_43205,State,1,True
43206,UnitType_43206,District,2,True
43207,UnitType_43207,State,3,True
43208,UnitType_43208,District,6,True
43209,UnitType_43209,City,3,True
43210,UnitType_43210,District,2,True
43211,UnitType_43211,District,7,True
43212,UnitType_43212,District,5,True
43213,UnitType_43213,State,6,True
43214,UnitType_43214,City,3,False
43215,UnitType_43215,District,1,True
43216,UnitType_43216,City,6,True
43217,UnitType_43217,District,8,True
43218,UnitType_43218,District,4,True
43219,UnitType_43219,City,4,True
43220,UnitType_43220,State,2,True
43221,UnitType_43221,City,5,True
43222,UnitType_43222,State,2,True
43223,UnitType_43223,District,1,True
43224,UnitType_43224,District,3,True
43225,UnitType_43225,District,2,True
43226,UnitType_43226,State,2,True
43227,UnitType_43227,District,5,True
43228,UnitType_43228,City,9,True
43229,UnitType_43229,City,9,True
43230,UnitType_43230,State,9,True
43231,UnitType_43231,City,8,True
43232,UnitType_43232,State,5,True
43233,UnitType_43233,State,9,True
43234,UnitType_43234,State,7,True
43235,UnitType_43235,City,8,True
43236,UnitType_43236,District,3,True
43237,UnitType_43237,State,5,True
43238,UnitType_43238,State,2,True
43239,UnitType_43239,District,2,True
43240,UnitType_43240,City,9,True
43241,UnitType_43241,State,4,True
43242,UnitType_43242,State,4,True
43243,UnitType_43243,City,8,True
43244,UnitType_43244,State,6,True
43245,UnitType_43245,State,8,True
43246,UnitType_43246,City,8,True
43247,UnitType_43247,City,4,True
43248,UnitType_43248,State,4,True
43249,UnitType_43249,City,6,True
43250,UnitType_43250,State,5,True
43251,UnitType_43251,City,1,True
43252,UnitType_43252,City,4,True
43253,UnitType_43253,District,2,True
43254,UnitType_43254,State,3,True
43255,UnitType_43255,City,9,True
43256,UnitType_43256,District,3,True
43257,UnitType_43257,State,4,True
43258,UnitType_43258,District,7,True
43259,UnitType_43259,State,8,True
43260,UnitType_43260,City,8,True
43261,UnitType_43261,City,2,True
43262,UnitType_43262,City,5,True
43263,UnitType_43263,State,4,True
43264,UnitType_43264,State,2,True
43265,UnitType_43265,City,3,True
43266,UnitType_43266,District,4,True
43267,UnitType_43267,State,1,True
43268,UnitType_43268,State,1,False
43269,UnitType_43269,City,3,True
43270,UnitType_43270,District,6,True
43271,UnitType_43271,District,2,True
43272,UnitType_43272,City,2,True
43273,UnitType_43273,City,2,True
43274,UnitType_43274,State,2,True
43275,UnitType_43275,State,5,True
43276,UnitType_43276,City,4,True
43277,UnitType_43277,State,6,True
43278,UnitType_43278,City,1,True
43279,UnitType_43279,District,6,True
43280,UnitType_43280,State,1,True
43281,UnitType_43281,State,8,True
43282,UnitType_43282,City,2,True
43283,UnitType_43283,City,3,True
43284,UnitType_43284,City,7,True
43285,UnitType_43285,District,1,True
43286,UnitType_43286,State,8,True
43287,UnitType_43287,City,7,True
43288,UnitType_43288,State,7,True
43289,UnitType_43289,State,1,True
43290,UnitType_43290,District,2,True
43291,UnitType_43291,State,9,True
43292,UnitType_43292,District,3,True
43293,UnitType_43293,District,9,False
43294,UnitType_43294,City,2,True
43295,UnitType_43295,State,3,True
43296,UnitType_43296,District,9,True
43297,UnitType_43297,City,8,True
43298,UnitType_43298,District,8,True
43299,UnitType_43299,State,2,True
43300,UnitType_43300,State,3,True
43301,UnitType_43301,District,5,True
43302,UnitType_43302,State,2,True
43303,UnitType_43303,District,1,True
43304,UnitType_43304,City,9,True
43305,UnitType_43305,District,5,True
43306,UnitType_43306,State,6,True
43307,UnitType_43307,State,5,True
43308,UnitType_43308,State,3,True
43309,UnitType_43309,City,9,False
43310,UnitType_43310,District,6,True
43311,UnitType_43311,State,8,True
43312,UnitType_43312,District,8,True
43313,UnitType_43313,State,8,True
43314,UnitType_43314,District,1,True
43315,UnitType_43315,City,8,True
43316,UnitType_43316,City,9,True
43317,UnitType_43317,District,1,False
43318,UnitType_43318,State,3,False
43319,UnitType_43319,District,7,True
43320,UnitType_43320,City,5,False
43321,UnitType_43321,State,9,True
43322,UnitType_43322,State,3,True
43323,UnitType_43323,City,6,True
43324,UnitType_43324,District,5,True
43325,UnitType_43325,City,7,True
43326,UnitType_43326,City,2,False
43327,UnitType_43327,City,9,True
43328,UnitType_43328,District,2,True
43329,UnitType_43329,City,3,False
43330,UnitType_43330,City,7,True
43331,UnitType_43331,State,2,True
43332,UnitType_43332,State,3,True
43333,UnitType_43333,District,1,True
43334,UnitType_43334,City,2,True
43335,UnitType_43335,State,2,True
43336,UnitType_43336,City,4,True
43337,UnitType_43337,State,2,True
43338,UnitType_43338,State,8,True
43339,UnitType_43339,State,5,True
43340,UnitType_43340,State,1,True
43341,UnitType_43341,State,6,True
43342,UnitType_43342,State,8,True
43343,UnitType_43343,State,6,True
43344,UnitType_43344,City,9,True
43345,UnitType_43345,City,7,True
43346,UnitType_43346,District,3,True
43347,UnitType_43347,District,5,True
43348,UnitType_43348,State,1,True
43349,UnitType_43349,District,2,True
43350,UnitType_43350,District,4,True
43351,UnitType_43351,District,9,True
43352,UnitType_43352,District,1,True
43353,UnitType_43353,State,8,True
43354,UnitType_43354,City,6,True
43355,UnitType_43355,City,3,True
43356,UnitType_43356,City,9,True
43357,UnitType_43357,State,9,True
43358,UnitType_43358,City,8,True
43359,UnitType_43359,State,7,True
43360,UnitType_43360,State,4,False
43361,UnitType_43361,District,4,True
43362,UnitType_43362,State,2,True
43363,UnitType_43363,City,7,True
43364,UnitType_43364,City,6,True
43365,UnitType_43365,State,5,True
43366,UnitType_43366,District,4,True
43367,UnitType_43367,State,2,False
43368,UnitType_43368,City,9,True
43369,UnitType_43369,State,6,True
43370,UnitType_43370,District,1,True
43371,UnitType_43371,City,9,True
43372,UnitType_43372,District,7,True
43373,UnitType_43373,District,6,True
43374,UnitType_43374,District,1,True
43375,UnitType_43375,District,5,True
43376,UnitType_43376,District,5,True
43377,UnitType_43377,District,5,True
43378,UnitType_43378,City,3,True
43379,UnitType_43379,District,5,True
43380,UnitType_43380,City,5,True
43381,UnitType_43381,State,3,True
43382,UnitType_43382,City,7,False
43383,UnitType_43383,City,7,True
43384,UnitType_43384,District,6,True
43385,UnitType_43385,District,8,True
43386,UnitType_43386,City,4,False
43387,UnitType_43387,District,9,True
43388,UnitType_43388,District,2,True
43389,UnitType_43389,District,1,True
43390,UnitType_43390,District,9,True
43391,UnitType_43391,State,5,True
43392,UnitType_43392,District,7,True
43393,UnitType_43393,City,7,True
43394,UnitType_43394,City,6,True
43395,UnitType_43395,District,6,True
43396,UnitType_43396,City,2,True
43397,UnitType_43397,City,2,True
43398,UnitType_43398,City,8,True
43399,UnitType_43399,State,1,True
43400,UnitType_43400,City,4,False
43401,UnitType_43401,District,9,True
43402,UnitType_43402,State,9,True
43403,UnitType_43403,City,4,True
43404,UnitType_43404,State,5,False
43405,UnitType_43405,District,9,True
43406,UnitType_43406,District,5,True
43407,UnitType_43407,District,6,True
43408,UnitType_43408,City,9,True
43409,UnitType_43409,City,6,True
43410,UnitType_43410,City,5,True
43411,UnitType_43411,State,8,True
43412,UnitType_43412,City,9,True
43413,UnitType_43413,State,5,True
43414,UnitType_43414,State,5,True
43415,UnitType_43415,City,9,True
43416,UnitType_43416,District,4,True
43417,UnitType_43417,State,1,True
43418,UnitType_43418,District,8,True
43419,UnitType_43419,City,3,True
43420,UnitType_43420,District,7,True
43421,UnitType_43421,State,7,True
43422,UnitType_43422,District,2,True
43423,UnitType_43423,State,1,True
43424,UnitType_43424,City,9,True
43425,UnitType_43425,City,5,False
43426,UnitType_43426,City,5,True
43427,UnitType_43427,State,5,True
43428,UnitType_43428,State,2,True
43429,UnitType_43429,State,4,True
43430,UnitType_43430,State,2,True
43431,UnitType_43431,City,4,True
43432,UnitType_43432,State,4,True
43433,UnitType_43433,State,6,True
43434,UnitType_43434,City,9,True
43435,UnitType_43435,State,4,True
43436,UnitType_43436,City,5,True
43437,UnitType_43437,State,1,True
43438,UnitType_43438,District,4,True
43439,UnitType_43439,City,2,True
43440,UnitType_43440,State,9,True
43441,UnitType_43441,District,3,True
43442,UnitType_43442,State,9,True
43443,UnitType_43443,City,8,True
43444,UnitType_43444,State,5,True
43445,UnitType_43445,City,3,True
43446,UnitType_43446,District,6,True
43447,UnitType_43447,City,1,True
43448,UnitType_43448,State,6,True
43449,UnitType_43449,District,3,True
43450,UnitType_43450,State,4,True
43451,UnitType_43451,City,9,True
43452,UnitType_43452,City,9,True
43453,UnitType_43453,State,8,True
43454,UnitType_43454,City,9,True
43455,UnitType_43455,District,1,True
43456,UnitType_43456,City,9,False
43457,UnitType_43457,District,6,True
43458,UnitType_43458,State,6,True
43459,UnitType_43459,City,5,True
43460,UnitType_43460,State,9,True
43461,UnitType_43461,City,7,True
43462,UnitType_43462,District,4,True
43463,UnitType_43463,District,8,True
43464,UnitType_43464,City,2,True
43465,UnitType_43465,District,5,False
43466,UnitType_43466,City,4,True
43467,UnitType_43467,City,4,True
43468,UnitType_43468,District,3,True
43469,UnitType_43469,District,1,True
43470,UnitType_43470,City,9,True
43471,UnitType_43471,City,4,True
43472,UnitType_43472,City,2,True
43473,UnitType_43473,City,8,True
43474,UnitType_43474,District,4,True
43475,UnitType_43475,City,7,True
43476,UnitType_43476,State,7,True
43477,UnitType_43477,District,2,True
43478,UnitType_43478,District,7,True
43479,UnitType_43479,State,1,True
43480,UnitType_43480,District,2,True
43481,UnitType_43481,City,3,True
43482,UnitType_43482,City,7,True
43483,UnitType_43483,District,8,False
43484,UnitType_43484,State,5,True
43485,UnitType_43485,City,4,False
43486,UnitType_43486,District,8,True
43487,UnitType_43487,District,3,False
43488,UnitType_43488,District,5,True
43489,UnitType_43489,District,6,True
43490,UnitType_43490,District,1,True
43491,UnitType_43491,District,1,True
43492,UnitType_43492,State,7,True
43493,UnitType_43493,State,7,True
43494,UnitType_43494,City,9,True
43495,UnitType_43495,State,9,True
43496,UnitType_43496,City,5,True
43497,UnitType_43497,State,8,True
43498,UnitType_43498,City,3,True
43499,UnitType_43499,State,8,True
43500,UnitType_43500,State,1,True
43501,UnitType_43501,City,2,True
43502,UnitType_43502,State,6,True
43503,UnitType_43503,District,6,True
43504,UnitType_43504,District,3,True
43505,UnitType_43505,District,6,True
43506,UnitType_43506,City,9,True
43507,UnitType_43507,State,2,True
43508,UnitType_43508,District,3,True
43509,UnitType_43509,State,7,True
43510,UnitType_43510,State,6,True
43511,UnitType_43511,District,4,True
43512,UnitType_43512,District,9,True
43513,UnitType_43513,City,4,True
43514,UnitType_43514,District,5,True
43515,UnitType_43515,District,3,True
43516,UnitType_43516,City,6,True
43517,UnitType_43517,State,3,True
43518,UnitType_43518,District,8,True
43519,UnitType_43519,District,2,True
43520,UnitType_43520,State,8,True
43521,UnitType_43521,State,5,True
43522,UnitType_43522,City,2,True
43523,UnitType_43523,City,9,True
43524,UnitType_43524,State,8,True
43525,UnitType_43525,City,6,True
43526,UnitType_43526,City,6,True
43527,UnitType_43527,City,4,True
43528,UnitType_43528,State,2,True
43529,UnitType_43529,State,6,True
43530,UnitType_43530,District,2,True
43531,UnitType_43531,District,9,True
43532,UnitType_43532,State,1,True
43533,UnitType_43533,City,8,True
43534,UnitType_43534,City,5,True
43535,UnitType_43535,State,9,True
43536,UnitType_43536,District,6,True
43537,UnitType_43537,State,4,True
43538,UnitType_43538,State,6,True
43539,UnitType_43539,City,3,True
43540,UnitType_43540,State,5,True
43541,UnitType_43541,City,3,True
43542,UnitType_43542,State,1,True
43543,UnitType_43543,City,7,True
43544,UnitType_43544,State,2,True
43545,UnitType_43545,District,6,True
43546,UnitType_43546,District,8,True
43547,UnitType_43547,City,3,True
43548,UnitType_43548,City,7,True
43549,UnitType_43549,District,3,True
43550,UnitType_43550,City,1,True
43551,UnitType_43551,District,4,True
43552,UnitType_43552,District,6,True
43553,UnitType_43553,City,6,True
43554,UnitType_43554,City,2,True
43555,UnitType_43555,District,9,True
43556,UnitType_43556,District,7,True
43557,UnitType_43557,District,7,True
43558,UnitType_43558,District,4,True
43559,UnitType_43559,City,7,True
43560,UnitType_43560,District,1,True
43561,UnitType_43561,District,7,True
43562,UnitType_43562,City,6,True
43563,UnitType_43563,State,4,True
43564,UnitType_43564,District,5,True
43565,UnitType_43565,State,2,True
43566,UnitType_43566,District,1,True
43567,UnitType_43567,State,4,True
43568,UnitType_43568,City,4,True
43569,UnitType_43569,State,2,True
43570,UnitType_43570,State,5,True
43571,UnitType_43571,District,1,True
43572,UnitType_43572,District,9,True
43573,UnitType_43573,District,4,True
43574,UnitType_43574,District,9,True
43575,UnitType_43575,City,8,True
43576,UnitType_43576,City,9,True
43577,UnitType_43577,State,5,True
43578,UnitType_43578,State,4,True
43579,UnitType_43579,City,2,True
43580,UnitType_43580,District,4,True
43581,UnitType_43581,City,9,True
43582,UnitType_43582,District,3,True
43583,UnitType_43583,City,4,True
43584,UnitType_43584,State,7,False
43585,UnitType_43585,City,6,True
43586,UnitType_43586,City,3,True
43587,UnitType_43587,State,6,True
43588,UnitType_43588,District,5,True
43589,UnitType_43589,City,2,True
43590,UnitType_43590,City,1,False
43591,UnitType_43591,City,5,True
43592,UnitType_43592,State,7,True
43593,UnitType_43593,State,8,True
43594,UnitType_43594,State,5,True
43595,UnitType_43595,District,7,True
43596,UnitType_43596,State,8,True
43597,UnitType_43597,District,5,True
43598,UnitType_43598,City,4,True
43599,UnitType_43599,District,9,True
43600,UnitType_43600,District,7,True
43601,UnitType_43601,District,5,True
43602,UnitType_43602,State,8,True
43603,UnitType_43603,District,8,True
43604,UnitType_43604,State,6,True
43605,UnitType_43605,State,8,True
43606,UnitType_43606,City,6,True
43607,UnitType_43607,City,7,True
43608,UnitType_43608,State,2,True
43609,UnitType_43609,City,8,True
43610,UnitType_43610,State,1,True
43611,UnitType_43611,State,8,True
43612,UnitType_43612,District,5,True
43613,UnitType_43613,State,8,True
43614,UnitType_43614,City,1,True
43615,UnitType_43615,State,6,True
43616,UnitType_43616,District,4,True
43617,UnitType_43617,State,5,True
43618,UnitType_43618,District,4,True
43619,UnitType_43619,District,3,True
43620,UnitType_43620,City,2,True
43621,UnitType_43621,District,5,True
43622,UnitType_43622,District,9,True
43623,UnitType_43623,City,6,True
43624,UnitType_43624,City,5,True
43625,UnitType_43625,State,5,True
43626,UnitType_43626,City,1,False
43627,UnitType_43627,District,3,True
43628,UnitType_43628,City,8,True
43629,UnitType_43629,District,2,True
43630,UnitType_43630,City,4,True
43631,UnitType_43631,City,7,True
43632,UnitType_43632,District,6,True
43633,UnitType_43633,State,7,True
43634,UnitType_43634,City,2,True
43635,UnitType_43635,City,5,True
43636,UnitType_43636,District,1,True
43637,UnitType_43637,State,4,True
43638,UnitType_43638,State,3,True
43639,UnitType_43639,District,7,True
43640,UnitType_43640,District,9,True
43641,UnitType_43641,District,9,True
43642,UnitType_43642,City,4,False
43643,UnitType_43643,City,4,True
43644,UnitType_43644,District,2,True
43645,UnitType_43645,City,7,True
43646,UnitType_43646,State,3,True
43647,UnitType_43647,City,8,True
43648,UnitType_43648,City,5,True
43649,UnitType_43649,State,7,True
43650,UnitType_43650,City,1,True
43651,UnitType_43651,District,3,False
43652,UnitType_43652,State,9,True
43653,UnitType_43653,State,7,True
43654,UnitType_43654,District,8,True
43655,UnitType_43655,State,7,True
43656,UnitType_43656,City,9,True
43657,UnitType_43657,State,9,True
43658,UnitType_43658,City,7,True
43659,UnitType_43659,State,9,True
43660,UnitType_43660,District,8,True
43661,UnitType_43661,District,9,True
43662,UnitType_43662,State,8,True
43663,UnitType_43663,City,3,True
43664,UnitType_43664,District,8,False
43665,UnitType_43665,District,7,True
43666,UnitType_43666,City,3,True
43667,UnitType_43667,District,3,False
43668,UnitType_43668,City,1,True
43669,UnitType_43669,State,3,True
43670,UnitType_43670,District,1,True
43671,UnitType_43671,City,5,True
43672,UnitType_43672,City,4,True
43673,UnitType_43673,District,2,True
43674,UnitType_43674,District,7,True
43675,UnitType_43675,District,7,True
43676,UnitType_43676,District,1,True
43677,UnitType_43677,District,9,True
43678,UnitType_43678,State,4,True
43679,UnitType_43679,City,3,True
43680,UnitType_43680,State,7,True
43681,UnitType_43681,State,5,True
43682,UnitType_43682,State,5,True
43683,UnitType_43683,District,9,True
43684,UnitType_43684,State,5,True
43685,UnitType_43685,City,5,True
43686,UnitType_43686,District,9,True
43687,UnitType_43687,District,3,True
43688,UnitType_43688,District,8,True
43689,UnitType_43689,City,5,True
43690,UnitType_43690,State,3,True
43691,UnitType_43691,City,9,True
43692,UnitType_43692,District,2,True
43693,UnitType_43693,City,8,True
43694,UnitType_43694,State,1,True
43695,UnitType_43695,State,8,True
43696,UnitType_43696,State,4,True
43697,UnitType_43697,State,4,False
43698,UnitType_43698,City,9,True
43699,UnitType_43699,City,9,False
43700,UnitType_43700,District,2,True
43701,UnitType_43701,District,9,True
43702,UnitType_43702,City,5,True
43703,UnitType_43703,State,7,True
43704,UnitType_43704,City,9,True
43705,UnitType_43705,State,9,True
43706,UnitType_43706,State,3,True
43707,UnitType_43707,City,5,True
43708,UnitType_43708,City,7,True
43709,UnitType_43709,State,8,True
43710,UnitType_43710,City,4,True
43711,UnitType_43711,State,6,True
43712,UnitType_43712,District,6,True
43713,UnitType_43713,State,9,True
43714,UnitType_43714,City,9,True
43715,UnitType_43715,State,5,True
43716,UnitType_43716,City,6,True
43717,UnitType_43717,District,4,True
43718,UnitType_43718,District,6,True
43719,UnitType_43719,District,6,False
43720,UnitType_43720,State,6,True
43721,UnitType_43721,District,7,True
43722,UnitType_43722,State,7,True
43723,UnitType_43723,City,8,True
43724,UnitType_43724,District,5,True
43725,UnitType_43725,City,8,True
43726,UnitType_43726,City,7,True
43727,UnitType_43727,State,8,False
43728,UnitType_43728,District,8,True
43729,UnitType_43729,District,8,True
43730,UnitType_43730,City,6,True
43731,UnitType_43731,State,8,True
43732,UnitType_43732,State,8,True
43733,UnitType_43733,City,3,True
43734,UnitType_43734,District,9,True
43735,UnitType_43735,City,2,True
43736,UnitType_43736,District,2,True
43737,UnitType_43737,District,6,True
43738,UnitType_43738,City,1,False
43739,UnitType_43739,State,4,True
43740,UnitType_43740,City,5,True
43741,UnitType_43741,City,9,True
43742,UnitType_43742,City,4,True
43743,UnitType_43743,City,8,True
43744,UnitType_43744,State,2,True
43745,UnitType_43745,City,2,True
43746,UnitType_43746,City,5,True
43747,UnitType_43747,City,5,True
43748,UnitType_43748,City,8,True
43749,UnitType_43749,City,7,True
43750,UnitType_43750,City,9,True
43751,UnitType_43751,City,3,True
43752,UnitType_43752,City,2,True
43753,UnitType_43753,District,9,True
43754,UnitType_43754,District,3,True
43755,UnitType_43755,City,8,True
43756,UnitType_43756,City,6,True
43757,UnitType_43757,State,6,True
43758,UnitType_43758,District,3,True
43759,UnitType_43759,District,5,True
43760,UnitType_43760,City,4,True
43761,UnitType_43761,District,6,True
43762,UnitType_43762,City,7,True
43763,UnitType_43763,District,6,True
43764,UnitType_43764,City,6,True
43765,UnitType_43765,District,7,True
43766,UnitType_43766,District,1,True
43767,UnitType_43767,City,2,True
43768,UnitType_43768,State,4,True
43769,UnitType_43769,State,6,True
43770,UnitType_43770,City,4,True
43771,UnitType_43771,City,2,True
43772,UnitType_43772,State,7,True
43773,UnitType_43773,City,9,True
43774,UnitType_43774,District,8,True
43775,UnitType_43775,District,4,True
43776,UnitType_43776,State,1,False
43777,UnitType_43777,City,7,True
43778,UnitType_43778,City,8,True
43779,UnitType_43779,City,7,True
43780,UnitType_43780,City,9,True
43781,UnitType_43781,State,6,True
43782,UnitType_43782,City,8,True
43783,UnitType_43783,City,9,True
43784,UnitType_43784,City,6,True
43785,UnitType_43785,State,2,True
43786,UnitType_43786,District,6,True
43787,UnitType_43787,District,6,True
43788,UnitType_43788,District,1,True
43789,UnitType_43789,District,6,True
43790,UnitType_43790,City,7,True
43791,UnitType_43791,District,2,True
43792,UnitType_43792,City,4,True
43793,UnitType_43793,City,3,True
43794,UnitType_43794,District,6,True
43795,UnitType_43795,State,4,True
43796,UnitType_43796,City,9,True
43797,UnitType_43797,District,9,True
43798,UnitType_43798,State,8,True
43799,UnitType_43799,District,3,True
43800,UnitType_43800,State,7,True
43801,UnitType_43801,District,3,True
43802,UnitType_43802,City,1,True
43803,UnitType_43803,State,4,True
43804,UnitType_43804,City,9,True
43805,UnitType_43805,City,4,True
43806,UnitType_43806,City,5,True
43807,UnitType_43807,District,3,True
43808,UnitType_43808,City,5,True
43809,UnitType_43809,City,3,True
43810,UnitType_43810,State,7,True
43811,UnitType_43811,City,3,True
43812,UnitType_43812,State,1,True
43813,UnitType_43813,City,2,True
43814,UnitType_43814,District,5,False
43815,UnitType_43815,State,2,True
43816,UnitType_43816,District,2,True
43817,UnitType_43817,State,8,True
43818,UnitType_43818,State,5,True
43819,UnitType_43819,State,1,True
43820,UnitType_43820,State,5,True
43821,UnitType_43821,District,4,True
43822,UnitType_43822,District,8,True
43823,UnitType_43823,State,4,True
43824,UnitType_43824,District,2,True
43825,UnitType_43825,State,1,True
43826,UnitType_43826,City,5,False
43827,UnitType_43827,City,5,True
43828,UnitType_43828,District,8,True
43829,UnitType_43829,District,1,True
43830,UnitType_43830,City,3,True
43831,UnitType_43831,District,8,True
43832,UnitType_43832,State,7,True
43833,UnitType_43833,District,7,True
43834,UnitType_43834,District,5,True
43835,UnitType_43835,State,7,True
43836,UnitType_43836,State,7,True
43837,UnitType_43837,District,6,True
43838,UnitType_43838,State,9,True
43839,UnitType_43839,District,3,True
43840,UnitType_43840,State,5,False
43841,UnitType_43841,District,9,True
43842,UnitType_43842,City,3,True
43843,UnitType_43843,City,2,True
43844,UnitType_43844,State,1,True
43845,UnitType_43845,City,2,True
43846,UnitType_43846,City,5,True
43847,UnitType_43847,City,9,True
43848,UnitType_43848,City,5,True
43849,UnitType_43849,State,3,True
43850,UnitType_43850,District,7,True
43851,UnitType_43851,District,3,True
43852,UnitType_43852,District,5,True
43853,UnitType_43853,District,2,True
43854,UnitType_43854,District,6,True
43855,UnitType_43855,City,9,True
43856,UnitType_43856,State,1,True
43857,UnitType_43857,District,6,True
43858,UnitType_43858,City,7,True
43859,UnitType_43859,State,2,True
43860,UnitType_43860,City,5,True
43861,UnitType_43861,City,1,False
43862,UnitType_43862,City,4,True
43863,UnitType_43863,State,8,True
43864,UnitType_43864,City,2,True
43865,UnitType_43865,City,7,True
43866,UnitType_43866,District,2,True
43867,UnitType_43867,State,2,True
43868,UnitType_43868,State,2,True
43869,UnitType_43869,City,4,True
43870,UnitType_43870,District,4,True
43871,UnitType_43871,City,7,True
43872,UnitType_43872,State,3,True
43873,UnitType_43873,State,6,True
43874,UnitType_43874,District,9,True
43875,UnitType_43875,City,1,True
43876,UnitType_43876,State,9,True
43877,UnitType_43877,State,7,True
43878,UnitType_43878,City,1,True
43879,UnitType_43879,City,4,True
43880,UnitType_43880,District,1,True
43881,UnitType_43881,State,7,True
43882,UnitType_43882,State,6,True
43883,UnitType_43883,District,3,True
43884,UnitType_43884,District,6,True
43885,UnitType_43885,State,8,True
43886,UnitType_43886,City,9,True
43887,UnitType_43887,State,2,True
43888,UnitType_43888,District,7,True
43889,UnitType_43889,City,6,True
43890,UnitType_43890,District,2,True
43891,UnitType_43891,City,6,True
43892,UnitType_43892,State,5,True
43893,UnitType_43893,District,8,True
43894,UnitType_43894,City,7,True
