OccupationID,OccupationName
63080,Private Employee_63080
63081,Unemployed_63081
63082,Unemployed_63082
63083,Government Employee_63083
63084,Private Employee_63084
63085,Government Employee_63085
63086,Unemployed_63086
63087,Farmer_63087
63088,Student_63088
63089,Business_63089
63090,Farmer_63090
63091,Unemployed_63091
63092,Student_63092
63093,Homemaker_63093
63094,Homemaker_63094
63095,Unemployed_63095
63096,Business_63096
63097,Government Employee_63097
63098,Unemployed_63098
63099,Business_63099
63100,Student_63100
63101,Business_63101
63102,Homemaker_63102
63103,Business_63103
63104,Private Employee_63104
63105,Unemployed_63105
63106,Business_63106
63107,Homemaker_63107
63108,Private Employee_63108
63109,Homemaker_63109
63110,Homemaker_63110
63111,Unemployed_63111
63112,Homemaker_63112
63113,Farmer_63113
63114,Government Employee_63114
63115,Homemaker_63115
63116,Government Employee_63116
63117,Student_63117
63118,Government Employee_63118
63119,Farmer_63119
63120,Homemaker_63120
63121,Farmer_63121
63122,Student_63122
63123,Government Employee_63123
63124,Unemployed_63124
63125,Business_63125
63126,Unemployed_63126
63127,Student_63127
63128,Homemaker_63128
63129,Student_63129
63130,Farmer_63130
63131,Homemaker_63131
63132,Private Employee_63132
63133,Private Employee_63133
63134,Student_63134
63135,Business_63135
63136,Homemaker_63136
63137,Government Employee_63137
63138,Student_63138
63139,Government Employee_63139
63140,Private Employee_63140
63141,Student_63141
63142,Homemaker_63142
63143,Student_63143
63144,Private Employee_63144
63145,Government Employee_63145
63146,Government Employee_63146
63147,Student_63147
63148,Government Employee_63148
63149,Unemployed_63149
63150,Private Employee_63150
63151,Farmer_63151
63152,Homemaker_63152
63153,Business_63153
63154,Business_63154
63155,Private Employee_63155
63156,Business_63156
63157,Homemaker_63157
63158,Student_63158
63159,Business_63159
63160,Homemaker_63160
63161,Unemployed_63161
63162,Government Employee_63162
63163,Farmer_63163
63164,Private Employee_63164
63165,Farmer_63165
63166,Unemployed_63166
63167,Government Employee_63167
63168,Unemployed_63168
63169,Private Employee_63169
63170,Government Employee_63170
63171,Farmer_63171
63172,Student_63172
63173,Business_63173
63174,Unemployed_63174
63175,Farmer_63175
63176,Farmer_63176
63177,Unemployed_63177
63178,Homemaker_63178
63179,Farmer_63179
63180,Private Employee_63180
63181,Unemployed_63181
63182,Student_63182
63183,Unemployed_63183
63184,Business_63184
63185,Student_63185
63186,Business_63186
63187,Farmer_63187
63188,Unemployed_63188
63189,Business_63189
63190,Business_63190
63191,Farmer_63191
63192,Student_63192
63193,Student_63193
63194,Student_63194
63195,Business_63195
63196,Student_63196
63197,Homemaker_63197
63198,Unemployed_63198
63199,Farmer_63199
63200,Unemployed_63200
63201,Homemaker_63201
63202,Business_63202
63203,Government Employee_63203
63204,Private Employee_63204
63205,Homemaker_63205
63206,Unemployed_63206
63207,Student_63207
63208,Private Employee_63208
63209,Private Employee_63209
63210,Unemployed_63210
63211,Business_63211
63212,Unemployed_63212
63213,Business_63213
63214,Farmer_63214
63215,Unemployed_63215
63216,Homemaker_63216
63217,Homemaker_63217
63218,Private Employee_63218
63219,Student_63219
63220,Business_63220
63221,Private Employee_63221
63222,Government Employee_63222
63223,Private Employee_63223
63224,Farmer_63224
63225,Student_63225
63226,Farmer_63226
63227,Private Employee_63227
63228,Unemployed_63228
63229,Student_63229
63230,Farmer_63230
63231,Private Employee_63231
63232,Unemployed_63232
63233,Government Employee_63233
63234,Government Employee_63234
63235,Farmer_63235
63236,Unemployed_63236
63237,Homemaker_63237
63238,Homemaker_63238
63239,Business_63239
63240,Business_63240
63241,Business_63241
63242,Student_63242
63243,Private Employee_63243
63244,Student_63244
63245,Farmer_63245
63246,Unemployed_63246
63247,Business_63247
63248,Government Employee_63248
63249,Private Employee_63249
63250,Homemaker_63250
63251,Farmer_63251
63252,Government Employee_63252
63253,Farmer_63253
63254,Government Employee_63254
63255,Farmer_63255
63256,Private Employee_63256
63257,Student_63257
63258,Business_63258
63259,Homemaker_63259
63260,Homemaker_63260
63261,Business_63261
63262,Homemaker_63262
63263,Homemaker_63263
63264,Private Employee_63264
63265,Private Employee_63265
63266,Private Employee_63266
63267,Unemployed_63267
63268,Business_63268
63269,Business_63269
63270,Private Employee_63270
63271,Farmer_63271
63272,Private Employee_63272
63273,Private Employee_63273
63274,Business_63274
63275,Farmer_63275
63276,Private Employee_63276
63277,Student_63277
63278,Student_63278
63279,Homemaker_63279
63280,Homemaker_63280
63281,Homemaker_63281
63282,Homemaker_63282
63283,Homemaker_63283
63284,Government Employee_63284
63285,Business_63285
63286,Farmer_63286
63287,Homemaker_63287
63288,Unemployed_63288
63289,Homemaker_63289
63290,Unemployed_63290
63291,Unemployed_63291
63292,Unemployed_63292
63293,Student_63293
63294,Homemaker_63294
63295,Private Employee_63295
63296,Student_63296
63297,Private Employee_63297
63298,Farmer_63298
63299,Student_63299
63300,Private Employee_63300
63301,Student_63301
63302,Farmer_63302
63303,Unemployed_63303
63304,Unemployed_63304
63305,Unemployed_63305
63306,Homemaker_63306
63307,Student_63307
63308,Business_63308
63309,Farmer_63309
63310,Government Employee_63310
63311,Unemployed_63311
63312,Homemaker_63312
63313,Homemaker_63313
63314,Student_63314
63315,Student_63315
63316,Homemaker_63316
63317,Student_63317
63318,Private Employee_63318
63319,Student_63319
63320,Private Employee_63320
63321,Student_63321
63322,Homemaker_63322
63323,Farmer_63323
63324,Student_63324
63325,Homemaker_63325
63326,Student_63326
63327,Unemployed_63327
63328,Homemaker_63328
63329,Unemployed_63329
63330,Government Employee_63330
63331,Business_63331
63332,Farmer_63332
63333,Student_63333
63334,Government Employee_63334
63335,Student_63335
63336,Private Employee_63336
63337,Private Employee_63337
63338,Homemaker_63338
63339,Farmer_63339
63340,Farmer_63340
63341,Farmer_63341
63342,Homemaker_63342
63343,Farmer_63343
63344,Business_63344
63345,Homemaker_63345
63346,Government Employee_63346
63347,Unemployed_63347
63348,Student_63348
63349,Unemployed_63349
63350,Homemaker_63350
63351,Homemaker_63351
63352,Farmer_63352
63353,Unemployed_63353
63354,Unemployed_63354
63355,Farmer_63355
63356,Farmer_63356
63357,Government Employee_63357
63358,Government Employee_63358
63359,Government Employee_63359
63360,Government Employee_63360
63361,Business_63361
63362,Private Employee_63362
63363,Unemployed_63363
63364,Government Employee_63364
63365,Unemployed_63365
63366,Unemployed_63366
63367,Homemaker_63367
63368,Student_63368
63369,Private Employee_63369
63370,Homemaker_63370
63371,Government Employee_63371
63372,Business_63372
63373,Government Employee_63373
63374,Student_63374
63375,Student_63375
63376,Business_63376
63377,Unemployed_63377
63378,Student_63378
63379,Unemployed_63379
63380,Homemaker_63380
63381,Private Employee_63381
63382,Private Employee_63382
63383,Unemployed_63383
63384,Private Employee_63384
63385,Homemaker_63385
63386,Homemaker_63386
63387,Business_63387
63388,Private Employee_63388
63389,Business_63389
63390,Private Employee_63390
63391,Private Employee_63391
63392,Unemployed_63392
63393,Government Employee_63393
63394,Homemaker_63394
63395,Homemaker_63395
63396,Homemaker_63396
63397,Homemaker_63397
63398,Homemaker_63398
63399,Homemaker_63399
63400,Unemployed_63400
63401,Government Employee_63401
63402,Homemaker_63402
63403,Farmer_63403
63404,Business_63404
63405,Government Employee_63405
63406,Homemaker_63406
63407,Government Employee_63407
63408,Farmer_63408
63409,Student_63409
63410,Student_63410
63411,Homemaker_63411
63412,Homemaker_63412
63413,Student_63413
63414,Student_63414
63415,Unemployed_63415
63416,Homemaker_63416
63417,Student_63417
63418,Homemaker_63418
63419,Student_63419
63420,Unemployed_63420
63421,Student_63421
63422,Farmer_63422
63423,Private Employee_63423
63424,Business_63424
63425,Student_63425
63426,Government Employee_63426
63427,Student_63427
63428,Private Employee_63428
63429,Farmer_63429
63430,Government Employee_63430
63431,Business_63431
63432,Farmer_63432
63433,Farmer_63433
63434,Private Employee_63434
63435,Student_63435
63436,Private Employee_63436
63437,Student_63437
63438,Business_63438
63439,Farmer_63439
63440,Private Employee_63440
63441,Farmer_63441
63442,Unemployed_63442
63443,Government Employee_63443
63444,Business_63444
63445,Private Employee_63445
63446,Student_63446
63447,Private Employee_63447
63448,Government Employee_63448
63449,Farmer_63449
63450,Business_63450
63451,Unemployed_63451
63452,Student_63452
63453,Farmer_63453
63454,Government Employee_63454
63455,Student_63455
63456,Private Employee_63456
63457,Business_63457
63458,Private Employee_63458
63459,Farmer_63459
63460,Business_63460
63461,Student_63461
63462,Unemployed_63462
63463,Unemployed_63463
63464,Business_63464
63465,Private Employee_63465
63466,Unemployed_63466
63467,Government Employee_63467
63468,Farmer_63468
63469,Farmer_63469
63470,Private Employee_63470
63471,Homemaker_63471
63472,Government Employee_63472
63473,Private Employee_63473
63474,Student_63474
63475,Government Employee_63475
63476,Business_63476
63477,Government Employee_63477
63478,Government Employee_63478
63479,Homemaker_63479
63480,Government Employee_63480
63481,Government Employee_63481
63482,Government Employee_63482
63483,Farmer_63483
63484,Farmer_63484
63485,Student_63485
63486,Unemployed_63486
63487,Business_63487
63488,Homemaker_63488
63489,Unemployed_63489
63490,Student_63490
63491,Unemployed_63491
63492,Farmer_63492
63493,Farmer_63493
63494,Student_63494
63495,Farmer_63495
63496,Student_63496
63497,Student_63497
63498,Private Employee_63498
63499,Student_63499
63500,Unemployed_63500
63501,Private Employee_63501
63502,Farmer_63502
63503,Homemaker_63503
63504,Homemaker_63504
63505,Unemployed_63505
63506,Homemaker_63506
63507,Student_63507
63508,Government Employee_63508
63509,Unemployed_63509
63510,Homemaker_63510
63511,Farmer_63511
63512,Homemaker_63512
63513,Government Employee_63513
63514,Private Employee_63514
63515,Government Employee_63515
63516,Student_63516
63517,Private Employee_63517
63518,Government Employee_63518
63519,Government Employee_63519
63520,Business_63520
63521,Government Employee_63521
63522,Unemployed_63522
63523,Farmer_63523
63524,Farmer_63524
63525,Farmer_63525
63526,Homemaker_63526
63527,Homemaker_63527
63528,Private Employee_63528
63529,Government Employee_63529
63530,Private Employee_63530
63531,Private Employee_63531
63532,Private Employee_63532
63533,Farmer_63533
63534,Homemaker_63534
63535,Government Employee_63535
63536,Business_63536
63537,Farmer_63537
63538,Government Employee_63538
63539,Student_63539
63540,Private Employee_63540
63541,Farmer_63541
63542,Farmer_63542
63543,Business_63543
63544,Student_63544
63545,Student_63545
63546,Farmer_63546
63547,Government Employee_63547
63548,Business_63548
63549,Student_63549
63550,Farmer_63550
63551,Government Employee_63551
63552,Private Employee_63552
63553,Homemaker_63553
63554,Unemployed_63554
63555,Homemaker_63555
63556,Student_63556
63557,Farmer_63557
63558,Business_63558
63559,Government Employee_63559
63560,Business_63560
63561,Private Employee_63561
63562,Government Employee_63562
63563,Student_63563
63564,Homemaker_63564
63565,Student_63565
63566,Farmer_63566
63567,Government Employee_63567
63568,Farmer_63568
63569,Homemaker_63569
63570,Student_63570
63571,Student_63571
63572,Farmer_63572
63573,Homemaker_63573
63574,Farmer_63574
63575,Student_63575
63576,Private Employee_63576
63577,Unemployed_63577
63578,Student_63578
63579,Homemaker_63579
63580,Business_63580
63581,Private Employee_63581
63582,Private Employee_63582
63583,Farmer_63583
63584,Business_63584
63585,Homemaker_63585
63586,Homemaker_63586
63587,Homemaker_63587
63588,Farmer_63588
63589,Homemaker_63589
63590,Private Employee_63590
63591,Homemaker_63591
63592,Student_63592
63593,Homemaker_63593
63594,Government Employee_63594
63595,Government Employee_63595
63596,Business_63596
63597,Student_63597
63598,Homemaker_63598
63599,Unemployed_63599
63600,Government Employee_63600
63601,Private Employee_63601
63602,Unemployed_63602
63603,Student_63603
63604,Government Employee_63604
63605,Homemaker_63605
63606,Private Employee_63606
63607,Business_63607
63608,Government Employee_63608
63609,Unemployed_63609
63610,Student_63610
63611,Private Employee_63611
63612,Private Employee_63612
63613,Homemaker_63613
63614,Private Employee_63614
63615,Private Employee_63615
63616,Unemployed_63616
63617,Unemployed_63617
63618,Farmer_63618
63619,Homemaker_63619
63620,Government Employee_63620
63621,Farmer_63621
63622,Student_63622
63623,Business_63623
63624,Homemaker_63624
63625,Private Employee_63625
63626,Private Employee_63626
63627,Unemployed_63627
63628,Business_63628
63629,Farmer_63629
63630,Business_63630
63631,Student_63631
63632,Homemaker_63632
63633,Student_63633
63634,Private Employee_63634
63635,Farmer_63635
63636,Homemaker_63636
63637,Government Employee_63637
63638,Student_63638
63639,Unemployed_63639
63640,Homemaker_63640
63641,Homemaker_63641
63642,Student_63642
63643,Farmer_63643
63644,Farmer_63644
63645,Student_63645
63646,Government Employee_63646
63647,Student_63647
63648,Private Employee_63648
63649,Unemployed_63649
63650,Government Employee_63650
63651,Homemaker_63651
63652,Unemployed_63652
63653,Unemployed_63653
63654,Government Employee_63654
63655,Unemployed_63655
63656,Government Employee_63656
63657,Farmer_63657
63658,Homemaker_63658
63659,Student_63659
63660,Farmer_63660
63661,Student_63661
63662,Farmer_63662
63663,Private Employee_63663
63664,Student_63664
63665,Private Employee_63665
63666,Private Employee_63666
63667,Unemployed_63667
63668,Homemaker_63668
63669,Homemaker_63669
63670,Government Employee_63670
63671,Government Employee_63671
63672,Homemaker_63672
63673,Business_63673
63674,Homemaker_63674
63675,Government Employee_63675
63676,Homemaker_63676
63677,Government Employee_63677
63678,Private Employee_63678
63679,Farmer_63679
63680,Unemployed_63680
63681,Farmer_63681
63682,Private Employee_63682
63683,Business_63683
63684,Private Employee_63684
63685,Government Employee_63685
63686,Farmer_63686
63687,Business_63687
63688,Homemaker_63688
63689,Business_63689
63690,Unemployed_63690
63691,Homemaker_63691
63692,Business_63692
63693,Student_63693
63694,Student_63694
63695,Homemaker_63695
63696,Homemaker_63696
63697,Homemaker_63697
63698,Government Employee_63698
63699,Farmer_63699
63700,Unemployed_63700
63701,Farmer_63701
63702,Unemployed_63702
63703,Government Employee_63703
63704,Farmer_63704
63705,Homemaker_63705
63706,Farmer_63706
63707,Government Employee_63707
63708,Private Employee_63708
63709,Farmer_63709
63710,Unemployed_63710
63711,Student_63711
63712,Business_63712
63713,Student_63713
63714,Business_63714
63715,Homemaker_63715
63716,Farmer_63716
63717,Business_63717
63718,Private Employee_63718
63719,Homemaker_63719
63720,Government Employee_63720
63721,Student_63721
63722,Farmer_63722
63723,Private Employee_63723
63724,Government Employee_63724
63725,Business_63725
63726,Government Employee_63726
63727,Business_63727
63728,Homemaker_63728
63729,Homemaker_63729
63730,Student_63730
63731,Government Employee_63731
63732,Private Employee_63732
63733,Unemployed_63733
63734,Student_63734
63735,Unemployed_63735
63736,Government Employee_63736
63737,Student_63737
63738,Government Employee_63738
63739,Business_63739
63740,Farmer_63740
63741,Student_63741
63742,Student_63742
63743,Private Employee_63743
63744,Farmer_63744
63745,Government Employee_63745
63746,Homemaker_63746
63747,Farmer_63747
63748,Business_63748
63749,Farmer_63749
63750,Homemaker_63750
63751,Student_63751
63752,Student_63752
63753,Farmer_63753
63754,Unemployed_63754
63755,Private Employee_63755
63756,Unemployed_63756
63757,Government Employee_63757
63758,Homemaker_63758
63759,Private Employee_63759
63760,Private Employee_63760
63761,Student_63761
63762,Unemployed_63762
63763,Private Employee_63763
63764,Farmer_63764
63765,Farmer_63765
63766,Business_63766
63767,Government Employee_63767
63768,Farmer_63768
63769,Business_63769
63770,Unemployed_63770
63771,Government Employee_63771
63772,Farmer_63772
63773,Private Employee_63773
63774,Private Employee_63774
63775,Government Employee_63775
63776,Unemployed_63776
63777,Homemaker_63777
63778,Student_63778
63779,Farmer_63779
63780,Homemaker_63780
63781,Unemployed_63781
63782,Student_63782
63783,Unemployed_63783
63784,Business_63784
63785,Student_63785
63786,Private Employee_63786
63787,Private Employee_63787
63788,Student_63788
63789,Unemployed_63789
63790,Private Employee_63790
63791,Unemployed_63791
63792,Unemployed_63792
63793,Government Employee_63793
63794,Business_63794
63795,Government Employee_63795
63796,Government Employee_63796
63797,Unemployed_63797
63798,Student_63798
63799,Unemployed_63799
63800,Farmer_63800
63801,Unemployed_63801
63802,Homemaker_63802
63803,Farmer_63803
63804,Student_63804
63805,Unemployed_63805
63806,Unemployed_63806
63807,Unemployed_63807
63808,Homemaker_63808
63809,Government Employee_63809
63810,Government Employee_63810
63811,Homemaker_63811
63812,Farmer_63812
63813,Government Employee_63813
63814,Government Employee_63814
63815,Student_63815
63816,Farmer_63816
63817,Student_63817
63818,Farmer_63818
63819,Unemployed_63819
63820,Unemployed_63820
63821,Farmer_63821
63822,Homemaker_63822
63823,Farmer_63823
63824,Government Employee_63824
63825,Government Employee_63825
63826,Unemployed_63826
63827,Student_63827
63828,Student_63828
63829,Government Employee_63829
63830,Unemployed_63830
63831,Student_63831
63832,Homemaker_63832
63833,Student_63833
63834,Government Employee_63834
63835,Farmer_63835
63836,Government Employee_63836
63837,Private Employee_63837
63838,Private Employee_63838
63839,Private Employee_63839
63840,Farmer_63840
63841,Homemaker_63841
63842,Business_63842
63843,Private Employee_63843
63844,Student_63844
63845,Business_63845
63846,Homemaker_63846
63847,Business_63847
63848,Business_63848
63849,Student_63849
63850,Student_63850
63851,Farmer_63851
63852,Government Employee_63852
63853,Unemployed_63853
63854,Business_63854
63855,Student_63855
63856,Business_63856
63857,Private Employee_63857
63858,Government Employee_63858
63859,Homemaker_63859
63860,Unemployed_63860
63861,Homemaker_63861
63862,Private Employee_63862
63863,Unemployed_63863
63864,Homemaker_63864
63865,Student_63865
63866,Homemaker_63866
63867,Unemployed_63867
63868,Student_63868
63869,Student_63869
63870,Farmer_63870
63871,Government Employee_63871
63872,Homemaker_63872
63873,Government Employee_63873
63874,Business_63874
63875,Private Employee_63875
63876,Unemployed_63876
63877,Student_63877
63878,Government Employee_63878
63879,Farmer_63879
63880,Homemaker_63880
63881,Government Employee_63881
63882,Homemaker_63882
63883,Student_63883
63884,Farmer_63884
63885,Government Employee_63885
63886,Business_63886
63887,Business_63887
63888,Student_63888
63889,Business_63889
63890,Government Employee_63890
63891,Homemaker_63891
63892,Private Employee_63892
63893,Private Employee_63893
63894,Unemployed_63894
63895,Homemaker_63895
63896,Business_63896
63897,Farmer_63897
63898,Government Employee_63898
63899,Unemployed_63899
63900,Private Employee_63900
63901,Private Employee_63901
63902,Business_63902
63903,Homemaker_63903
63904,Farmer_63904
63905,Business_63905
63906,Homemaker_63906
63907,Homemaker_63907
63908,Student_63908
63909,Unemployed_63909
63910,Government Employee_63910
63911,Government Employee_63911
63912,Unemployed_63912
63913,Unemployed_63913
63914,Homemaker_63914
63915,Business_63915
63916,Student_63916
63917,Government Employee_63917
63918,Business_63918
63919,Homemaker_63919
63920,Private Employee_63920
63921,Private Employee_63921
63922,Business_63922
63923,Private Employee_63923
63924,Student_63924
63925,Private Employee_63925
63926,Unemployed_63926
63927,Private Employee_63927
63928,Farmer_63928
63929,Student_63929
63930,Business_63930
63931,Homemaker_63931
63932,Unemployed_63932
63933,Business_63933
63934,Student_63934
63935,Private Employee_63935
63936,Student_63936
63937,Homemaker_63937
63938,Student_63938
63939,Private Employee_63939
63940,Homemaker_63940
63941,Homemaker_63941
63942,Farmer_63942
63943,Student_63943
63944,Private Employee_63944
63945,Homemaker_63945
63946,Unemployed_63946
63947,Farmer_63947
63948,Government Employee_63948
63949,Private Employee_63949
63950,Private Employee_63950
63951,Government Employee_63951
63952,Business_63952
63953,Unemployed_63953
63954,Farmer_63954
63955,Homemaker_63955
63956,Business_63956
63957,Homemaker_63957
63958,Government Employee_63958
63959,Student_63959
63960,Homemaker_63960
63961,Student_63961
63962,Private Employee_63962
63963,Student_63963
63964,Business_63964
63965,Private Employee_63965
63966,Unemployed_63966
63967,Student_63967
63968,Farmer_63968
63969,Student_63969
63970,Homemaker_63970
63971,Business_63971
63972,Homemaker_63972
63973,Business_63973
63974,Government Employee_63974
63975,Homemaker_63975
63976,Government Employee_63976
63977,Unemployed_63977
63978,Private Employee_63978
63979,Homemaker_63979
63980,Homemaker_63980
63981,Government Employee_63981
63982,Government Employee_63982
63983,Business_63983
63984,Unemployed_63984
63985,Private Employee_63985
63986,Homemaker_63986
63987,Farmer_63987
63988,Private Employee_63988
63989,Business_63989
63990,Student_63990
63991,Homemaker_63991
63992,Unemployed_63992
63993,Business_63993
63994,Student_63994
63995,Private Employee_63995
63996,Homemaker_63996
63997,Homemaker_63997
63998,Private Employee_63998
63999,Farmer_63999
64000,Student_64000
64001,Business_64001
64002,Student_64002
64003,Farmer_64003
64004,Homemaker_64004
64005,Farmer_64005
64006,Homemaker_64006
64007,Business_64007
64008,Business_64008
64009,Homemaker_64009
64010,Homemaker_64010
64011,Homemaker_64011
64012,Unemployed_64012
64013,Farmer_64013
64014,Government Employee_64014
64015,Student_64015
64016,Farmer_64016
64017,Student_64017
64018,Private Employee_64018
64019,Private Employee_64019
64020,Private Employee_64020
64021,Business_64021
64022,Unemployed_64022
64023,Government Employee_64023
64024,Student_64024
64025,Student_64025
64026,Business_64026
64027,Government Employee_64027
64028,Unemployed_64028
64029,Student_64029
64030,Private Employee_64030
64031,Private Employee_64031
64032,Business_64032
64033,Private Employee_64033
64034,Homemaker_64034
64035,Private Employee_64035
64036,Private Employee_64036
64037,Business_64037
64038,Business_64038
64039,Student_64039
64040,Unemployed_64040
64041,Private Employee_64041
64042,Farmer_64042
64043,Student_64043
64044,Business_64044
64045,Unemployed_64045
64046,Business_64046
64047,Farmer_64047
64048,Homemaker_64048
64049,Student_64049
64050,Student_64050
64051,Government Employee_64051
64052,Homemaker_64052
64053,Homemaker_64053
64054,Farmer_64054
64055,Student_64055
64056,Business_64056
64057,Government Employee_64057
64058,Private Employee_64058
64059,Homemaker_64059
64060,Farmer_64060
64061,Student_64061
64062,Business_64062
64063,Business_64063
64064,Farmer_64064
64065,Farmer_64065
64066,Government Employee_64066
64067,Homemaker_64067
64068,Government Employee_64068
64069,Student_64069
64070,Farmer_64070
64071,Farmer_64071
64072,Government Employee_64072
64073,Homemaker_64073
64074,Student_64074
64075,Private Employee_64075
64076,Student_64076
64077,Homemaker_64077
64078,Unemployed_64078
64079,Homemaker_64079
64080,Private Employee_64080
64081,Business_64081
64082,Student_64082
64083,Farmer_64083
64084,Student_64084
64085,Student_64085
64086,Unemployed_64086
64087,Farmer_64087
64088,Business_64088
64089,Government Employee_64089
64090,Student_64090
64091,Farmer_64091
64092,Government Employee_64092
64093,Government Employee_64093
64094,Business_64094
64095,Farmer_64095
64096,Private Employee_64096
64097,Homemaker_64097
64098,Homemaker_64098
64099,Student_64099
64100,Business_64100
64101,Student_64101
64102,Private Employee_64102
64103,Homemaker_64103
64104,Farmer_64104
64105,Farmer_64105
64106,Business_64106
64107,Student_64107
64108,Private Employee_64108
64109,Farmer_64109
64110,Farmer_64110
64111,Government Employee_64111
64112,Government Employee_64112
64113,Farmer_64113
64114,Farmer_64114
64115,Unemployed_64115
64116,Homemaker_64116
64117,Farmer_64117
64118,Farmer_64118
64119,Farmer_64119
64120,Farmer_64120
64121,Unemployed_64121
64122,Homemaker_64122
64123,Student_64123
64124,Private Employee_64124
64125,Farmer_64125
64126,Farmer_64126
64127,Government Employee_64127
64128,Private Employee_64128
64129,Unemployed_64129
64130,Unemployed_64130
64131,Government Employee_64131
64132,Business_64132
64133,Farmer_64133
64134,Private Employee_64134
64135,Farmer_64135
64136,Unemployed_64136
64137,Government Employee_64137
64138,Homemaker_64138
64139,Homemaker_64139
64140,Government Employee_64140
64141,Unemployed_64141
64142,Private Employee_64142
64143,Private Employee_64143
64144,Student_64144
64145,Private Employee_64145
64146,Farmer_64146
64147,Farmer_64147
64148,Unemployed_64148
64149,Government Employee_64149
64150,Homemaker_64150
64151,Unemployed_64151
64152,Private Employee_64152
64153,Homemaker_64153
64154,Homemaker_64154
64155,Government Employee_64155
64156,Private Employee_64156
64157,Government Employee_64157
64158,Government Employee_64158
64159,Farmer_64159
64160,Private Employee_64160
64161,Business_64161
64162,Student_64162
64163,Government Employee_64163
64164,Business_64164
64165,Business_64165
64166,Homemaker_64166
64167,Student_64167
64168,Government Employee_64168
64169,Private Employee_64169
64170,Private Employee_64170
64171,Government Employee_64171
64172,Homemaker_64172
64173,Homemaker_64173
64174,Government Employee_64174
64175,Farmer_64175
64176,Government Employee_64176
64177,Government Employee_64177
64178,Private Employee_64178
64179,Farmer_64179
64180,Private Employee_64180
64181,Student_64181
64182,Homemaker_64182
64183,Business_64183
64184,Student_64184
64185,Student_64185
64186,Government Employee_64186
64187,Homemaker_64187
64188,Homemaker_64188
64189,Farmer_64189
64190,Homemaker_64190
64191,Unemployed_64191
64192,Private Employee_64192
64193,Private Employee_64193
64194,Business_64194
64195,Farmer_64195
64196,Business_64196
64197,Homemaker_64197
64198,Unemployed_64198
64199,Private Employee_64199
64200,Private Employee_64200
64201,Homemaker_64201
64202,Homemaker_64202
64203,Unemployed_64203
64204,Farmer_64204
64205,Homemaker_64205
64206,Student_64206
64207,Business_64207
64208,Unemployed_64208
64209,Homemaker_64209
64210,Business_64210
64211,Homemaker_64211
64212,Unemployed_64212
64213,Private Employee_64213
64214,Farmer_64214
64215,Homemaker_64215
64216,Private Employee_64216
64217,Student_64217
64218,Business_64218
64219,Government Employee_64219
64220,Unemployed_64220
64221,Government Employee_64221
64222,Private Employee_64222
64223,Unemployed_64223
64224,Farmer_64224
64225,Private Employee_64225
64226,Private Employee_64226
64227,Private Employee_64227
64228,Private Employee_64228
64229,Farmer_64229
64230,Unemployed_64230
64231,Business_64231
64232,Business_64232
64233,Government Employee_64233
64234,Government Employee_64234
64235,Student_64235
64236,Farmer_64236
64237,Homemaker_64237
64238,Farmer_64238
64239,Business_64239
64240,Business_64240
64241,Business_64241
64242,Student_64242
64243,Farmer_64243
64244,Private Employee_64244
64245,Student_64245
64246,Unemployed_64246
64247,Government Employee_64247
64248,Private Employee_64248
64249,Homemaker_64249
64250,Unemployed_64250
64251,Student_64251
64252,Private Employee_64252
64253,Business_64253
64254,Homemaker_64254
64255,Private Employee_64255
64256,Business_64256
64257,Homemaker_64257
64258,Private Employee_64258
64259,Unemployed_64259
64260,Government Employee_64260
64261,Unemployed_64261
64262,Business_64262
64263,Private Employee_64263
64264,Homemaker_64264
64265,Student_64265
64266,Business_64266
64267,Private Employee_64267
64268,Student_64268
64269,Business_64269
64270,Student_64270
64271,Unemployed_64271
64272,Homemaker_64272
64273,Private Employee_64273
64274,Government Employee_64274
64275,Business_64275
64276,Unemployed_64276
64277,Unemployed_64277
64278,Business_64278
64279,Homemaker_64279
64280,Unemployed_64280
64281,Student_64281
64282,Business_64282
64283,Business_64283
64284,Business_64284
64285,Unemployed_64285
64286,Homemaker_64286
64287,Homemaker_64287
64288,Student_64288
64289,Unemployed_64289
64290,Homemaker_64290
64291,Unemployed_64291
64292,Student_64292
64293,Government Employee_64293
64294,Private Employee_64294
64295,Student_64295
64296,Government Employee_64296
64297,Private Employee_64297
64298,Student_64298
64299,Farmer_64299
64300,Farmer_64300
64301,Farmer_64301
64302,Business_64302
64303,Unemployed_64303
64304,Student_64304
64305,Farmer_64305
64306,Student_64306
64307,Private Employee_64307
64308,Unemployed_64308
64309,Government Employee_64309
64310,Unemployed_64310
64311,Unemployed_64311
64312,Business_64312
64313,Business_64313
64314,Student_64314
64315,Homemaker_64315
64316,Government Employee_64316
64317,Private Employee_64317
64318,Private Employee_64318
64319,Unemployed_64319
64320,Unemployed_64320
64321,Homemaker_64321
64322,Homemaker_64322
64323,Business_64323
64324,Homemaker_64324
64325,Private Employee_64325
64326,Student_64326
64327,Government Employee_64327
64328,Government Employee_64328
64329,Farmer_64329
64330,Business_64330
64331,Homemaker_64331
64332,Student_64332
64333,Government Employee_64333
64334,Farmer_64334
64335,Unemployed_64335
64336,Government Employee_64336
64337,Unemployed_64337
64338,Student_64338
64339,Business_64339
64340,Unemployed_64340
64341,Business_64341
64342,Farmer_64342
64343,Business_64343
64344,Unemployed_64344
64345,Business_64345
64346,Private Employee_64346
64347,Unemployed_64347
64348,Homemaker_64348
