caste_master_id,caste_master_name
41730,General_41730
41731,ST_41731
41732,OBC_41732
41733,SC_41733
41734,SC_41734
41735,General_41735
41736,Others_41736
41737,General_41737
41738,Others_41738
41739,ST_41739
41740,ST_41740
41741,Others_41741
41742,OBC_41742
41743,ST_41743
41744,SC_41744
41745,Others_41745
41746,General_41746
41747,Others_41747
41748,Others_41748
41749,OBC_41749
41750,SC_41750
41751,OBC_41751
41752,ST_41752
41753,SC_41753
41754,ST_41754
41755,Others_41755
41756,General_41756
41757,Others_41757
41758,General_41758
41759,ST_41759
41760,General_41760
41761,ST_41761
41762,OBC_41762
41763,Others_41763
41764,General_41764
41765,Others_41765
41766,SC_41766
41767,OBC_41767
41768,ST_41768
41769,General_41769
41770,SC_41770
41771,SC_41771
41772,ST_41772
41773,SC_41773
41774,ST_41774
41775,Others_41775
41776,General_41776
41777,SC_41777
41778,SC_41778
41779,ST_41779
41780,SC_41780
41781,ST_41781
41782,Others_41782
41783,General_41783
41784,OBC_41784
41785,OBC_41785
41786,General_41786
41787,General_41787
41788,OBC_41788
41789,ST_41789
41790,Others_41790
41791,General_41791
41792,General_41792
41793,SC_41793
41794,ST_41794
41795,General_41795
41796,Others_41796
41797,Others_41797
41798,SC_41798
41799,General_41799
41800,OBC_41800
41801,General_41801
41802,General_41802
41803,Others_41803
41804,SC_41804
41805,Others_41805
41806,SC_41806
41807,ST_41807
41808,ST_41808
41809,ST_41809
41810,General_41810
41811,General_41811
41812,Others_41812
41813,General_41813
41814,ST_41814
41815,Others_41815
41816,General_41816
41817,SC_41817
41818,ST_41818
41819,General_41819
41820,OBC_41820
41821,SC_41821
41822,ST_41822
41823,OBC_41823
41824,OBC_41824
41825,General_41825
41826,ST_41826
41827,Others_41827
41828,General_41828
41829,SC_41829
41830,OBC_41830
41831,General_41831
41832,General_41832
41833,General_41833
41834,General_41834
41835,General_41835
41836,OBC_41836
41837,ST_41837
41838,SC_41838
41839,OBC_41839
41840,SC_41840
41841,OBC_41841
41842,ST_41842
41843,OBC_41843
41844,General_41844
41845,ST_41845
41846,OBC_41846
41847,General_41847
41848,General_41848
41849,Others_41849
41850,Others_41850
41851,OBC_41851
41852,Others_41852
41853,General_41853
41854,OBC_41854
41855,OBC_41855
41856,Others_41856
41857,Others_41857
41858,General_41858
41859,General_41859
41860,ST_41860
41861,OBC_41861
41862,OBC_41862
41863,Others_41863
41864,Others_41864
41865,OBC_41865
41866,Others_41866
41867,ST_41867
41868,Others_41868
41869,Others_41869
41870,OBC_41870
41871,Others_41871
41872,OBC_41872
41873,General_41873
41874,ST_41874
41875,ST_41875
41876,OBC_41876
41877,Others_41877
41878,SC_41878
41879,General_41879
41880,SC_41880
41881,SC_41881
41882,SC_41882
41883,SC_41883
41884,Others_41884
41885,Others_41885
41886,SC_41886
41887,OBC_41887
41888,OBC_41888
41889,ST_41889
41890,Others_41890
41891,Others_41891
41892,SC_41892
41893,General_41893
41894,Others_41894
41895,ST_41895
41896,Others_41896
41897,OBC_41897
41898,Others_41898
41899,ST_41899
41900,ST_41900
41901,ST_41901
41902,General_41902
41903,ST_41903
41904,ST_41904
41905,ST_41905
41906,SC_41906
41907,Others_41907
41908,OBC_41908
41909,General_41909
41910,ST_41910
41911,SC_41911
41912,ST_41912
41913,OBC_41913
41914,ST_41914
41915,SC_41915
41916,OBC_41916
41917,OBC_41917
41918,Others_41918
41919,ST_41919
41920,Others_41920
41921,OBC_41921
41922,General_41922
41923,General_41923
41924,ST_41924
41925,Others_41925
41926,SC_41926
41927,General_41927
41928,ST_41928
41929,General_41929
41930,Others_41930
41931,Others_41931
41932,General_41932
41933,ST_41933
41934,General_41934
41935,General_41935
41936,ST_41936
41937,OBC_41937
41938,Others_41938
41939,Others_41939
41940,OBC_41940
41941,ST_41941
41942,OBC_41942
41943,OBC_41943
41944,ST_41944
41945,ST_41945
41946,ST_41946
41947,Others_41947
41948,ST_41948
41949,General_41949
41950,SC_41950
41951,SC_41951
41952,General_41952
41953,SC_41953
41954,ST_41954
41955,Others_41955
41956,Others_41956
41957,Others_41957
41958,SC_41958
41959,Others_41959
41960,General_41960
41961,OBC_41961
41962,General_41962
41963,Others_41963
41964,SC_41964
41965,SC_41965
41966,Others_41966
41967,Others_41967
41968,ST_41968
41969,SC_41969
41970,General_41970
41971,Others_41971
41972,ST_41972
41973,OBC_41973
41974,SC_41974
41975,ST_41975
41976,General_41976
41977,General_41977
41978,General_41978
41979,General_41979
41980,ST_41980
41981,Others_41981
41982,OBC_41982
41983,Others_41983
41984,SC_41984
41985,SC_41985
41986,General_41986
41987,Others_41987
41988,ST_41988
41989,SC_41989
41990,Others_41990
41991,ST_41991
41992,SC_41992
41993,General_41993
41994,OBC_41994
41995,SC_41995
41996,ST_41996
41997,General_41997
41998,ST_41998
41999,General_41999
42000,OBC_42000
42001,Others_42001
42002,SC_42002
42003,SC_42003
42004,SC_42004
42005,General_42005
42006,ST_42006
42007,ST_42007
42008,ST_42008
42009,General_42009
42010,SC_42010
42011,SC_42011
42012,Others_42012
42013,Others_42013
42014,General_42014
42015,ST_42015
42016,General_42016
42017,SC_42017
42018,SC_42018
42019,OBC_42019
42020,ST_42020
42021,SC_42021
42022,Others_42022
42023,SC_42023
42024,Others_42024
42025,ST_42025
42026,General_42026
42027,Others_42027
42028,ST_42028
42029,OBC_42029
42030,OBC_42030
42031,OBC_42031
42032,OBC_42032
42033,OBC_42033
42034,General_42034
42035,General_42035
42036,SC_42036
42037,OBC_42037
42038,Others_42038
42039,ST_42039
42040,General_42040
42041,OBC_42041
42042,SC_42042
42043,OBC_42043
42044,General_42044
42045,General_42045
42046,SC_42046
42047,SC_42047
42048,Others_42048
42049,General_42049
42050,Others_42050
42051,ST_42051
42052,Others_42052
42053,SC_42053
42054,General_42054
42055,General_42055
42056,SC_42056
42057,OBC_42057
42058,SC_42058
42059,General_42059
42060,OBC_42060
42061,SC_42061
42062,OBC_42062
42063,General_42063
42064,SC_42064
42065,General_42065
42066,Others_42066
42067,ST_42067
42068,OBC_42068
42069,General_42069
42070,OBC_42070
42071,SC_42071
42072,ST_42072
42073,SC_42073
42074,Others_42074
42075,General_42075
42076,Others_42076
42077,Others_42077
42078,OBC_42078
42079,Others_42079
42080,OBC_42080
42081,Others_42081
42082,General_42082
42083,General_42083
42084,ST_42084
42085,General_42085
42086,OBC_42086
42087,OBC_42087
42088,General_42088
42089,General_42089
42090,ST_42090
42091,SC_42091
42092,OBC_42092
42093,General_42093
42094,ST_42094
42095,SC_42095
42096,General_42096
42097,General_42097
42098,ST_42098
42099,General_42099
42100,OBC_42100
42101,General_42101
42102,OBC_42102
42103,OBC_42103
42104,General_42104
42105,SC_42105
42106,ST_42106
42107,General_42107
42108,General_42108
42109,SC_42109
42110,ST_42110
42111,Others_42111
42112,General_42112
42113,ST_42113
42114,ST_42114
42115,General_42115
42116,SC_42116
42117,SC_42117
42118,SC_42118
42119,General_42119
42120,SC_42120
42121,OBC_42121
42122,SC_42122
42123,ST_42123
42124,SC_42124
42125,ST_42125
42126,OBC_42126
42127,General_42127
42128,General_42128
42129,General_42129
42130,SC_42130
42131,General_42131
42132,OBC_42132
42133,ST_42133
42134,SC_42134
42135,General_42135
42136,SC_42136
42137,ST_42137
42138,SC_42138
42139,General_42139
42140,OBC_42140
42141,SC_42141
42142,Others_42142
42143,Others_42143
42144,General_42144
42145,OBC_42145
42146,Others_42146
42147,SC_42147
42148,General_42148
42149,Others_42149
42150,SC_42150
42151,SC_42151
42152,ST_42152
42153,ST_42153
42154,General_42154
42155,ST_42155
42156,SC_42156
42157,ST_42157
42158,Others_42158
42159,ST_42159
42160,OBC_42160
42161,OBC_42161
42162,ST_42162
42163,General_42163
42164,ST_42164
42165,General_42165
42166,ST_42166
42167,SC_42167
42168,General_42168
42169,Others_42169
42170,SC_42170
42171,General_42171
42172,ST_42172
42173,ST_42173
42174,General_42174
42175,ST_42175
42176,SC_42176
42177,General_42177
42178,OBC_42178
42179,ST_42179
42180,Others_42180
42181,ST_42181
42182,OBC_42182
42183,General_42183
42184,ST_42184
42185,OBC_42185
42186,OBC_42186
42187,Others_42187
42188,OBC_42188
42189,ST_42189
42190,Others_42190
42191,ST_42191
42192,OBC_42192
42193,Others_42193
42194,SC_42194
42195,ST_42195
42196,OBC_42196
42197,SC_42197
42198,OBC_42198
42199,Others_42199
42200,SC_42200
42201,OBC_42201
42202,General_42202
42203,SC_42203
42204,OBC_42204
42205,ST_42205
42206,General_42206
42207,Others_42207
42208,OBC_42208
42209,Others_42209
42210,General_42210
42211,Others_42211
42212,SC_42212
42213,Others_42213
42214,General_42214
42215,SC_42215
42216,Others_42216
42217,SC_42217
42218,OBC_42218
42219,OBC_42219
42220,ST_42220
42221,OBC_42221
42222,SC_42222
42223,Others_42223
42224,ST_42224
42225,OBC_42225
42226,Others_42226
42227,SC_42227
42228,General_42228
42229,General_42229
42230,OBC_42230
42231,Others_42231
42232,OBC_42232
42233,OBC_42233
42234,General_42234
42235,ST_42235
42236,ST_42236
42237,General_42237
42238,SC_42238
42239,ST_42239
42240,General_42240
42241,ST_42241
42242,SC_42242
42243,OBC_42243
42244,OBC_42244
42245,ST_42245
42246,SC_42246
42247,SC_42247
42248,General_42248
42249,ST_42249
42250,General_42250
42251,SC_42251
42252,OBC_42252
42253,General_42253
42254,ST_42254
42255,ST_42255
42256,General_42256
42257,OBC_42257
42258,Others_42258
42259,OBC_42259
42260,General_42260
42261,Others_42261
42262,SC_42262
42263,Others_42263
42264,OBC_42264
42265,Others_42265
42266,General_42266
42267,SC_42267
42268,SC_42268
42269,SC_42269
42270,Others_42270
42271,Others_42271
42272,OBC_42272
42273,Others_42273
42274,ST_42274
42275,OBC_42275
42276,OBC_42276
42277,General_42277
42278,SC_42278
42279,OBC_42279
42280,ST_42280
42281,Others_42281
42282,General_42282
42283,SC_42283
42284,General_42284
42285,OBC_42285
42286,Others_42286
42287,ST_42287
42288,ST_42288
42289,SC_42289
42290,General_42290
42291,SC_42291
42292,General_42292
42293,OBC_42293
42294,SC_42294
42295,Others_42295
42296,Others_42296
42297,Others_42297
42298,Others_42298
42299,ST_42299
42300,ST_42300
42301,Others_42301
42302,OBC_42302
42303,OBC_42303
42304,OBC_42304
42305,Others_42305
42306,OBC_42306
42307,General_42307
42308,OBC_42308
42309,OBC_42309
42310,OBC_42310
42311,Others_42311
42312,OBC_42312
42313,OBC_42313
42314,OBC_42314
42315,ST_42315
42316,OBC_42316
42317,ST_42317
42318,OBC_42318
42319,OBC_42319
42320,OBC_42320
42321,OBC_42321
42322,ST_42322
42323,General_42323
42324,Others_42324
42325,OBC_42325
42326,ST_42326
42327,General_42327
42328,General_42328
42329,General_42329
42330,SC_42330
42331,SC_42331
42332,ST_42332
42333,OBC_42333
42334,Others_42334
42335,Others_42335
42336,SC_42336
42337,Others_42337
42338,OBC_42338
42339,ST_42339
42340,General_42340
42341,ST_42341
42342,SC_42342
42343,Others_42343
42344,Others_42344
42345,Others_42345
42346,General_42346
42347,General_42347
42348,General_42348
42349,Others_42349
42350,SC_42350
42351,General_42351
42352,ST_42352
42353,Others_42353
42354,ST_42354
42355,Others_42355
42356,OBC_42356
42357,Others_42357
42358,Others_42358
42359,OBC_42359
42360,General_42360
42361,ST_42361
42362,SC_42362
42363,General_42363
42364,ST_42364
42365,General_42365
42366,OBC_42366
42367,OBC_42367
42368,OBC_42368
42369,ST_42369
42370,Others_42370
42371,ST_42371
42372,General_42372
42373,ST_42373
42374,SC_42374
42375,General_42375
42376,OBC_42376
42377,Others_42377
42378,Others_42378
42379,General_42379
42380,SC_42380
42381,ST_42381
42382,Others_42382
42383,General_42383
42384,OBC_42384
42385,General_42385
42386,General_42386
42387,Others_42387
42388,General_42388
42389,OBC_42389
42390,Others_42390
42391,OBC_42391
42392,ST_42392
42393,SC_42393
42394,Others_42394
42395,General_42395
42396,OBC_42396
42397,SC_42397
42398,OBC_42398
42399,ST_42399
42400,OBC_42400
42401,General_42401
42402,General_42402
42403,General_42403
42404,ST_42404
42405,ST_42405
42406,OBC_42406
42407,ST_42407
42408,General_42408
42409,OBC_42409
42410,OBC_42410
42411,OBC_42411
42412,SC_42412
42413,Others_42413
42414,Others_42414
42415,SC_42415
42416,SC_42416
42417,OBC_42417
42418,SC_42418
42419,SC_42419
42420,General_42420
42421,ST_42421
42422,Others_42422
42423,SC_42423
42424,General_42424
42425,SC_42425
42426,OBC_42426
42427,OBC_42427
42428,ST_42428
42429,General_42429
42430,SC_42430
42431,OBC_42431
42432,General_42432
42433,General_42433
42434,ST_42434
42435,ST_42435
42436,Others_42436
42437,Others_42437
42438,ST_42438
42439,ST_42439
42440,General_42440
42441,OBC_42441
42442,SC_42442
42443,Others_42443
42444,General_42444
42445,SC_42445
42446,Others_42446
42447,SC_42447
42448,SC_42448
42449,ST_42449
42450,Others_42450
42451,ST_42451
42452,SC_42452
42453,General_42453
42454,ST_42454
42455,SC_42455
42456,OBC_42456
42457,SC_42457
42458,Others_42458
42459,General_42459
42460,ST_42460
42461,ST_42461
42462,OBC_42462
42463,ST_42463
42464,General_42464
42465,SC_42465
42466,Others_42466
42467,OBC_42467
42468,General_42468
42469,SC_42469
42470,ST_42470
42471,SC_42471
42472,SC_42472
42473,SC_42473
42474,OBC_42474
42475,OBC_42475
42476,ST_42476
42477,General_42477
42478,ST_42478
42479,ST_42479
42480,General_42480
42481,ST_42481
42482,General_42482
42483,OBC_42483
42484,General_42484
42485,General_42485
42486,General_42486
42487,OBC_42487
42488,ST_42488
42489,ST_42489
42490,OBC_42490
42491,ST_42491
42492,OBC_42492
42493,General_42493
42494,OBC_42494
42495,General_42495
42496,OBC_42496
42497,ST_42497
42498,SC_42498
42499,Others_42499
42500,OBC_42500
42501,OBC_42501
42502,ST_42502
42503,General_42503
42504,SC_42504
42505,SC_42505
42506,OBC_42506
42507,SC_42507
42508,ST_42508
42509,SC_42509
42510,General_42510
42511,ST_42511
42512,Others_42512
42513,ST_42513
42514,General_42514
42515,OBC_42515
42516,ST_42516
42517,ST_42517
42518,General_42518
42519,OBC_42519
42520,Others_42520
42521,Others_42521
42522,General_42522
42523,OBC_42523
42524,Others_42524
42525,General_42525
42526,OBC_42526
42527,OBC_42527
42528,SC_42528
42529,ST_42529
42530,ST_42530
42531,ST_42531
42532,General_42532
42533,General_42533
42534,Others_42534
42535,General_42535
42536,SC_42536
42537,General_42537
42538,SC_42538
42539,Others_42539
42540,General_42540
42541,Others_42541
42542,Others_42542
42543,Others_42543
42544,General_42544
42545,Others_42545
42546,General_42546
42547,Others_42547
42548,SC_42548
42549,Others_42549
42550,Others_42550
42551,ST_42551
42552,Others_42552
42553,General_42553
42554,OBC_42554
42555,Others_42555
42556,SC_42556
42557,Others_42557
42558,OBC_42558
42559,General_42559
42560,Others_42560
42561,ST_42561
42562,General_42562
42563,ST_42563
42564,OBC_42564
42565,General_42565
42566,General_42566
42567,SC_42567
42568,ST_42568
42569,Others_42569
42570,General_42570
42571,OBC_42571
42572,OBC_42572
42573,ST_42573
42574,OBC_42574
42575,Others_42575
42576,SC_42576
42577,OBC_42577
42578,OBC_42578
42579,SC_42579
42580,Others_42580
42581,Others_42581
42582,SC_42582
42583,General_42583
42584,General_42584
42585,SC_42585
42586,Others_42586
42587,SC_42587
42588,General_42588
42589,OBC_42589
42590,SC_42590
42591,Others_42591
42592,SC_42592
42593,SC_42593
42594,Others_42594
42595,Others_42595
42596,OBC_42596
42597,OBC_42597
42598,OBC_42598
42599,SC_42599
42600,Others_42600
42601,OBC_42601
42602,Others_42602
42603,ST_42603
42604,OBC_42604
42605,OBC_42605
42606,General_42606
42607,General_42607
42608,General_42608
42609,OBC_42609
42610,SC_42610
42611,Others_42611
42612,ST_42612
42613,ST_42613
42614,General_42614
42615,Others_42615
42616,OBC_42616
42617,ST_42617
42618,SC_42618
42619,SC_42619
42620,SC_42620
42621,SC_42621
42622,General_42622
42623,SC_42623
42624,ST_42624
42625,SC_42625
42626,SC_42626
42627,ST_42627
42628,ST_42628
42629,ST_42629
42630,Others_42630
42631,General_42631
42632,General_42632
42633,ST_42633
42634,General_42634
42635,Others_42635
42636,ST_42636
42637,General_42637
42638,OBC_42638
42639,Others_42639
42640,Others_42640
42641,General_42641
42642,General_42642
42643,OBC_42643
42644,General_42644
42645,General_42645
42646,ST_42646
42647,SC_42647
42648,ST_42648
42649,ST_42649
42650,General_42650
42651,OBC_42651
42652,OBC_42652
42653,OBC_42653
42654,General_42654
42655,SC_42655
42656,OBC_42656
42657,SC_42657
42658,Others_42658
42659,OBC_42659
42660,SC_42660
42661,General_42661
42662,OBC_42662
42663,General_42663
42664,ST_42664
42665,Others_42665
42666,OBC_42666
42667,General_42667
42668,SC_42668
42669,OBC_42669
42670,SC_42670
42671,SC_42671
42672,OBC_42672
42673,ST_42673
42674,Others_42674
42675,General_42675
42676,General_42676
42677,Others_42677
42678,SC_42678
42679,ST_42679
42680,ST_42680
42681,SC_42681
42682,ST_42682
42683,OBC_42683
42684,OBC_42684
42685,General_42685
42686,General_42686
42687,SC_42687
42688,ST_42688
42689,SC_42689
42690,OBC_42690
42691,ST_42691
42692,Others_42692
42693,ST_42693
42694,ST_42694
42695,Others_42695
42696,General_42696
42697,OBC_42697
42698,ST_42698
42699,ST_42699
42700,ST_42700
42701,SC_42701
42702,General_42702
42703,SC_42703
42704,SC_42704
42705,SC_42705
42706,General_42706
42707,ST_42707
42708,General_42708
42709,Others_42709
42710,General_42710
42711,SC_42711
42712,SC_42712
42713,General_42713
42714,ST_42714
42715,General_42715
42716,Others_42716
42717,OBC_42717
42718,General_42718
42719,General_42719
42720,OBC_42720
42721,OBC_42721
42722,Others_42722
42723,Others_42723
42724,OBC_42724
42725,General_42725
42726,Others_42726
42727,SC_42727
42728,SC_42728
42729,ST_42729
42730,Others_42730
42731,Others_42731
42732,OBC_42732
42733,ST_42733
42734,Others_42734
42735,SC_42735
42736,OBC_42736
42737,SC_42737
42738,ST_42738
42739,ST_42739
42740,SC_42740
42741,SC_42741
42742,Others_42742
42743,SC_42743
42744,OBC_42744
42745,OBC_42745
42746,SC_42746
42747,Others_42747
42748,ST_42748
42749,General_42749
42750,OBC_42750
42751,General_42751
42752,ST_42752
42753,OBC_42753
42754,SC_42754
42755,ST_42755
42756,Others_42756
42757,ST_42757
42758,OBC_42758
42759,OBC_42759
42760,Others_42760
42761,General_42761
42762,ST_42762
42763,OBC_42763
42764,SC_42764
42765,OBC_42765
42766,Others_42766
42767,General_42767
42768,General_42768
42769,OBC_42769
42770,OBC_42770
42771,General_42771
42772,OBC_42772
42773,SC_42773
42774,Others_42774
42775,OBC_42775
42776,OBC_42776
42777,ST_42777
42778,OBC_42778
42779,OBC_42779
42780,OBC_42780
42781,ST_42781
42782,General_42782
42783,OBC_42783
42784,General_42784
42785,General_42785
42786,OBC_42786
42787,SC_42787
42788,SC_42788
42789,OBC_42789
42790,SC_42790
42791,Others_42791
42792,Others_42792
42793,SC_42793
42794,SC_42794
42795,General_42795
42796,ST_42796
42797,OBC_42797
42798,SC_42798
42799,OBC_42799
42800,ST_42800
42801,OBC_42801
42802,ST_42802
42803,General_42803
42804,Others_42804
42805,ST_42805
42806,OBC_42806
42807,OBC_42807
42808,Others_42808
42809,General_42809
42810,Others_42810
42811,ST_42811
42812,General_42812
42813,SC_42813
42814,SC_42814
42815,General_42815
42816,ST_42816
42817,General_42817
42818,General_42818
42819,SC_42819
42820,SC_42820
42821,ST_42821
42822,ST_42822
42823,SC_42823
42824,Others_42824
42825,General_42825
42826,SC_42826
42827,ST_42827
42828,SC_42828
42829,General_42829
42830,General_42830
42831,ST_42831
42832,OBC_42832
42833,Others_42833
42834,OBC_42834
42835,OBC_42835
42836,ST_42836
42837,OBC_42837
42838,SC_42838
42839,OBC_42839
42840,ST_42840
42841,SC_42841
42842,OBC_42842
42843,General_42843
42844,ST_42844
42845,SC_42845
42846,ST_42846
42847,General_42847
42848,SC_42848
42849,OBC_42849
42850,Others_42850
42851,OBC_42851
42852,SC_42852
42853,Others_42853
42854,General_42854
42855,SC_42855
42856,ST_42856
42857,OBC_42857
42858,General_42858
42859,SC_42859
42860,SC_42860
42861,General_42861
42862,General_42862
42863,OBC_42863
42864,General_42864
42865,Others_42865
42866,General_42866
42867,General_42867
42868,Others_42868
42869,ST_42869
42870,Others_42870
42871,General_42871
42872,Others_42872
42873,General_42873
42874,SC_42874
42875,SC_42875
42876,OBC_42876
42877,Others_42877
42878,OBC_42878
42879,General_42879
42880,Others_42880
42881,General_42881
42882,OBC_42882
42883,SC_42883
42884,OBC_42884
42885,Others_42885
42886,OBC_42886
42887,General_42887
42888,ST_42888
42889,General_42889
42890,General_42890
42891,OBC_42891
42892,OBC_42892
42893,General_42893
42894,General_42894
42895,ST_42895
42896,ST_42896
42897,Others_42897
42898,ST_42898
42899,OBC_42899
42900,ST_42900
42901,Others_42901
42902,Others_42902
42903,OBC_42903
42904,ST_42904
42905,Others_42905
42906,Others_42906
42907,OBC_42907
42908,General_42908
42909,Others_42909
42910,SC_42910
42911,ST_42911
42912,SC_42912
42913,Others_42913
42914,SC_42914
42915,SC_42915
42916,SC_42916
42917,SC_42917
42918,SC_42918
42919,OBC_42919
42920,Others_42920
42921,SC_42921
42922,SC_42922
42923,OBC_42923
42924,General_42924
42925,SC_42925
42926,ST_42926
42927,SC_42927
42928,ST_42928
42929,General_42929
42930,OBC_42930
42931,OBC_42931
42932,SC_42932
42933,Others_42933
42934,Others_42934
42935,General_42935
42936,ST_42936
42937,OBC_42937
42938,SC_42938
42939,OBC_42939
42940,SC_42940
42941,Others_42941
42942,OBC_42942
42943,OBC_42943
42944,General_42944
42945,General_42945
42946,Others_42946
42947,Others_42947
42948,SC_42948
42949,OBC_42949
42950,ST_42950
42951,General_42951
42952,Others_42952
42953,General_42953
42954,SC_42954
42955,ST_42955
42956,General_42956
42957,ST_42957
42958,Others_42958
42959,SC_42959
42960,General_42960
42961,Others_42961
42962,General_42962
42963,OBC_42963
42964,Others_42964
42965,SC_42965
42966,General_42966
42967,General_42967
42968,General_42968
42969,General_42969
42970,OBC_42970
42971,OBC_42971
42972,Others_42972
42973,General_42973
42974,SC_42974
42975,SC_42975
42976,General_42976
42977,Others_42977
42978,OBC_42978
42979,SC_42979
42980,General_42980
42981,General_42981
42982,General_42982
42983,OBC_42983
42984,SC_42984
42985,OBC_42985
42986,OBC_42986
42987,SC_42987
42988,General_42988
42989,OBC_42989
42990,General_42990
42991,General_42991
42992,SC_42992
42993,ST_42993
42994,ST_42994
42995,OBC_42995
42996,ST_42996
42997,Others_42997
42998,Others_42998
42999,SC_42999
43000,ST_43000
43001,Others_43001
43002,General_43002
43003,SC_43003
43004,SC_43004
43005,OBC_43005
43006,SC_43006
43007,Others_43007
43008,Others_43008
43009,SC_43009
43010,SC_43010
43011,Others_43011
43012,SC_43012
43013,Others_43013
43014,General_43014
43015,ST_43015
43016,OBC_43016
43017,General_43017
43018,ST_43018
43019,OBC_43019
43020,Others_43020
43021,Others_43021
43022,OBC_43022
43023,SC_43023
43024,Others_43024
43025,Others_43025
43026,Others_43026
43027,Others_43027
43028,ST_43028
43029,Others_43029
43030,Others_43030
43031,SC_43031
43032,SC_43032
43033,ST_43033
43034,SC_43034
43035,General_43035
43036,SC_43036
43037,OBC_43037
43038,Others_43038
43039,ST_43039
43040,OBC_43040
43041,ST_43041
43042,SC_43042
43043,General_43043
43044,Others_43044
43045,SC_43045
43046,SC_43046
43047,SC_43047
43048,General_43048
43049,ST_43049
43050,SC_43050
43051,Others_43051
43052,ST_43052
43053,OBC_43053
43054,ST_43054
43055,Others_43055
43056,Others_43056
43057,General_43057
43058,Others_43058
43059,ST_43059
43060,Others_43060
43061,ST_43061
43062,General_43062
43063,OBC_43063
43064,OBC_43064
43065,ST_43065
43066,General_43066
43067,OBC_43067
43068,SC_43068
43069,OBC_43069
43070,SC_43070
43071,SC_43071
43072,OBC_43072
43073,Others_43073
43074,ST_43074
43075,ST_43075
43076,ST_43076
43077,Others_43077
43078,General_43078
43079,SC_43079
43080,OBC_43080
43081,SC_43081
43082,OBC_43082
43083,OBC_43083
43084,SC_43084
43085,ST_43085
43086,General_43086
43087,Others_43087
43088,OBC_43088
43089,General_43089
43090,General_43090
43091,General_43091
43092,ST_43092
43093,SC_43093
43094,Others_43094
43095,General_43095
43096,General_43096
43097,OBC_43097
43098,ST_43098
43099,General_43099
43100,SC_43100
43101,OBC_43101
43102,OBC_43102
43103,SC_43103
43104,Others_43104
43105,General_43105
43106,SC_43106
43107,SC_43107
43108,ST_43108
43109,ST_43109
43110,OBC_43110
43111,General_43111
43112,SC_43112
43113,OBC_43113
43114,SC_43114
43115,ST_43115
43116,Others_43116
43117,SC_43117
43118,SC_43118
43119,ST_43119
43120,ST_43120
43121,General_43121
43122,ST_43122
43123,General_43123
43124,ST_43124
43125,SC_43125
43126,Others_43126
43127,OBC_43127
43128,SC_43128
43129,ST_43129
43130,SC_43130
43131,OBC_43131
43132,ST_43132
43133,Others_43133
43134,ST_43134
43135,OBC_43135
43136,OBC_43136
43137,Others_43137
43138,Others_43138
43139,General_43139
43140,OBC_43140
43141,ST_43141
43142,OBC_43142
43143,SC_43143
43144,SC_43144
43145,SC_43145
43146,SC_43146
43147,General_43147
43148,ST_43148
43149,ST_43149
43150,OBC_43150
43151,Others_43151
43152,OBC_43152
43153,OBC_43153
43154,OBC_43154
43155,OBC_43155
43156,SC_43156
43157,Others_43157
43158,Others_43158
43159,General_43159
43160,OBC_43160
43161,SC_43161
43162,SC_43162
43163,ST_43163
43164,Others_43164
43165,SC_43165
43166,Others_43166
43167,SC_43167
43168,ST_43168
43169,SC_43169
43170,OBC_43170
43171,ST_43171
43172,OBC_43172
43173,OBC_43173
43174,ST_43174
43175,SC_43175
43176,OBC_43176
43177,OBC_43177
43178,OBC_43178
43179,SC_43179
43180,Others_43180
43181,ST_43181
43182,ST_43182
43183,ST_43183
43184,General_43184
43185,ST_43185
43186,SC_43186
43187,General_43187
43188,General_43188
43189,ST_43189
43190,General_43190
43191,Others_43191
43192,ST_43192
43193,SC_43193
43194,OBC_43194
43195,OBC_43195
43196,OBC_43196
43197,ST_43197
43198,SC_43198
43199,OBC_43199
43200,SC_43200
43201,General_43201
43202,ST_43202
43203,General_43203
43204,SC_43204
43205,SC_43205
43206,SC_43206
43207,SC_43207
43208,SC_43208
43209,Others_43209
43210,SC_43210
43211,ST_43211
43212,ST_43212
43213,OBC_43213
43214,ST_43214
43215,General_43215
43216,General_43216
43217,Others_43217
43218,General_43218
43219,Others_43219
43220,Others_43220
43221,General_43221
43222,ST_43222
43223,General_43223
43224,ST_43224
43225,General_43225
43226,ST_43226
43227,OBC_43227
43228,SC_43228
43229,SC_43229
43230,ST_43230
43231,OBC_43231
43232,SC_43232
43233,OBC_43233
43234,ST_43234
43235,SC_43235
43236,OBC_43236
43237,OBC_43237
43238,SC_43238
43239,OBC_43239
43240,General_43240
43241,SC_43241
43242,SC_43242
43243,Others_43243
43244,OBC_43244
43245,SC_43245
43246,General_43246
43247,General_43247
43248,General_43248
43249,Others_43249
43250,OBC_43250
43251,SC_43251
43252,Others_43252
43253,Others_43253
43254,General_43254
43255,OBC_43255
43256,SC_43256
43257,Others_43257
43258,OBC_43258
43259,SC_43259
43260,OBC_43260
43261,OBC_43261
43262,Others_43262
43263,ST_43263
43264,General_43264
43265,OBC_43265
43266,OBC_43266
43267,SC_43267
43268,OBC_43268
43269,SC_43269
43270,OBC_43270
43271,ST_43271
43272,General_43272
43273,ST_43273
43274,ST_43274
43275,OBC_43275
43276,Others_43276
43277,OBC_43277
43278,OBC_43278
43279,OBC_43279
43280,Others_43280
43281,General_43281
43282,OBC_43282
43283,OBC_43283
