RankID,RankName,Hierarchy,Active
60929,DIG_60929,5,True
60930,Inspector_60930,6,True
60931,ADGP_60931,3,True
60932,SP_60932,5,True
60933,Inspector_60933,3,True
60934,IG_60934,5,True
60935,SP_60935,1,True
60936,ASI_60936,9,True
60937,DIG_60937,9,True
60938,Head Constable_60938,5,True
60939,ADGP_60939,8,True
60940,ADGP_60940,8,True
60941,Constable_60941,9,True
60942,Constable_60942,5,True
60943,SI_60943,9,True
60944,ASI_60944,8,True
60945,Inspector_60945,9,True
60946,SP_60946,7,True
60947,Inspector_60947,9,True
60948,SP_60948,3,True
60949,DIG_60949,5,True
60950,IG_60950,3,True
60951,DSP_60951,2,False
60952,Constable_60952,1,True
60953,IG_60953,6,True
60954,Head Constable_60954,2,True
60955,Head Constable_60955,7,True
60956,Head Constable_60956,8,True
60957,ASI_60957,6,True
60958,SI_60958,4,True
60959,Head Constable_60959,7,True
60960,SI_60960,1,True
60961,Inspector_60961,2,True
60962,ASI_60962,2,True
60963,Head Constable_60963,2,False
60964,SI_60964,2,True
60965,Head Constable_60965,4,True
60966,ADGP_60966,5,True
60967,Head Constable_60967,1,True
60968,ASI_60968,8,True
60969,ASI_60969,9,True
60970,SP_60970,4,True
60971,SP_60971,5,True
60972,Inspector_60972,3,True
60973,Constable_60973,9,True
60974,DIG_60974,2,True
60975,Head Constable_60975,2,True
60976,SI_60976,1,False
60977,IG_60977,1,True
60978,Constable_60978,6,True
60979,DSP_60979,5,True
60980,DSP_60980,3,True
60981,ASI_60981,4,True
60982,ASI_60982,3,True
60983,DSP_60983,9,True
60984,Head Constable_60984,7,True
60985,DIG_60985,6,True
60986,ASI_60986,3,True
60987,IG_60987,4,True
60988,SI_60988,1,True
60989,IG_60989,4,True
60990,Head Constable_60990,3,True
60991,IG_60991,3,True
60992,ASI_60992,2,True
60993,DSP_60993,5,True
60994,ADGP_60994,8,True
60995,SI_60995,8,True
60996,IG_60996,2,True
60997,DSP_60997,6,True
60998,DSP_60998,1,True
60999,SP_60999,7,True
61000,DIG_61000,3,True
61001,IG_61001,6,True
61002,Head Constable_61002,9,True
61003,Inspector_61003,2,True
61004,Inspector_61004,1,True
61005,Head Constable_61005,1,True
61006,ASI_61006,2,True
61007,ADGP_61007,3,True
61008,DIG_61008,2,True
61009,DSP_61009,5,True
61010,Constable_61010,1,False
61011,ADGP_61011,3,True
61012,ASI_61012,4,True
61013,DIG_61013,7,True
61014,DIG_61014,5,True
61015,ADGP_61015,3,True
61016,IG_61016,5,True
61017,IG_61017,7,True
61018,DSP_61018,7,True
61019,SP_61019,6,True
61020,Inspector_61020,6,False
61021,DSP_61021,8,True
61022,DSP_61022,5,True
61023,IG_61023,6,True
61024,Head Constable_61024,3,True
61025,ADGP_61025,7,True
61026,ADGP_61026,6,True
61027,SP_61027,8,True
61028,DSP_61028,2,False
61029,IG_61029,9,True
61030,Inspector_61030,2,True
61031,IG_61031,6,True
61032,Inspector_61032,9,False
61033,IG_61033,6,True
61034,ASI_61034,2,True
61035,SP_61035,4,True
61036,ASI_61036,1,True
61037,Constable_61037,8,True
61038,Inspector_61038,2,True
61039,Head Constable_61039,1,True
61040,DSP_61040,6,True
61041,ASI_61041,5,True
61042,Inspector_61042,7,True
61043,ASI_61043,9,True
61044,IG_61044,5,True
61045,DIG_61045,2,True
61046,Head Constable_61046,1,True
61047,ADGP_61047,1,True
61048,Head Constable_61048,2,True
61049,SI_61049,8,True
61050,SP_61050,5,True
61051,DSP_61051,7,True
61052,Head Constable_61052,2,True
61053,ASI_61053,7,True
61054,Constable_61054,2,True
61055,DIG_61055,9,True
61056,DIG_61056,6,True
61057,DIG_61057,5,True
61058,ADGP_61058,6,True
61059,IG_61059,6,True
61060,DSP_61060,2,True
61061,Inspector_61061,9,True
61062,ADGP_61062,3,True
61063,DSP_61063,2,True
61064,ADGP_61064,2,True
61065,DIG_61065,4,True
61066,ADGP_61066,5,True
61067,Constable_61067,1,True
61068,SI_61068,4,True
61069,SI_61069,6,True
61070,ASI_61070,6,True
61071,SI_61071,8,True
61072,IG_61072,6,True
61073,DSP_61073,7,True
61074,Inspector_61074,7,True
61075,Constable_61075,9,True
61076,Inspector_61076,5,True
61077,SP_61077,5,True
61078,Inspector_61078,7,True
61079,Inspector_61079,7,True
61080,SP_61080,3,True
61081,Inspector_61081,4,True
61082,DSP_61082,6,True
61083,IG_61083,9,True
61084,Inspector_61084,4,True
61085,SP_61085,7,True
61086,Head Constable_61086,7,True
61087,ADGP_61087,7,True
61088,ASI_61088,2,True
61089,Constable_61089,9,True
61090,IG_61090,7,True
61091,IG_61091,7,True
61092,SI_61092,7,True
61093,SP_61093,6,True
61094,SI_61094,2,False
61095,IG_61095,2,True
61096,SP_61096,1,True
61097,Head Constable_61097,6,True
61098,SP_61098,5,True
61099,SP_61099,5,True
61100,Head Constable_61100,7,True
61101,DIG_61101,9,True
61102,Constable_61102,1,True
61103,Inspector_61103,4,True
61104,SP_61104,4,True
61105,ADGP_61105,7,True
61106,Inspector_61106,3,True
61107,IG_61107,4,True
61108,Inspector_61108,2,False
61109,Constable_61109,8,True
61110,Head Constable_61110,7,True
61111,Head Constable_61111,8,True
61112,DSP_61112,5,True
61113,DSP_61113,2,True
61114,DSP_61114,2,True
61115,ASI_61115,1,True
61116,Constable_61116,4,True
61117,DIG_61117,4,True
61118,Constable_61118,3,True
61119,IG_61119,9,True
61120,DSP_61120,3,True
61121,ASI_61121,8,True
61122,Head Constable_61122,5,True
61123,Inspector_61123,7,False
61124,ADGP_61124,9,True
61125,DIG_61125,4,True
61126,DIG_61126,2,True
61127,Inspector_61127,8,True
61128,SP_61128,1,True
61129,ASI_61129,2,True
61130,ASI_61130,8,True
61131,Head Constable_61131,2,True
61132,ASI_61132,1,True
61133,ADGP_61133,4,True
61134,ADGP_61134,9,True
61135,ASI_61135,1,True
61136,Constable_61136,8,True
61137,Head Constable_61137,4,True
61138,Inspector_61138,7,True
61139,DIG_61139,5,True
61140,ADGP_61140,8,True
61141,DSP_61141,1,True
61142,IG_61142,4,False
61143,Head Constable_61143,8,True
61144,IG_61144,7,True
61145,SP_61145,4,True
61146,Constable_61146,4,True
61147,ASI_61147,6,True
61148,Constable_61148,2,True
61149,SP_61149,3,True
61150,ASI_61150,6,True
61151,Constable_61151,4,True
61152,DSP_61152,8,True
61153,Inspector_61153,6,True
61154,DSP_61154,8,True
61155,SI_61155,8,True
61156,IG_61156,2,True
61157,SI_61157,1,True
61158,SI_61158,2,True
61159,ADGP_61159,9,True
61160,DIG_61160,8,True
61161,DSP_61161,7,True
61162,ASI_61162,6,True
61163,Head Constable_61163,6,True
61164,SP_61164,7,True
61165,SI_61165,8,True
61166,SP_61166,8,True
61167,SI_61167,2,True
61168,ASI_61168,5,True
61169,DSP_61169,4,True
61170,DIG_61170,9,True
61171,ADGP_61171,6,True
61172,DIG_61172,7,True
61173,Constable_61173,4,True
61174,SI_61174,7,True
61175,SP_61175,4,True
61176,DSP_61176,4,True
61177,ADGP_61177,1,True
61178,ADGP_61178,9,True
61179,ADGP_61179,2,True
61180,Inspector_61180,2,True
61181,Constable_61181,4,True
61182,Constable_61182,6,True
61183,SI_61183,4,True
61184,Inspector_61184,3,True
61185,IG_61185,8,True
61186,Constable_61186,9,False
61187,SP_61187,2,True
61188,SP_61188,8,True
61189,Head Constable_61189,9,True
61190,Constable_61190,6,True
61191,Inspector_61191,6,True
61192,DIG_61192,5,True
61193,DSP_61193,2,True
61194,ADGP_61194,3,True
61195,ADGP_61195,2,True
61196,SP_61196,2,True
61197,SI_61197,6,True
61198,DIG_61198,2,True
61199,SP_61199,2,True
61200,ADGP_61200,6,True
61201,Constable_61201,4,False
61202,Head Constable_61202,4,True
61203,ADGP_61203,3,True
61204,DSP_61204,7,True
61205,SP_61205,4,True
61206,IG_61206,4,True
61207,Constable_61207,8,True
61208,DIG_61208,6,True
61209,SP_61209,9,True
61210,SP_61210,8,True
61211,ADGP_61211,3,True
61212,IG_61212,8,True
61213,DIG_61213,2,True
61214,IG_61214,9,True
61215,Head Constable_61215,2,True
61216,ADGP_61216,8,True
61217,Constable_61217,1,False
61218,Constable_61218,8,True
61219,Constable_61219,8,True
61220,ASI_61220,7,True
61221,SI_61221,1,True
61222,Head Constable_61222,9,True
61223,ADGP_61223,4,True
61224,SI_61224,9,True
61225,ADGP_61225,8,True
61226,ASI_61226,2,True
61227,ASI_61227,8,True
61228,IG_61228,2,True
61229,SI_61229,6,True
61230,SP_61230,8,True
61231,SI_61231,7,True
61232,DIG_61232,9,True
61233,Head Constable_61233,4,True
61234,Constable_61234,4,True
61235,Constable_61235,4,True
61236,ADGP_61236,6,True
61237,DIG_61237,9,True
61238,Head Constable_61238,3,True
61239,Head Constable_61239,9,True
61240,SP_61240,1,True
61241,Head Constable_61241,7,True
61242,Inspector_61242,8,True
61243,DIG_61243,7,True
61244,Inspector_61244,6,True
61245,ASI_61245,1,True
61246,ADGP_61246,1,True
61247,SP_61247,2,True
61248,IG_61248,9,True
61249,SI_61249,3,True
61250,DSP_61250,9,True
61251,DIG_61251,2,True
61252,DIG_61252,3,True
61253,DIG_61253,9,True
61254,DSP_61254,7,True
61255,Head Constable_61255,6,True
61256,ADGP_61256,7,True
61257,Constable_61257,4,True
61258,IG_61258,4,True
61259,ADGP_61259,4,True
61260,Constable_61260,6,True
61261,DIG_61261,9,True
61262,DIG_61262,1,True
61263,DSP_61263,1,True
61264,ADGP_61264,2,True
61265,IG_61265,8,True
61266,Constable_61266,2,True
61267,DSP_61267,1,True
61268,SI_61268,4,True
61269,DIG_61269,4,True
61270,IG_61270,7,False
61271,ADGP_61271,4,True
61272,Inspector_61272,8,True
61273,IG_61273,1,True
61274,ADGP_61274,9,False
61275,DSP_61275,3,True
61276,IG_61276,1,True
61277,SI_61277,7,True
61278,DIG_61278,3,True
61279,Inspector_61279,2,True
61280,Constable_61280,3,True
61281,ASI_61281,9,True
61282,IG_61282,7,True
61283,Inspector_61283,4,True
61284,DIG_61284,7,True
61285,ASI_61285,3,True
61286,DIG_61286,3,True
61287,ADGP_61287,7,True
61288,Inspector_61288,2,True
61289,Inspector_61289,7,False
61290,Inspector_61290,6,True
61291,Inspector_61291,9,True
61292,Head Constable_61292,1,True
61293,Constable_61293,9,True
61294,DSP_61294,7,True
61295,Inspector_61295,3,True
61296,ADGP_61296,8,True
61297,Head Constable_61297,7,True
61298,SI_61298,6,True
61299,Inspector_61299,8,True
61300,ADGP_61300,1,True
61301,Constable_61301,4,True
61302,Head Constable_61302,9,True
61303,Constable_61303,8,True
61304,SP_61304,7,True
61305,ADGP_61305,9,True
61306,Head Constable_61306,2,True
61307,IG_61307,4,True
61308,Inspector_61308,5,True
61309,DIG_61309,6,True
61310,IG_61310,1,True
61311,DSP_61311,1,True
61312,DIG_61312,6,True
61313,Inspector_61313,9,True
61314,SP_61314,3,True
61315,IG_61315,2,True
61316,IG_61316,9,True
61317,DIG_61317,3,True
61318,IG_61318,4,True
61319,DIG_61319,3,True
61320,Head Constable_61320,6,True
61321,IG_61321,2,True
61322,ADGP_61322,7,True
61323,Constable_61323,7,True
61324,ASI_61324,1,True
61325,Head Constable_61325,1,True
61326,Head Constable_61326,2,True
61327,Constable_61327,9,True
61328,IG_61328,7,True
61329,DIG_61329,2,True
61330,SI_61330,3,True
61331,Constable_61331,1,True
61332,Constable_61332,5,True
61333,SP_61333,8,True
61334,DSP_61334,7,True
61335,Inspector_61335,1,True
61336,DSP_61336,1,True
61337,SP_61337,5,True
61338,SP_61338,4,True
61339,SI_61339,7,True
61340,Inspector_61340,2,True
61341,DIG_61341,4,True
61342,Inspector_61342,2,True
61343,DIG_61343,4,True
61344,SI_61344,2,True
61345,DIG_61345,6,True
61346,ADGP_61346,6,True
61347,IG_61347,9,True
61348,SI_61348,1,True
61349,SP_61349,6,False
61350,DIG_61350,1,True
61351,IG_61351,3,True
61352,IG_61352,8,True
61353,IG_61353,8,True
61354,DIG_61354,1,True
61355,ASI_61355,9,False
61356,ASI_61356,3,True
61357,SI_61357,1,True
61358,SI_61358,5,True
61359,IG_61359,4,True
61360,ADGP_61360,8,True
61361,DSP_61361,5,True
61362,ADGP_61362,6,True
61363,IG_61363,2,True
61364,DSP_61364,4,True
61365,Head Constable_61365,1,True
61366,ADGP_61366,3,True
61367,Head Constable_61367,3,True
61368,ADGP_61368,9,True
61369,Constable_61369,8,True
61370,Constable_61370,7,True
61371,ADGP_61371,1,True
61372,SI_61372,9,True
61373,IG_61373,9,True
61374,SP_61374,2,True
61375,Constable_61375,3,True
61376,DSP_61376,5,True
61377,SI_61377,5,True
61378,IG_61378,3,True
61379,SP_61379,5,True
61380,DSP_61380,3,True
61381,ADGP_61381,5,True
61382,ADGP_61382,9,True
61383,ASI_61383,3,True
61384,DIG_61384,1,True
61385,SI_61385,4,True
61386,Head Constable_61386,9,True
61387,DIG_61387,4,True
61388,IG_61388,6,True
61389,Head Constable_61389,4,True
61390,DSP_61390,6,True
61391,IG_61391,4,True
61392,Inspector_61392,3,True
61393,DIG_61393,9,True
61394,IG_61394,5,True
61395,Head Constable_61395,6,True
61396,DIG_61396,6,True
61397,ASI_61397,9,True
61398,Constable_61398,5,True
61399,SP_61399,6,True
61400,Head Constable_61400,1,True
61401,SI_61401,2,True
61402,SP_61402,4,True
61403,SP_61403,8,True
61404,DSP_61404,3,True
61405,Head Constable_61405,7,True
61406,ASI_61406,4,True
61407,SP_61407,3,True
61408,SP_61408,3,True
61409,DIG_61409,9,True
61410,DIG_61410,7,True
61411,Inspector_61411,4,True
61412,SI_61412,4,True
61413,SP_61413,2,True
61414,SI_61414,9,True
61415,IG_61415,7,True
61416,DIG_61416,7,True
61417,DIG_61417,9,True
61418,Constable_61418,7,True
61419,ADGP_61419,2,True
61420,IG_61420,6,True
61421,SP_61421,6,True
61422,IG_61422,2,True
61423,DIG_61423,5,True
61424,DSP_61424,8,True
61425,Inspector_61425,5,True
61426,Inspector_61426,1,True
61427,DSP_61427,3,True
61428,ADGP_61428,8,True
61429,Head Constable_61429,4,True
61430,ASI_61430,8,True
61431,SI_61431,7,True
61432,ADGP_61432,5,True
61433,Constable_61433,3,True
61434,IG_61434,2,True
61435,IG_61435,2,True
61436,SP_61436,6,True
61437,ASI_61437,9,True
61438,IG_61438,4,True
61439,Head Constable_61439,1,True
61440,IG_61440,9,True
61441,ADGP_61441,2,True
61442,DIG_61442,6,True
61443,DIG_61443,9,True
61444,Inspector_61444,5,True
61445,IG_61445,6,True
61446,Inspector_61446,2,True
61447,DSP_61447,3,True
61448,ASI_61448,7,True
61449,Constable_61449,4,True
61450,Inspector_61450,4,True
61451,SI_61451,1,True
61452,DSP_61452,6,True
61453,Head Constable_61453,5,True
61454,IG_61454,2,True
61455,Inspector_61455,2,True
61456,Head Constable_61456,2,True
61457,DIG_61457,3,True
61458,Head Constable_61458,4,True
61459,SI_61459,3,True
61460,Head Constable_61460,9,True
61461,SP_61461,1,True
61462,Head Constable_61462,2,True
61463,ADGP_61463,4,True
61464,ASI_61464,8,True
61465,ADGP_61465,5,True
61466,DSP_61466,7,True
61467,Inspector_61467,8,True
61468,ADGP_61468,5,True
61469,DIG_61469,8,True
61470,Inspector_61470,1,True
61471,SI_61471,7,True
61472,ADGP_61472,4,True
61473,Head Constable_61473,6,True
61474,DIG_61474,3,True
61475,SP_61475,2,True
61476,DSP_61476,3,True
61477,Head Constable_61477,8,True
61478,SI_61478,9,True
61479,Head Constable_61479,1,True
61480,SP_61480,9,True
61481,Constable_61481,5,True
61482,ADGP_61482,3,True
61483,DIG_61483,4,True
61484,SP_61484,3,True
61485,SI_61485,5,True
61486,SP_61486,8,True
61487,Head Constable_61487,1,True
61488,Constable_61488,8,True
61489,Head Constable_61489,5,True
61490,Inspector_61490,1,True
61491,IG_61491,5,True
61492,ASI_61492,4,True
61493,DSP_61493,5,True
61494,SP_61494,3,True
61495,DSP_61495,5,True
61496,Inspector_61496,7,True
61497,Inspector_61497,2,True
61498,ADGP_61498,1,True
61499,ASI_61499,5,True
61500,IG_61500,3,True
61501,DIG_61501,8,True
61502,Inspector_61502,4,True
61503,Inspector_61503,6,True
61504,SP_61504,3,True
61505,SI_61505,4,True
61506,DSP_61506,4,True
61507,SI_61507,4,True
61508,ASI_61508,3,True
61509,Constable_61509,2,True
61510,Constable_61510,6,True
61511,ADGP_61511,5,True
61512,ASI_61512,9,True
61513,DSP_61513,3,True
61514,DSP_61514,8,True
61515,SP_61515,1,False
61516,ADGP_61516,1,True
61517,ASI_61517,7,True
61518,Inspector_61518,8,True
61519,Head Constable_61519,4,True
61520,Constable_61520,1,True
61521,SI_61521,7,True
61522,DIG_61522,1,True
61523,ASI_61523,6,False
61524,DIG_61524,3,True
61525,SP_61525,3,True
61526,ADGP_61526,8,True
61527,DSP_61527,2,True
61528,ASI_61528,1,True
61529,Inspector_61529,7,True
61530,DSP_61530,9,True
61531,Inspector_61531,8,True
61532,DIG_61532,4,True
61533,SI_61533,1,True
61534,ASI_61534,7,True
61535,SI_61535,1,True
61536,IG_61536,1,True
61537,Inspector_61537,4,True
61538,ASI_61538,5,True
61539,Constable_61539,4,True
61540,ADGP_61540,1,True
61541,DIG_61541,6,True
61542,IG_61542,2,True
61543,IG_61543,7,True
61544,Head Constable_61544,8,True
61545,Constable_61545,9,True
61546,DSP_61546,7,True
61547,DIG_61547,2,True
61548,Inspector_61548,5,True
61549,IG_61549,2,True
61550,Constable_61550,3,True
61551,ADGP_61551,8,True
61552,ASI_61552,8,True
61553,Constable_61553,3,True
61554,ADGP_61554,6,True
61555,SI_61555,6,True
61556,SP_61556,1,True
61557,DIG_61557,3,True
61558,Head Constable_61558,9,True
61559,Inspector_61559,3,True
61560,Inspector_61560,7,True
61561,SP_61561,2,True
61562,ADGP_61562,1,True
61563,DIG_61563,8,True
61564,ASI_61564,7,False
61565,ASI_61565,8,True
61566,ADGP_61566,4,True
61567,IG_61567,1,True
61568,DIG_61568,7,True
61569,SP_61569,7,True
61570,SP_61570,6,True
61571,ASI_61571,6,True
61572,DSP_61572,8,False
61573,Inspector_61573,7,True
61574,DSP_61574,6,False
61575,Head Constable_61575,6,True
61576,Inspector_61576,2,True
61577,Head Constable_61577,2,True
61578,Head Constable_61578,7,True
61579,IG_61579,8,True
61580,Constable_61580,6,True
61581,IG_61581,3,True
61582,DSP_61582,6,True
61583,IG_61583,9,True
61584,DIG_61584,9,True
61585,IG_61585,7,True
61586,Constable_61586,5,True
61587,ASI_61587,5,True
61588,DSP_61588,5,True
61589,ADGP_61589,3,True
61590,Head Constable_61590,8,True
61591,DIG_61591,5,True
61592,Head Constable_61592,6,False
61593,ASI_61593,7,True
61594,IG_61594,5,True
61595,ADGP_61595,4,True
61596,IG_61596,9,True
61597,Inspector_61597,9,True
61598,Inspector_61598,8,True
61599,SI_61599,5,False
61600,Head Constable_61600,5,True
61601,IG_61601,8,True
61602,DIG_61602,1,True
61603,DSP_61603,2,True
61604,DIG_61604,8,True
61605,Head Constable_61605,2,True
61606,SI_61606,6,True
61607,Constable_61607,1,True
61608,DIG_61608,1,False
61609,Head Constable_61609,2,True
61610,Constable_61610,9,True
61611,Inspector_61611,7,True
61612,IG_61612,6,True
61613,Head Constable_61613,9,True
61614,Head Constable_61614,8,True
61615,ADGP_61615,5,False
61616,ADGP_61616,4,True
61617,SI_61617,6,True
61618,Constable_61618,4,True
61619,DSP_61619,1,True
61620,DIG_61620,7,True
61621,ADGP_61621,3,True
61622,Constable_61622,8,True
61623,Head Constable_61623,4,False
61624,SP_61624,7,True
61625,SP_61625,8,True
61626,ASI_61626,5,True
61627,SP_61627,2,True
61628,ADGP_61628,9,True
61629,Constable_61629,8,True
61630,DSP_61630,5,True
61631,DSP_61631,8,True
61632,SP_61632,7,True
61633,SP_61633,1,True
61634,Constable_61634,3,False
61635,SP_61635,3,True
61636,Inspector_61636,3,True
61637,SI_61637,6,True
61638,ADGP_61638,6,True
61639,IG_61639,7,True
61640,ASI_61640,2,True
61641,DSP_61641,6,True
61642,Constable_61642,6,True
61643,SP_61643,2,True
61644,Constable_61644,4,True
61645,DSP_61645,5,True
61646,ADGP_61646,2,True
61647,DSP_61647,6,True
61648,ASI_61648,4,True
61649,Inspector_61649,9,True
61650,ADGP_61650,4,True
61651,ADGP_61651,2,True
61652,DIG_61652,3,True
61653,ASI_61653,6,True
61654,IG_61654,4,True
61655,Head Constable_61655,5,True
61656,Inspector_61656,3,True
61657,ADGP_61657,7,True
61658,DIG_61658,8,True
61659,SP_61659,5,True
61660,Head Constable_61660,4,True
61661,ASI_61661,2,True
61662,Inspector_61662,6,True
61663,IG_61663,1,True
61664,SI_61664,5,False
61665,ASI_61665,7,True
61666,SI_61666,6,True
61667,ADGP_61667,7,True
61668,ADGP_61668,1,False
61669,ADGP_61669,3,True
61670,DIG_61670,8,True
61671,ASI_61671,2,True
61672,SP_61672,7,True
61673,DSP_61673,5,False
61674,Constable_61674,4,True
61675,SP_61675,2,True
61676,IG_61676,6,True
61677,Constable_61677,9,True
61678,Constable_61678,6,True
61679,IG_61679,3,True
61680,SI_61680,7,True
61681,Constable_61681,9,True
61682,SI_61682,5,True
61683,DIG_61683,9,True
61684,IG_61684,8,True
61685,IG_61685,3,True
61686,DIG_61686,1,True
61687,DIG_61687,5,False
61688,SI_61688,5,True
61689,Head Constable_61689,2,True
61690,DSP_61690,5,True
61691,ADGP_61691,1,True
61692,ASI_61692,8,True
61693,DSP_61693,3,True
61694,Constable_61694,1,True
61695,Head Constable_61695,2,True
61696,ASI_61696,4,True
61697,IG_61697,1,True
61698,ADGP_61698,8,True
61699,ASI_61699,8,True
61700,ASI_61700,4,True
61701,IG_61701,7,True
61702,ASI_61702,8,True
61703,Inspector_61703,2,True
61704,DSP_61704,8,True
61705,SP_61705,7,True
61706,ASI_61706,9,True
61707,IG_61707,1,True
61708,Head Constable_61708,6,True
61709,SP_61709,3,True
61710,IG_61710,9,True
61711,ASI_61711,9,True
61712,DSP_61712,6,True
61713,Constable_61713,4,True
61714,Head Constable_61714,5,True
61715,SP_61715,6,True
61716,Constable_61716,5,True
61717,DSP_61717,9,True
61718,SI_61718,3,True
61719,SP_61719,8,True
61720,DIG_61720,3,True
61721,Constable_61721,6,True
61722,Inspector_61722,6,True
61723,DSP_61723,6,True
61724,SI_61724,4,True
61725,SP_61725,2,True
61726,DSP_61726,8,True
61727,Constable_61727,8,True
61728,DSP_61728,7,True
61729,ASI_61729,1,True
61730,DIG_61730,3,True
61731,DIG_61731,8,True
61732,DIG_61732,9,False
61733,ADGP_61733,1,True
61734,SI_61734,7,True
61735,DSP_61735,6,False
61736,Head Constable_61736,8,True
61737,SI_61737,8,True
61738,Constable_61738,6,True
61739,DSP_61739,7,True
61740,DSP_61740,9,False
61741,SP_61741,3,True
61742,Head Constable_61742,4,True
61743,SP_61743,8,True
61744,IG_61744,7,True
61745,Head Constable_61745,6,True
61746,Constable_61746,7,True
61747,Inspector_61747,9,True
61748,ASI_61748,9,True
61749,Inspector_61749,9,True
61750,DSP_61750,2,True
61751,ASI_61751,1,True
61752,SI_61752,6,True
61753,Constable_61753,5,True
61754,DSP_61754,5,True
61755,Constable_61755,2,True
61756,DSP_61756,6,True
61757,Head Constable_61757,5,True
61758,SI_61758,9,True
61759,SI_61759,9,True
61760,DSP_61760,4,True
61761,Inspector_61761,9,True
61762,DIG_61762,3,True
61763,DSP_61763,2,False
61764,Head Constable_61764,8,True
61765,ADGP_61765,4,True
61766,Head Constable_61766,8,True
61767,ADGP_61767,4,True
61768,DSP_61768,4,True
61769,SP_61769,2,True
61770,SI_61770,4,True
61771,IG_61771,5,True
61772,IG_61772,9,True
61773,Inspector_61773,7,False
61774,Constable_61774,4,True
61775,Inspector_61775,6,True
61776,SI_61776,8,True
61777,Inspector_61777,8,True
61778,DIG_61778,6,True
61779,ASI_61779,7,True
61780,Constable_61780,6,True
61781,ADGP_61781,3,True
61782,DIG_61782,8,False
61783,ADGP_61783,7,True
61784,Inspector_61784,6,True
61785,ASI_61785,3,True
61786,Head Constable_61786,8,True
61787,SP_61787,7,True
61788,DSP_61788,4,True
61789,DIG_61789,7,False
61790,ADGP_61790,6,True
61791,IG_61791,8,True
61792,ASI_61792,1,True
61793,DSP_61793,6,True
61794,Inspector_61794,4,True
61795,ADGP_61795,5,True
61796,ASI_61796,9,True
61797,Constable_61797,1,True
61798,DSP_61798,8,True
61799,DSP_61799,6,True
61800,Inspector_61800,2,True
61801,Inspector_61801,1,True
61802,SP_61802,9,True
61803,ADGP_61803,2,True
61804,IG_61804,4,True
61805,ASI_61805,6,True
61806,DIG_61806,6,True
61807,DIG_61807,5,True
61808,IG_61808,2,True
61809,SI_61809,1,True
61810,ADGP_61810,4,True
61811,ASI_61811,5,True
61812,ASI_61812,2,True
61813,DIG_61813,3,True
61814,IG_61814,3,True
61815,DSP_61815,9,True
61816,DSP_61816,6,True
61817,IG_61817,3,True
61818,Head Constable_61818,9,True
61819,Constable_61819,3,True
61820,Inspector_61820,2,True
61821,ASI_61821,3,True
61822,IG_61822,2,True
61823,Inspector_61823,9,True
61824,Constable_61824,2,False
61825,IG_61825,1,True
61826,ASI_61826,6,True
61827,Head Constable_61827,1,True
61828,Inspector_61828,3,True
61829,IG_61829,8,False
61830,IG_61830,9,True
61831,Constable_61831,4,True
61832,Inspector_61832,7,True
61833,ADGP_61833,4,True
61834,ADGP_61834,6,True
61835,Constable_61835,6,True
61836,ASI_61836,7,True
61837,SP_61837,1,True
61838,DSP_61838,6,True
61839,SP_61839,1,True
61840,ASI_61840,5,True
61841,SI_61841,9,True
61842,Constable_61842,3,True
61843,Head Constable_61843,7,True
61844,IG_61844,3,False
61845,IG_61845,7,True
61846,DIG_61846,9,True
61847,SI_61847,3,True
61848,DIG_61848,6,True
61849,ADGP_61849,9,True
61850,SI_61850,7,True
61851,SP_61851,3,True
61852,Head Constable_61852,3,True
61853,Inspector_61853,2,True
61854,DSP_61854,6,True
61855,ADGP_61855,1,False
61856,DIG_61856,3,True
61857,Constable_61857,5,True
61858,DSP_61858,6,True
61859,Constable_61859,6,True
61860,DIG_61860,1,True
61861,Head Constable_61861,5,True
61862,DSP_61862,6,True
61863,Constable_61863,2,True
61864,IG_61864,2,True
61865,ASI_61865,8,True
61866,IG_61866,8,True
61867,DSP_61867,6,True
61868,SI_61868,4,True
61869,IG_61869,1,True
61870,DIG_61870,6,True
61871,IG_61871,5,True
61872,IG_61872,2,True
61873,SP_61873,1,True
61874,IG_61874,6,True
61875,SP_61875,9,True
61876,IG_61876,1,True
61877,DSP_61877,5,False
61878,DIG_61878,9,True
61879,DSP_61879,5,True
61880,Head Constable_61880,9,True
61881,Head Constable_61881,2,True
61882,ASI_61882,2,True
61883,DIG_61883,6,True
61884,Inspector_61884,6,True
61885,SP_61885,6,True
61886,ADGP_61886,6,True
61887,Head Constable_61887,6,True
61888,SP_61888,1,True
61889,Constable_61889,7,True
61890,Head Constable_61890,3,True
61891,ADGP_61891,3,True
61892,ASI_61892,2,True
61893,DSP_61893,2,True
61894,ASI_61894,3,True
61895,ASI_61895,5,False
61896,Head Constable_61896,1,True
61897,Head Constable_61897,3,True
61898,SP_61898,2,True
61899,ASI_61899,1,True
61900,IG_61900,1,True
61901,Head Constable_61901,8,True
61902,SI_61902,5,False
61903,DIG_61903,2,True
61904,Constable_61904,7,True
61905,SP_61905,4,False
61906,Inspector_61906,3,True
61907,IG_61907,6,True
61908,SI_61908,3,True
61909,DSP_61909,5,False
61910,Head Constable_61910,7,True
61911,SI_61911,6,True
61912,IG_61912,9,True
61913,Constable_61913,3,True
61914,ASI_61914,9,True
61915,IG_61915,7,True
61916,ASI_61916,7,False
61917,Constable_61917,2,True
61918,Inspector_61918,2,True
