CrimeHeadID,ActCode,SectionCode
41221,A19479,62459
49645,A65222,62460
72646,A8245,62461
97104,A15201,62462
39434,A47629,62463
71302,A80505,62464
71353,A24540,62465
18097,A52477,62466
32051,A83656,62467
46594,A60911,62468
3264,A79557,62469
24739,A68772,62470
90800,A11303,62471
49846,A43057,62472
30880,A24862,62473
55044,A23692,62474
98453,A76727,62475
94282,A50428,62476
30736,A9249,62477
48526,A56388,62478
17135,A30354,62479
71234,A93192,62480
34256,A28553,62481
49354,A84950,62482
82075,A16650,62483
60100,A78065,62484
40669,A7690,62485
98684,A10528,62486
2331,A14712,62487
45961,A40909,62488
84067,A71480,62489
56676,A34492,62490
74243,A55883,62491
91172,A35188,62492
25264,A90338,62493
85825,A91473,62494
22544,A75955,62495
74674,A23665,62496
34559,A95385,62497
61481,A2711,62498
34407,A8499,62499
59779,A7814,62500
24568,A45749,62501
25732,A66117,62502
30268,A59128,62503
18642,A3234,62504
34494,A75657,62505
20288,A87265,62506
27195,A58030,62507
71374,A1345,62508
50810,A12435,62509
94244,A71272,62510
46841,A2679,62511
62597,A45458,62512
31543,A91908,62513
95877,A76976,62514
13288,A60485,62515
58763,A8679,62516
72912,A99976,62517
69344,A52655,62518
38776,A92853,62519
65581,A52516,62520
3255,A99014,62521
44987,A18332,62522
98162,A51281,62523
41705,A52224,62524
90326,A62892,62525
68920,A63337,62526
40303,A14161,62527
37277,A99203,62528
1233,A6858,62529
63037,A77133,62530
85864,A72180,62531
68823,A5664,62532
87880,A15370,62533
46225,A61475,62534
76607,A27785,62535
12295,A26031,62536
31074,A12039,62537
54314,A44416,62538
61763,A75639,62539
6665,A50945,62540
87916,A34166,62541
50818,A88860,62542
82707,A11388,62543
30281,A47341,62544
34102,A26744,62545
49181,A56269,62546
48248,A74956,62547
32090,A5573,62548
59582,A18889,62549
96331,A13,62550
85403,A80255,62551
16994,A48621,62552
39015,A42334,62553
10759,A51089,62554
18049,A3238,62555
64512,A55878,62556
19227,A99065,62557
26905,A22553,62558
69801,A27015,62559
3914,A88753,62560
56406,A99365,62561
75400,A29858,62562
39291,A82025,62563
47199,A36328,62564
69124,A8742,62565
23049,A98672,62566
96523,A69936,62567
2994,A54029,62568
86004,A94917,62569
18497,A3034,62570
7423,A87772,62571
61347,A17669,62572
14044,A64835,62573
66707,A22354,62574
98496,A63205,62575
84265,A9302,62576
66947,A14707,62577
93894,A91157,62578
10080,A94455,62579
35305,A3249,62580
50543,A43249,62581
10074,A20020,62582
8995,A96185,62583
22071,A67706,62584
28012,A96184,62585
99342,A99737,62586
75695,A39117,62587
15538,A13827,62588
82694,A70809,62589
74671,A15245,62590
39116,A84239,62591
47861,A63083,62592
81427,A85384,62593
48667,A54989,62594
12463,A88033,62595
378,A18223,62596
56534,A96136,62597
34318,A12315,62598
98076,A78576,62599
33451,A40229,62600
45580,A21804,62601
82221,A12015,62602
5290,A80831,62603
89141,A76065,62604
66469,A81576,62605
99226,A27306,62606
28212,A48872,62607
17700,A99232,62608
44605,A70171,62609
73917,A11845,62610
69814,A63286,62611
4608,A48675,62612
69598,A39597,62613
31684,A6147,62614
40434,A89160,62615
31085,A27579,62616
35949,A89971,62617
38485,A77442,62618
99074,A6447,62619
34335,A21721,62620
4812,A65043,62621
25576,A94523,62622
87948,A93583,62623
44737,A39029,62624
75154,A13466,62625
84151,A3553,62626
69150,A10606,62627
50420,A72823,62628
84075,A20084,62629
97552,A10344,62630
87205,A24702,62631
25032,A7705,62632
55286,A14676,62633
70744,A3182,62634
38689,A36853,62635
79809,A51846,62636
16072,A92272,62637
64365,A95544,62638
2862,A11534,62639
42815,A21093,62640
94344,A49177,62641
99169,A75964,62642
70216,A6546,62643
1725,A52983,62644
362,A68489,62645
41329,A49363,62646
39875,A12473,62647
93827,A37524,62648
13570,A63453,62649
722,A47242,62650
13551,A22812,62651
90598,A17576,62652
87748,A30914,62653
26891,A71518,62654
41709,A19060,62655
78101,A28593,62656
24378,A5715,62657
42084,A57834,62658
39297,A52718,62659
47504,A13587,62660
86936,A31502,62661
29739,A21179,62662
78693,A3893,62663
54046,A56267,62664
47319,A20031,62665
89433,A15174,62666
22243,A33442,62667
46176,A63786,62668
42729,A88500,62669
36446,A15833,62670
38169,A97199,62671
95156,A86331,62672
86135,A74086,62673
5441,A42224,62674
22957,A27358,62675
4474,A76598,62676
70708,A48983,62677
85905,A41245,62678
53998,A14526,62679
76103,A74779,62680
86208,A42673,62681
12774,A71303,62682
1109,A87531,62683
11361,A50529,62684
52287,A9611,62685
57731,A75813,62686
63948,A66902,62687
81485,A12552,62688
45256,A68003,62689
8426,A96283,62690
23111,A81666,62691
15988,A63674,62692
26066,A67671,62693
15418,A63430,62694
37408,A95613,62695
69349,A95411,62696
53891,A60105,62697
87565,A48034,62698
8694,A5006,62699
32982,A30211,62700
82281,A8357,62701
14061,A37107,62702
33947,A67871,62703
33472,A36325,62704
72225,A7110,62705
2561,A54283,62706
35005,A74330,62707
8797,A16786,62708
59717,A80472,62709
22443,A95893,62710
60573,A31751,62711
69435,A63850,62712
82339,A58005,62713
94070,A93382,62714
84272,A45766,62715
48055,A25490,62716
89803,A32944,62717
81506,A79639,62718
88614,A72309,62719
61584,A71564,62720
41099,A57030,62721
21067,A73748,62722
18072,A35021,62723
76816,A81584,62724
29283,A44787,62725
63020,A17395,62726
60585,A908,62727
23906,A59194,62728
32479,A56004,62729
92865,A79614,62730
3812,A14058,62731
19991,A61293,62732
81193,A55732,62733
86055,A34906,62734
98849,A42378,62735
93170,A71626,62736
61688,A69980,62737
54932,A11886,62738
2153,A46546,62739
80542,A43413,62740
9111,A83589,62741
91801,A22145,62742
19244,A70056,62743
77771,A46236,62744
31031,A44758,62745
400,A48275,62746
42557,A66493,62747
89970,A38156,62748
12148,A21205,62749
81154,A9185,62750
11981,A1227,62751
83432,A25108,62752
67495,A92771,62753
5919,A84137,62754
25635,A39874,62755
93256,A58264,62756
38527,A20388,62757
50330,A19398,62758
88687,A8179,62759
92480,A99069,62760
27319,A77579,62761
73005,A83206,62762
70418,A48193,62763
54680,A36247,62764
85568,A34916,62765
17312,A91239,62766
56050,A42622,62767
50190,A28949,62768
37617,A17106,62769
20070,A70134,62770
8621,A48932,62771
39856,A98461,62772
19199,A45037,62773
14643,A62897,62774
96573,A91162,62775
29236,A95723,62776
79108,A5140,62777
71853,A16415,62778
1706,A84767,62779
57669,A21981,62780
50392,A90473,62781
31951,A32276,62782
43942,A95683,62783
19941,A49986,62784
54214,A33001,62785
22053,A19323,62786
47061,A99279,62787
97075,A36372,62788
96810,A66150,62789
39290,A22927,62790
98498,A3535,62791
75421,A2932,62792
73892,A93894,62793
86726,A25083,62794
69300,A81953,62795
79049,A52875,62796
89241,A39945,62797
62286,A11510,62798
15064,A81314,62799
35814,A28758,62800
1688,A95073,62801
71595,A5510,62802
82961,A37,62803
23368,A85680,62804
54132,A89937,62805
862,A14861,62806
5401,A4008,62807
36930,A77915,62808
51175,A14227,62809
37832,A18603,62810
75518,A96196,62811
74464,A95073,62812
82296,A12272,62813
4376,A36253,62814
72572,A76347,62815
37774,A86721,62816
14406,A16293,62817
60770,A27322,62818
8936,A94733,62819
77810,A32364,62820
75286,A75527,62821
34893,A90471,62822
53651,A68349,62823
24023,A39589,62824
92975,A55248,62825
65872,A63576,62826
68078,A68007,62827
45718,A6665,62828
84464,A44226,62829
18519,A64729,62830
65552,A55711,62831
41497,A57068,62832
3835,A82457,62833
49809,A32974,62834
34703,A73527,62835
65908,A93263,62836
61802,A3306,62837
11805,A24977,62838
70688,A7911,62839
42129,A65881,62840
70907,A33995,62841
49158,A85217,62842
68821,A63892,62843
87586,A64330,62844
39411,A27432,62845
90060,A68987,62846
53745,A86631,62847
17716,A80957,62848
16904,A92886,62849
58866,A62504,62850
23594,A64487,62851
89623,A77204,62852
43746,A76427,62853
20479,A13479,62854
58083,A58091,62855
17724,A13522,62856
37268,A20206,62857
6262,A41950,62858
94131,A74850,62859
37049,A8598,62860
37948,A18841,62861
73127,A10067,62862
59647,A21772,62863
8583,A18617,62864
89044,A54725,62865
38115,A7681,62866
53979,A88931,62867
23044,A70409,62868
63598,A78606,62869
95929,A15631,62870
69571,A99985,62871
91239,A25979,62872
88575,A23150,62873
58869,A52530,62874
22565,A57709,62875
43960,A60798,62876
36916,A86425,62877
31490,A24294,62878
32898,A41716,62879
61573,A82859,62880
39949,A85197,62881
41497,A5422,62882
90925,A20750,62883
51759,A23473,62884
65005,A2712,62885
26849,A56117,62886
26,A45532,62887
17531,A94519,62888
64932,A60923,62889
78818,A22667,62890
75506,A2539,62891
11724,A27547,62892
85487,A33128,62893
47872,A56762,62894
46397,A83816,62895
72579,A40573,62896
68852,A57885,62897
2758,A57329,62898
54547,A35722,62899
5451,A89806,62900
7765,A24874,62901
40848,A51380,62902
556,A1916,62903
28947,A82950,62904
24140,A78630,62905
1203,A4322,62906
38180,A73803,62907
46951,A98537,62908
84048,A6441,62909
16003,A5127,62910
44241,A31054,62911
60232,A16043,62912
3991,A30320,62913
52047,A81455,62914
45729,A35450,62915
74716,A63941,62916
3071,A55928,62917
14973,A70765,62918
81203,A4365,62919
72845,A2733,62920
84570,A63368,62921
5470,A55526,62922
42880,A62976,62923
2225,A53199,62924
66403,A76496,62925
83358,A10428,62926
29068,A52792,62927
71387,A20664,62928
50463,A89904,62929
19690,A13319,62930
94226,A99205,62931
43693,A74138,62932
96018,A7702,62933
48745,A31688,62934
26931,A47147,62935
25227,A62233,62936
3511,A99175,62937
21843,A58692,62938
45250,A73120,62939
16269,A14133,62940
91163,A98258,62941
1124,A73491,62942
5153,A39740,62943
4041,A20731,62944
31360,A99461,62945
63062,A1028,62946
10718,A39898,62947
73341,A47517,62948
62813,A40479,62949
11994,A22898,62950
45381,A42146,62951
5578,A24258,62952
9221,A40492,62953
90065,A27822,62954
88091,A23028,62955
45980,A12441,62956
10684,A35585,62957
20276,A99555,62958
72734,A42670,62959
97590,A9641,62960
72863,A54582,62961
32054,A96734,62962
16526,A74294,62963
30000,A96182,62964
20407,A52842,62965
17452,A52251,62966
31159,A75577,62967
14380,A10493,62968
80577,A12742,62969
64692,A26910,62970
51270,A38578,62971
62246,A9480,62972
44680,A59383,62973
83219,A24213,62974
41883,A50257,62975
4559,A9466,62976
7244,A854,62977
69459,A40711,62978
38511,A73797,62979
66134,A14601,62980
71424,A28678,62981
90310,A82410,62982
60114,A20054,62983
57939,A44591,62984
93317,A53770,62985
82580,A73272,62986
71490,A89141,62987
53862,A96142,62988
97487,A45257,62989
48655,A40734,62990
44069,A31709,62991
82298,A4191,62992
83038,A33597,62993
64088,A59292,62994
93563,A84394,62995
15761,A4181,62996
67894,A34534,62997
37328,A3034,62998
92439,A13231,62999
1969,A42595,63000
97489,A7262,63001
84484,A52227,63002
68676,A81415,63003
88874,A5293,63004
71234,A47968,63005
51951,A31103,63006
66847,A23694,63007
1638,A95177,63008
83092,A99186,63009
42119,A33126,63010
51115,A43795,63011
83960,A40534,63012
32819,A51730,63013
50803,A14661,63014
20858,A90075,63015
52663,A81812,63016
58604,A9903,63017
89642,A89200,63018
96370,A91978,63019
13912,A32445,63020
8042,A52562,63021
26338,A11446,63022
23508,A76449,63023
90757,A64198,63024
43186,A64080,63025
16525,A62342,63026
49239,A20228,63027
43764,A68503,63028
40063,A48695,63029
23683,A83540,63030
77148,A15878,63031
50445,A94266,63032
48141,A86749,63033
73798,A31236,63034
48790,A48276,63035
76110,A26141,63036
33278,A10379,63037
37478,A60600,63038
59802,A37710,63039
8372,A87728,63040
95456,A85927,63041
29907,A27863,63042
55656,A54392,63043
50159,A64805,63044
84731,A68266,63045
98357,A85017,63046
65743,A30262,63047
58511,A15573,63048
59066,A89295,63049
24760,A52791,63050
82784,A12104,63051
83342,A42085,63052
10528,A10258,63053
58661,A98519,63054
97839,A75847,63055
83746,A66022,63056
92379,A22624,63057
46846,A31039,63058
42068,A4018,63059
57272,A57201,63060
9839,A57533,63061
85109,A94595,63062
54781,A21318,63063
18510,A76759,63064
32514,A3988,63065
34550,A97023,63066
77779,A97500,63067
88545,A24631,63068
76061,A93625,63069
71331,A41428,63070
54197,A89192,63071
1084,A21567,63072
82435,A79799,63073
39489,A19672,63074
63774,A25066,63075
79404,A73375,63076
34787,A59600,63077
95232,A33439,63078
9221,A50393,63079
46385,A9853,63080
67482,A62506,63081
84317,A56195,63082
59446,A48135,63083
3489,A40347,63084
60466,A73290,63085
24650,A42512,63086
95447,A38193,63087
98514,A20930,63088
63560,A17598,63089
83940,A47618,63090
49947,A16396,63091
23822,A81890,63092
74982,A20656,63093
18783,A82704,63094
29216,A70188,63095
80572,A6045,63096
85344,A8009,63097
52599,A62818,63098
28148,A36572,63099
30579,A59276,63100
91065,A35339,63101
7951,A69598,63102
59091,A75688,63103
63789,A19045,63104
66776,A26018,63105
55624,A29500,63106
87215,A84565,63107
27867,A15988,63108
26378,A79295,63109
26469,A74927,63110
2265,A53844,63111
44599,A17533,63112
32360,A53660,63113
45539,A95642,63114
87335,A23629,63115
39925,A74635,63116
45057,A1421,63117
40676,A77608,63118
61298,A58794,63119
47070,A27953,63120
69471,A61098,63121
21368,A99333,63122
953,A25816,63123
91312,A88469,63124
91447,A63479,63125
97911,A60910,63126
4028,A73867,63127
82243,A66673,63128
34606,A56760,63129
75496,A74124,63130
99748,A21841,63131
96106,A12861,63132
81631,A15507,63133
97338,A74088,63134
94877,A87826,63135
7804,A41045,63136
85035,A13322,63137
62417,A64766,63138
79524,A31045,63139
36289,A75882,63140
49604,A84522,63141
28255,A20873,63142
84845,A38745,63143
72734,A93058,63144
85431,A74728,63145
68494,A10249,63146
10923,A79751,63147
6040,A76479,63148
58831,A60048,63149
18266,A12758,63150
54689,A75224,63151
90762,A34331,63152
96559,A98764,63153
11106,A31413,63154
64431,A36586,63155
63922,A99762,63156
54177,A55291,63157
23573,A435,63158
31154,A6651,63159
6017,A93508,63160
82744,A29517,63161
15359,A24812,63162
88699,A88735,63163
29064,A69508,63164
5559,A85243,63165
6968,A68450,63166
15249,A12771,63167
57357,A38599,63168
51671,A1740,63169
18136,A85145,63170
10450,A45955,63171
71497,A1155,63172
16681,A42623,63173
97421,A37529,63174
78862,A30477,63175
15540,A49653,63176
68581,A3479,63177
59231,A35395,63178
72961,A88471,63179
19434,A7417,63180
12562,A7659,63181
23455,A67158,63182
42660,A65603,63183
99448,A13046,63184
75761,A43675,63185
63415,A19287,63186
49004,A22129,63187
25158,A7833,63188
44368,A30111,63189
58846,A18866,63190
2224,A43462,63191
94705,A99914,63192
18738,A53246,63193
95244,A61936,63194
8442,A28548,63195
20221,A36839,63196
22050,A77500,63197
9562,A67819,63198
8816,A62518,63199
96636,A63103,63200
6346,A25293,63201
33934,A35536,63202
58774,A31292,63203
21806,A50940,63204
37336,A561,63205
75896,A18712,63206
76960,A68906,63207
60523,A10776,63208
82802,A22301,63209
3260,A59705,63210
95113,A70075,63211
8674,A82927,63212
87999,A65783,63213
5595,A49695,63214
15576,A3563,63215
5759,A47008,63216
92748,A95508,63217
963,A10846,63218
68672,A6112,63219
86068,A6410,63220
74881,A2783,63221
80374,A23829,63222
26576,A91054,63223
76607,A55998,63224
95697,A20768,63225
6069,A56214,63226
53281,A97565,63227
41085,A96054,63228
88309,A93356,63229
94201,A58143,63230
34607,A82059,63231
69571,A28884,63232
41875,A10920,63233
25460,A33301,63234
23100,A92783,63235
84092,A10357,63236
25259,A93836,63237
53378,A73390,63238
53584,A83355,63239
3691,A60635,63240
18706,A34668,63241
9232,A76960,63242
3639,A17892,63243
540,A74971,63244
39928,A47021,63245
33496,A59099,63246
29752,A69052,63247
75812,A39671,63248
73543,A19246,63249
88376,A42910,63250
4549,A79453,63251
20258,A33123,63252
61625,A59171,63253
4324,A25584,63254
26157,A52105,63255
99130,A21165,63256
50753,A54033,63257
1509,A86318,63258
48591,A59590,63259
63696,A56587,63260
14040,A13904,63261
37846,A90267,63262
96336,A20852,63263
96383,A43566,63264
33975,A25344,63265
75162,A77073,63266
47057,A8582,63267
73286,A82394,63268
54206,A29912,63269
82994,A41385,63270
98444,A86243,63271
15673,A19880,63272
76072,A98275,63273
23894,A59621,63274
77177,A88279,63275
43806,A58057,63276
7241,A26221,63277
33854,A88905,63278
17619,A11611,63279
21998,A22044,63280
71972,A84660,63281
45458,A16129,63282
69724,A21664,63283
1723,A48128,63284
73432,A50472,63285
57864,A63309,63286
854,A62865,63287
959,A21327,63288
91193,A80436,63289
96711,A86518,63290
77693,A56170,63291
19283,A51617,63292
13852,A78860,63293
91044,A35548,63294
86583,A194,63295
25698,A22559,63296
93650,A97460,63297
84849,A7245,63298
44947,A42941,63299
20099,A44194,63300
73599,A69097,63301
27741,A93501,63302
64227,A55966,63303
77344,A11986,63304
88239,A4358,63305
33364,A26234,63306
66816,A90299,63307
27839,A148,63308
3268,A93930,63309
81980,A69541,63310
27605,A58616,63311
87836,A20298,63312
49415,A14030,63313
6857,A67553,63314
12208,A55240,63315
35637,A65329,63316
51485,A22583,63317
68662,A75956,63318
94389,A10138,63319
213,A92866,63320
3937,A2757,63321
99460,A78442,63322
14220,A70126,63323
2116,A83691,63324
429,A61843,63325
2927,A63572,63326
9535,A99841,63327
61638,A32753,63328
85156,A81894,63329
59390,A56610,63330
65189,A40074,63331
49603,A20259,63332
45911,A64005,63333
43681,A93137,63334
83958,A46116,63335
77643,A59455,63336
74545,A37158,63337
78019,A95124,63338
98137,A50866,63339
96253,A274,63340
40213,A46827,63341
43218,A66514,63342
51422,A15486,63343
32074,A90463,63344
40941,A88970,63345
10030,A86132,63346
88626,A57117,63347
72332,A29083,63348
50757,A1857,63349
89012,A73255,63350
70455,A89665,63351
21568,A32042,63352
60716,A82172,63353
16441,A15417,63354
67321,A29777,63355
38338,A18060,63356
81752,A84593,63357
89117,A18380,63358
53584,A74304,63359
52310,A1768,63360
48655,A26746,63361
48770,A68227,63362
43131,A76951,63363
56817,A54841,63364
99876,A24675,63365
6822,A63478,63366
44071,A86370,63367
30448,A46792,63368
91093,A67147,63369
19437,A2566,63370
93361,A5200,63371
81476,A65059,63372
60214,A53774,63373
44116,A49459,63374
21583,A48246,63375
30784,A66066,63376
9114,A59776,63377
89244,A88912,63378
43542,A16180,63379
53526,A46341,63380
42925,A97673,63381
93868,A59579,63382
40212,A57212,63383
66921,A11151,63384
26134,A96099,63385
88360,A67492,63386
93185,A12121,63387
74947,A11528,63388
21119,A675,63389
54602,A43866,63390
73741,A74038,63391
9055,A19097,63392
64827,A7986,63393
99693,A87429,63394
9782,A80860,63395
8156,A31099,63396
45116,A41505,63397
31130,A97253,63398
53230,A64405,63399
62048,A2639,63400
86710,A12275,63401
81785,A7050,63402
14011,A5398,63403
73162,A7052,63404
40880,A7507,63405
83830,A81874,63406
94608,A3364,63407
37221,A70945,63408
53618,A20084,63409
59000,A69040,63410
41948,A28704,63411
49308,A8920,63412
35225,A15486,63413
190,A29345,63414
89273,A46005,63415
98217,A52234,63416
85326,A98283,63417
56705,A52448,63418
58230,A66307,63419
77057,A58066,63420
61373,A99382,63421
23125,A82471,63422
29769,A51890,63423
24044,A89731,63424
26104,A94218,63425
42847,A38925,63426
83246,A91488,63427
8352,A20565,63428
10973,A20920,63429
75931,A45806,63430
50675,A69848,63431
30504,A65211,63432
58991,A34732,63433
94134,A37343,63434
2573,A21188,63435
90367,A68842,63436
63381,A58922,63437
43603,A95048,63438
35484,A40941,63439
12402,A65587,63440
63313,A88434,63441
29584,A66753,63442
56601,A24955,63443
70438,A45037,63444
29398,A74669,63445
53429,A65807,63446
96195,A22556,63447
84009,A18655,63448
16987,A34513,63449
50886,A81842,63450
18635,A49349,63451
87310,A54408,63452
57229,A78197,63453
99253,A45205,63454
73005,A8312,63455
51715,A6388,63456
18224,A43860,63457
24505,A76564,63458
38902,A86701,63459
80666,A91451,63460
6963,A11252,63461
42791,A89204,63462
39541,A23118,63463
73452,A13995,63464
40128,A87303,63465
98722,A27689,63466
42798,A59493,63467
93917,A40319,63468
14490,A51735,63469
15924,A70396,63470
28659,A2222,63471
89943,A7112,63472
95432,A82368,63473
51891,A1954,63474
49143,A69505,63475
94008,A6223,63476
12718,A40595,63477
6152,A47287,63478
49787,A36748,63479
75717,A19810,63480
30007,A98360,63481
77284,A67294,63482
88874,A24852,63483
34577,A12070,63484
87592,A66065,63485
85172,A33732,63486
78632,A76906,63487
39152,A33001,63488
32520,A91565,63489
31446,A95728,63490
6773,A32008,63491
58528,A79107,63492
25082,A1016,63493
25540,A67124,63494
53360,A11156,63495
14621,A55471,63496
1126,A17536,63497
43424,A30871,63498
72092,A21742,63499
47933,A11806,63500
72836,A24250,63501
22705,A73668,63502
73376,A93611,63503
66929,A91606,63504
44405,A77293,63505
52994,A14391,63506
92085,A81853,63507
14184,A25153,63508
13819,A34329,63509
19917,A59840,63510
75566,A71037,63511
45142,A31031,63512
40110,A86475,63513
92538,A76223,63514
81379,A54485,63515
27670,A62458,63516
87945,A41752,63517
97528,A30799,63518
51124,A52298,63519
19215,A28504,63520
76758,A262,63521
6277,A62883,63522
23361,A62175,63523
18864,A37236,63524
59716,A25142,63525
66871,A82118,63526
11238,A19971,63527
99704,A63021,63528
25694,A18392,63529
3934,A1961,63530
87472,A93126,63531
67010,A32127,63532
33594,A51429,63533
3471,A45353,63534
67058,A99448,63535
51649,A59878,63536
56710,A33847,63537
28502,A49800,63538
79753,A25820,63539
2914,A27668,63540
37526,A24909,63541
67165,A179,63542
78260,A24118,63543
83789,A89583,63544
21625,A89164,63545
93416,A37998,63546
62669,A20143,63547
18673,A66404,63548
52832,A34890,63549
49758,A62042,63550
97141,A59807,63551
56032,A99042,63552
69092,A56347,63553
33623,A79751,63554
11956,A39865,63555
66669,A58664,63556
97650,A46071,63557
33266,A33137,63558
49857,A69121,63559
49335,A47244,63560
2696,A58801,63561
41854,A66426,63562
72059,A30933,63563
20594,A69046,63564
53553,A91800,63565
89769,A68921,63566
11505,A689,63567
2226,A93098,63568
53964,A14526,63569
7609,A38024,63570
74183,A50849,63571
16513,A13993,63572
50388,A23000,63573
52628,A8116,63574
26282,A59870,63575
26553,A26514,63576
75315,A19395,63577
279,A26937,63578
64000,A62531,63579
15701,A90896,63580
24090,A50960,63581
89593,A7287,63582
84793,A92402,63583
87669,A18595,63584
7663,A79604,63585
86511,A68345,63586
87827,A76537,63587
19202,A46940,63588
3944,A46698,63589
6759,A52695,63590
26344,A94583,63591
9998,A15143,63592
59006,A92213,63593
36289,A50196,63594
73424,A88116,63595
42840,A87900,63596
92032,A14201,63597
32276,A4662,63598
51104,A45046,63599
76789,A80654,63600
63034,A16433,63601
13599,A64213,63602
65526,A96163,63603
36283,A34098,63604
74672,A23147,63605
9721,A93062,63606
64783,A3525,63607
69909,A12441,63608
70031,A74989,63609
132,A51649,63610
4423,A64468,63611
32789,A68237,63612
28626,A73371,63613
1252,A78664,63614
52764,A7559,63615
31899,A85159,63616
73767,A8751,63617
20699,A49514,63618
48252,A58678,63619
244,A62224,63620
69965,A29981,63621
58875,A40529,63622
27851,A34024,63623
93695,A36519,63624
47623,A86989,63625
47644,A31287,63626
49464,A3804,63627
67778,A28459,63628
99217,A67481,63629
45518,A61381,63630
3613,A38605,63631
67540,A45307,63632
13259,A74587,63633
5210,A51116,63634
46830,A63238,63635
19288,A72976,63636
95526,A16774,63637
96063,A85015,63638
83874,A58557,63639
13336,A47938,63640
80647,A35929,63641
13492,A54129,63642
45918,A47109,63643
17278,A94649,63644
29454,A54362,63645
60741,A487,63646
38128,A6219,63647
99618,A31489,63648
28128,A97770,63649
19817,A70616,63650
4409,A83683,63651
76586,A2766,63652
81479,A54692,63653
88820,A68391,63654
57809,A47421,63655
43655,A48047,63656
3562,A20066,63657
5241,A67144,63658
80830,A15624,63659
90573,A82545,63660
9323,A48788,63661
96561,A66964,63662
95664,A87447,63663
54777,A52477,63664
59993,A17919,63665
17133,A9872,63666
87166,A15217,63667
44224,A49387,63668
83634,A22685,63669
17823,A76250,63670
13931,A88370,63671
93168,A73931,63672
39332,A34387,63673
85923,A21427,63674
46946,A62456,63675
11078,A44882,63676
83279,A57366,63677
10337,A51120,63678
72879,A13318,63679
79686,A14858,63680
39420,A50574,63681
211,A13833,63682
76540,A96418,63683
26739,A97403,63684
92810,A10132,63685
79047,A76977,63686
29733,A86567,63687
62676,A59084,63688
43195,A98932,63689
54624,A29072,63690
47715,A75346,63691
39617,A39892,63692
98707,A26729,63693
55168,A71283,63694
1737,A19968,63695
98499,A56902,63696
4509,A69108,63697
46148,A41035,63698
12475,A59765,63699
44108,A90810,63700
25281,A53373,63701
44789,A62842,63702
24870,A36529,63703
33601,A47396,63704
71036,A60465,63705
42747,A86755,63706
79827,A38375,63707
41298,A29449,63708
58431,A57232,63709
56826,A41447,63710
45378,A41047,63711
34643,A66003,63712
98870,A43264,63713
58684,A6951,63714
98456,A59957,63715
47494,A50754,63716
34250,A58182,63717
50224,A75099,63718
53457,A39403,63719
55108,A76151,63720
80130,A94695,63721
10639,A78010,63722
4912,A40158,63723
21157,A46707,63724
27693,A24410,63725
69041,A27202,63726
78610,A75455,63727
69772,A82920,63728
30922,A41171,63729
99568,A46153,63730
23307,A37200,63731
56119,A38739,63732
58385,A12186,63733
76684,A68159,63734
3335,A25818,63735
77567,A90833,63736
74790,A68616,63737
94832,A45891,63738
77534,A21405,63739
43011,A16373,63740
50227,A37181,63741
1409,A34966,63742
18233,A90897,63743
40710,A63367,63744
46084,A58823,63745
3031,A2729,63746
50700,A27510,63747
69841,A55310,63748
86038,A57799,63749
36434,A92768,63750
76919,A41344,63751
45879,A73059,63752
26593,A78455,63753
96669,A94595,63754
64875,A12268,63755
91034,A14746,63756
37640,A49662,63757
11175,A93238,63758
94056,A24152,63759
61714,A97860,63760
90180,A18897,63761
51491,A33475,63762
98150,A44156,63763
65453,A6995,63764
80373,A83476,63765
87934,A29384,63766
17201,A86859,63767
49427,A43536,63768
74948,A90915,63769
21778,A50975,63770
47460,A33674,63771
14838,A29138,63772
52398,A17307,63773
11928,A42059,63774
29169,A56144,63775
53210,A93906,63776
32299,A50205,63777
96086,A18402,63778
39302,A15012,63779
5323,A33360,63780
32938,A45208,63781
70883,A30238,63782
377,A77013,63783
21670,A97741,63784
19725,A46513,63785
69248,A2261,63786
27236,A84799,63787
71465,A55307,63788
74192,A99527,63789
5210,A341,63790
89255,A151,63791
9591,A80780,63792
21268,A30534,63793
33144,A22910,63794
28015,A15838,63795
27972,A26966,63796
88843,A54448,63797
99175,A85926,63798
60278,A16599,63799
91469,A75682,63800
6605,A79139,63801
19799,A83289,63802
27577,A51803,63803
98386,A53213,63804
21071,A1099,63805
63152,A10391,63806
34838,A87057,63807
27400,A84803,63808
64179,A35533,63809
55307,A11606,63810
96255,A84979,63811
14533,A61848,63812
58710,A27748,63813
72476,A31737,63814
79353,A38158,63815
82618,A58322,63816
44579,A71166,63817
31398,A44970,63818
74366,A16492,63819
61351,A48997,63820
71976,A81251,63821
24559,A54049,63822
16643,A34572,63823
44713,A14163,63824
43122,A49541,63825
97294,A41133,63826
63808,A57744,63827
23240,A88156,63828
78775,A5746,63829
57861,A50463,63830
8088,A52155,63831
77734,A61961,63832
26432,A60669,63833
61927,A88438,63834
19052,A98863,63835
4752,A92445,63836
67115,A82673,63837
71425,A41079,63838
56294,A24814,63839
18857,A2123,63840
98555,A39099,63841
85530,A31809,63842
35601,A60593,63843
39559,A36369,63844
12096,A80694,63845
81959,A42072,63846
75814,A54985,63847
58255,A87376,63848
83956,A20679,63849
50,A45488,63850
16211,A16945,63851
61977,A30455,63852
18713,A50617,63853
32829,A34953,63854
74599,A88934,63855
65231,A66848,63856
45648,A48690,63857
10569,A20057,63858
22998,A139,63859
