DesignationID,DesignationName,Active,SortOrder
36483,Beat Officer_36483,True,11
36484,Beat Officer_36484,False,9
36485,Beat Officer_36485,True,19
36486,SHO_36486,True,19
36487,SHO_36487,True,4
36488,Beat Officer_36488,True,17
36489,Beat Officer_36489,True,19
36490,Records Clerk_36490,True,9
36491,Beat Officer_36491,True,18
36492,Duty Officer_36492,True,10
36493,SHO_36493,True,17
36494,Records Clerk_36494,True,5
36495,Records Clerk_36495,True,9
36496,Investigating Officer_36496,True,17
36497,Investigating Officer_36497,True,11
36498,Duty Officer_36498,True,19
36499,SHO_36499,True,5
36500,Beat Officer_36500,True,3
36501,SHO_36501,True,17
36502,SHO_36502,True,1
36503,Duty Officer_36503,True,7
36504,Duty Officer_36504,True,3
36505,Investigating Officer_36505,True,4
36506,Beat Officer_36506,False,14
36507,Investigating Officer_36507,True,6
36508,SHO_36508,True,13
36509,Duty Officer_36509,True,15
36510,Duty Officer_36510,True,12
36511,Beat Officer_36511,True,14
36512,Beat Officer_36512,True,6
36513,Duty Officer_36513,True,16
36514,SHO_36514,True,13
36515,Beat Officer_36515,True,18
36516,Beat Officer_36516,True,5
36517,Records Clerk_36517,True,4
36518,Investigating Officer_36518,False,3
36519,Investigating Officer_36519,True,8
36520,Records Clerk_36520,True,6
36521,Beat Officer_36521,True,16
36522,Records Clerk_36522,True,2
36523,Records Clerk_36523,True,1
36524,Records Clerk_36524,True,14
36525,SHO_36525,True,8
36526,Duty Officer_36526,True,8
36527,Duty Officer_36527,True,15
36528,Records Clerk_36528,True,3
36529,Records Clerk_36529,True,19
36530,Investigating Officer_36530,True,5
36531,Duty Officer_36531,True,8
36532,Investigating Officer_36532,False,8
36533,Duty Officer_36533,True,1
36534,Records Clerk_36534,True,17
36535,Duty Officer_36535,True,12
36536,Investigating Officer_36536,True,1
36537,SHO_36537,True,9
36538,Duty Officer_36538,True,4
36539,SHO_36539,True,9
36540,Investigating Officer_36540,True,7
36541,Duty Officer_36541,True,17
36542,Records Clerk_36542,False,13
36543,SHO_36543,True,19
36544,Records Clerk_36544,True,7
36545,Beat Officer_36545,True,5
36546,Duty Officer_36546,True,3
36547,SHO_36547,True,15
36548,Records Clerk_36548,True,11
36549,Investigating Officer_36549,True,5
36550,SHO_36550,True,18
36551,Duty Officer_36551,True,2
36552,Duty Officer_36552,True,17
36553,SHO_36553,True,3
36554,Beat Officer_36554,True,8
36555,SHO_36555,True,1
36556,Investigating Officer_36556,True,3
36557,Records Clerk_36557,True,10
36558,SHO_36558,True,12
36559,Records Clerk_36559,True,17
36560,Investigating Officer_36560,False,4
36561,Records Clerk_36561,True,19
36562,Records Clerk_36562,True,19
36563,Beat Officer_36563,True,2
36564,Duty Officer_36564,True,3
36565,Investigating Officer_36565,True,10
36566,Duty Officer_36566,True,15
36567,SHO_36567,True,7
36568,Duty Officer_36568,True,13
36569,Records Clerk_36569,True,18
36570,Duty Officer_36570,True,9
36571,SHO_36571,True,4
36572,Beat Officer_36572,True,5
36573,Beat Officer_36573,True,3
36574,Investigating Officer_36574,True,8
36575,Beat Officer_36575,True,5
36576,SHO_36576,True,5
36577,Investigating Officer_36577,True,7
36578,Duty Officer_36578,True,1
36579,Records Clerk_36579,True,18
36580,Duty Officer_36580,True,12
36581,SHO_36581,True,18
36582,Records Clerk_36582,True,17
36583,Duty Officer_36583,True,11
36584,SHO_36584,True,18
36585,Beat Officer_36585,True,14
36586,Records Clerk_36586,True,12
36587,Investigating Officer_36587,True,5
36588,Investigating Officer_36588,True,16
36589,Investigating Officer_36589,True,14
36590,Investigating Officer_36590,True,6
36591,Duty Officer_36591,True,9
36592,Duty Officer_36592,True,10
36593,Records Clerk_36593,True,5
36594,SHO_36594,True,13
36595,Investigating Officer_36595,True,19
36596,Beat Officer_36596,True,2
36597,Records Clerk_36597,True,17
36598,Duty Officer_36598,True,7
36599,SHO_36599,False,3
36600,Beat Officer_36600,False,10
36601,Duty Officer_36601,True,9
36602,Beat Officer_36602,True,13
36603,Records Clerk_36603,True,19
36604,Duty Officer_36604,True,18
36605,SHO_36605,True,17
36606,SHO_36606,True,18
36607,SHO_36607,True,11
36608,SHO_36608,True,6
36609,Investigating Officer_36609,True,17
36610,Investigating Officer_36610,True,18
36611,Investigating Officer_36611,True,7
36612,SHO_36612,True,4
36613,Duty Officer_36613,True,16
36614,Beat Officer_36614,True,9
36615,Records Clerk_36615,True,2
36616,Beat Officer_36616,True,12
36617,Records Clerk_36617,True,19
36618,SHO_36618,True,13
36619,SHO_36619,True,4
36620,Records Clerk_36620,True,6
36621,Duty Officer_36621,True,12
36622,Investigating Officer_36622,True,4
36623,SHO_36623,True,19
36624,SHO_36624,True,2
36625,Beat Officer_36625,True,6
36626,Duty Officer_36626,True,7
36627,Duty Officer_36627,True,13
36628,SHO_36628,False,14
36629,Records Clerk_36629,True,10
36630,Beat Officer_36630,True,11
36631,Beat Officer_36631,True,11
36632,Investigating Officer_36632,True,14
36633,Records Clerk_36633,True,5
36634,Records Clerk_36634,True,1
36635,Investigating Officer_36635,True,4
36636,Duty Officer_36636,True,15
36637,Duty Officer_36637,True,10
36638,Duty Officer_36638,True,16
36639,SHO_36639,True,18
36640,SHO_36640,True,1
36641,SHO_36641,True,1
36642,SHO_36642,True,2
36643,Duty Officer_36643,True,12
36644,Records Clerk_36644,True,14
36645,Investigating Officer_36645,True,15
36646,Beat Officer_36646,True,7
36647,Investigating Officer_36647,True,7
36648,SHO_36648,True,14
36649,Investigating Officer_36649,True,1
36650,Duty Officer_36650,True,18
36651,Investigating Officer_36651,True,18
36652,Duty Officer_36652,True,11
36653,Records Clerk_36653,True,3
36654,Investigating Officer_36654,True,5
36655,Records Clerk_36655,True,8
36656,Records Clerk_36656,True,2
36657,Investigating Officer_36657,False,4
36658,Beat Officer_36658,True,14
36659,Investigating Officer_36659,True,12
36660,SHO_36660,True,13
36661,SHO_36661,True,14
36662,Records Clerk_36662,True,7
36663,Beat Officer_36663,True,6
36664,Duty Officer_36664,True,2
36665,Records Clerk_36665,True,12
36666,Investigating Officer_36666,True,4
36667,Duty Officer_36667,True,3
36668,SHO_36668,True,16
36669,SHO_36669,True,4
36670,Investigating Officer_36670,True,17
36671,SHO_36671,True,5
36672,Investigating Officer_36672,True,13
36673,Beat Officer_36673,True,13
36674,Records Clerk_36674,True,5
36675,Duty Officer_36675,True,13
36676,Investigating Officer_36676,True,1
36677,Investigating Officer_36677,True,16
36678,Investigating Officer_36678,True,5
36679,Duty Officer_36679,True,2
36680,Duty Officer_36680,True,16
36681,Beat Officer_36681,True,16
36682,Beat Officer_36682,True,2
36683,SHO_36683,True,19
36684,Records Clerk_36684,True,7
36685,Records Clerk_36685,True,2
36686,SHO_36686,True,19
36687,SHO_36687,True,5
36688,Records Clerk_36688,True,3
36689,Investigating Officer_36689,True,18
36690,SHO_36690,True,9
36691,Beat Officer_36691,False,1
36692,Beat Officer_36692,True,18
36693,Beat Officer_36693,True,12
36694,Beat Officer_36694,True,10
36695,Investigating Officer_36695,True,2
36696,SHO_36696,True,12
36697,Records Clerk_36697,True,9
36698,Records Clerk_36698,True,14
36699,Investigating Officer_36699,True,7
36700,Duty Officer_36700,True,18
36701,Beat Officer_36701,True,15
36702,Investigating Officer_36702,True,3
36703,SHO_36703,True,15
36704,Investigating Officer_36704,True,12
36705,Investigating Officer_36705,True,10
36706,Duty Officer_36706,True,1
36707,Records Clerk_36707,True,8
36708,Investigating Officer_36708,True,19
36709,Investigating Officer_36709,True,17
36710,Beat Officer_36710,True,5
36711,Beat Officer_36711,True,11
36712,SHO_36712,True,3
36713,SHO_36713,True,7
36714,Beat Officer_36714,True,6
36715,SHO_36715,True,11
36716,SHO_36716,True,11
36717,SHO_36717,False,14
36718,Beat Officer_36718,True,19
36719,Investigating Officer_36719,True,4
36720,SHO_36720,True,13
36721,SHO_36721,True,4
36722,Duty Officer_36722,True,3
36723,SHO_36723,True,6
36724,SHO_36724,True,19
36725,Duty Officer_36725,True,17
36726,Records Clerk_36726,True,16
36727,Records Clerk_36727,True,8
36728,Beat Officer_36728,True,9
36729,SHO_36729,True,7
36730,Investigating Officer_36730,True,6
36731,SHO_36731,True,11
36732,Records Clerk_36732,True,11
36733,Beat Officer_36733,True,17
36734,Investigating Officer_36734,True,15
36735,Duty Officer_36735,True,19
36736,SHO_36736,True,5
36737,Investigating Officer_36737,True,4
36738,Duty Officer_36738,True,14
36739,Beat Officer_36739,True,11
36740,Duty Officer_36740,True,16
36741,Duty Officer_36741,True,4
36742,Investigating Officer_36742,True,11
36743,SHO_36743,True,1
36744,Records Clerk_36744,True,4
36745,Investigating Officer_36745,True,19
36746,Records Clerk_36746,True,17
36747,Records Clerk_36747,True,13
36748,SHO_36748,True,18
36749,Beat Officer_36749,True,3
36750,Beat Officer_36750,True,5
36751,Beat Officer_36751,True,16
36752,Records Clerk_36752,True,16
36753,Beat Officer_36753,True,12
36754,Beat Officer_36754,True,1
36755,Investigating Officer_36755,True,12
36756,Investigating Officer_36756,True,16
36757,Records Clerk_36757,True,11
36758,SHO_36758,True,2
36759,Beat Officer_36759,True,5
36760,Records Clerk_36760,True,9
36761,Duty Officer_36761,True,11
36762,Investigating Officer_36762,True,17
36763,Records Clerk_36763,True,9
36764,Records Clerk_36764,True,19
36765,Investigating Officer_36765,True,15
36766,SHO_36766,True,11
36767,SHO_36767,True,13
36768,SHO_36768,True,10
36769,Beat Officer_36769,True,11
36770,SHO_36770,True,15
36771,Duty Officer_36771,True,8
36772,Duty Officer_36772,True,8
36773,Investigating Officer_36773,True,9
36774,Beat Officer_36774,True,10
36775,Duty Officer_36775,True,14
36776,SHO_36776,True,18
36777,Investigating Officer_36777,False,3
36778,Duty Officer_36778,True,12
36779,Records Clerk_36779,True,2
36780,Records Clerk_36780,True,6
36781,Investigating Officer_36781,False,6
36782,Investigating Officer_36782,True,1
36783,Beat Officer_36783,True,15
36784,Beat Officer_36784,True,11
36785,SHO_36785,False,7
36786,Investigating Officer_36786,False,17
36787,SHO_36787,True,18
36788,Records Clerk_36788,True,6
36789,Duty Officer_36789,True,17
36790,Records Clerk_36790,True,18
36791,Investigating Officer_36791,True,5
36792,Investigating Officer_36792,True,19
36793,Beat Officer_36793,True,19
36794,Investigating Officer_36794,True,12
36795,SHO_36795,True,10
36796,Records Clerk_36796,True,11
36797,Duty Officer_36797,True,19
36798,Duty Officer_36798,True,13
36799,SHO_36799,True,13
36800,Records Clerk_36800,True,2
36801,Investigating Officer_36801,True,12
36802,Beat Officer_36802,True,12
36803,Records Clerk_36803,True,8
36804,Records Clerk_36804,True,3
36805,Beat Officer_36805,True,18
36806,Investigating Officer_36806,True,14
36807,Records Clerk_36807,True,1
36808,Beat Officer_36808,True,14
36809,Duty Officer_36809,True,14
36810,Beat Officer_36810,True,17
36811,SHO_36811,True,6
36812,Records Clerk_36812,True,16
36813,Beat Officer_36813,True,1
36814,Beat Officer_36814,True,6
36815,Investigating Officer_36815,True,3
36816,Records Clerk_36816,True,8
36817,Duty Officer_36817,True,11
36818,Beat Officer_36818,True,8
36819,Beat Officer_36819,True,3
36820,Investigating Officer_36820,True,6
36821,Duty Officer_36821,True,12
36822,Records Clerk_36822,True,1
36823,Investigating Officer_36823,True,12
36824,SHO_36824,True,8
36825,Beat Officer_36825,True,3
36826,SHO_36826,True,18
36827,SHO_36827,True,16
36828,Beat Officer_36828,True,2
36829,Beat Officer_36829,True,9
36830,Beat Officer_36830,True,4
36831,Duty Officer_36831,True,12
36832,Investigating Officer_36832,True,17
36833,Records Clerk_36833,True,11
36834,Beat Officer_36834,True,15
36835,Investigating Officer_36835,True,16
36836,Duty Officer_36836,True,18
36837,Records Clerk_36837,True,9
36838,SHO_36838,True,17
36839,Beat Officer_36839,True,4
36840,Investigating Officer_36840,True,1
36841,SHO_36841,True,13
36842,SHO_36842,True,18
36843,Beat Officer_36843,True,16
36844,Records Clerk_36844,True,13
36845,Investigating Officer_36845,True,13
36846,Records Clerk_36846,True,4
36847,Duty Officer_36847,True,18
36848,SHO_36848,True,13
36849,Beat Officer_36849,True,18
36850,Records Clerk_36850,True,13
36851,Duty Officer_36851,True,1
36852,Records Clerk_36852,True,13
36853,Duty Officer_36853,False,9
36854,SHO_36854,True,9
36855,Investigating Officer_36855,True,16
36856,SHO_36856,True,6
36857,Investigating Officer_36857,True,13
36858,Investigating Officer_36858,True,5
36859,SHO_36859,True,10
36860,Beat Officer_36860,True,9
36861,Investigating Officer_36861,True,8
36862,Duty Officer_36862,True,13
36863,Duty Officer_36863,True,17
36864,Beat Officer_36864,True,17
36865,Investigating Officer_36865,True,14
36866,Beat Officer_36866,False,8
36867,Duty Officer_36867,True,8
36868,Records Clerk_36868,False,2
36869,SHO_36869,True,1
36870,SHO_36870,True,5
36871,Beat Officer_36871,True,19
36872,SHO_36872,True,6
36873,Investigating Officer_36873,True,3
36874,SHO_36874,True,3
36875,Duty Officer_36875,True,11
36876,Beat Officer_36876,True,18
36877,Investigating Officer_36877,True,16
36878,Records Clerk_36878,True,1
36879,Investigating Officer_36879,True,8
36880,Beat Officer_36880,True,1
36881,Duty Officer_36881,True,19
36882,SHO_36882,True,4
36883,Duty Officer_36883,True,18
36884,SHO_36884,True,12
36885,Records Clerk_36885,True,13
36886,Duty Officer_36886,True,18
36887,SHO_36887,True,18
36888,Beat Officer_36888,True,15
36889,Duty Officer_36889,True,9
36890,Beat Officer_36890,True,19
36891,Investigating Officer_36891,True,8
36892,Duty Officer_36892,True,10
36893,Beat Officer_36893,True,7
36894,Beat Officer_36894,True,17
36895,Investigating Officer_36895,True,15
36896,Duty Officer_36896,True,7
36897,Investigating Officer_36897,True,16
36898,Records Clerk_36898,True,4
36899,Duty Officer_36899,True,19
36900,Beat Officer_36900,True,7
36901,Duty Officer_36901,True,3
36902,Duty Officer_36902,True,11
36903,Duty Officer_36903,True,16
36904,Investigating Officer_36904,True,15
36905,Records Clerk_36905,True,6
36906,Beat Officer_36906,True,7
36907,Beat Officer_36907,True,2
36908,Beat Officer_36908,True,6
36909,Duty Officer_36909,True,3
36910,SHO_36910,True,6
36911,Records Clerk_36911,True,16
36912,SHO_36912,True,18
36913,Records Clerk_36913,True,15
36914,Beat Officer_36914,True,11
36915,Investigating Officer_36915,True,17
36916,SHO_36916,True,19
36917,Beat Officer_36917,True,17
36918,Duty Officer_36918,True,18
36919,Beat Officer_36919,True,8
36920,Duty Officer_36920,True,16
36921,SHO_36921,True,5
36922,Duty Officer_36922,True,5
36923,SHO_36923,True,15
36924,Investigating Officer_36924,True,2
36925,Records Clerk_36925,True,11
36926,SHO_36926,True,1
36927,Investigating Officer_36927,True,12
36928,Investigating Officer_36928,True,8
36929,Duty Officer_36929,True,2
36930,Investigating Officer_36930,True,19
36931,SHO_36931,True,5
36932,SHO_36932,True,11
36933,Investigating Officer_36933,True,17
36934,Investigating Officer_36934,True,1
36935,Investigating Officer_36935,True,15
36936,Investigating Officer_36936,True,1
36937,Investigating Officer_36937,True,7
36938,Records Clerk_36938,True,12
36939,Investigating Officer_36939,True,12
36940,Investigating Officer_36940,True,7
36941,Duty Officer_36941,True,1
36942,Records Clerk_36942,True,10
36943,SHO_36943,True,18
36944,Investigating Officer_36944,True,13
36945,Beat Officer_36945,True,17
36946,Records Clerk_36946,True,7
36947,Records Clerk_36947,True,4
36948,Records Clerk_36948,True,3
36949,SHO_36949,True,7
36950,Records Clerk_36950,True,18
36951,Records Clerk_36951,True,15
36952,Investigating Officer_36952,True,10
36953,Duty Officer_36953,True,16
36954,Duty Officer_36954,True,13
36955,Investigating Officer_36955,True,11
36956,Beat Officer_36956,True,12
36957,SHO_36957,True,2
36958,Beat Officer_36958,True,6
36959,Duty Officer_36959,True,7
36960,Beat Officer_36960,True,15
36961,SHO_36961,True,2
36962,Records Clerk_36962,True,17
36963,Beat Officer_36963,True,13
36964,Investigating Officer_36964,True,1
36965,Duty Officer_36965,True,11
36966,Investigating Officer_36966,True,16
36967,SHO_36967,True,9
36968,Beat Officer_36968,True,19
36969,Records Clerk_36969,True,19
36970,Beat Officer_36970,True,9
36971,SHO_36971,True,16
36972,SHO_36972,True,12
36973,SHO_36973,True,12
36974,Investigating Officer_36974,True,4
36975,Records Clerk_36975,True,9
36976,SHO_36976,True,1
36977,Duty Officer_36977,True,16
36978,SHO_36978,True,1
36979,Duty Officer_36979,True,8
36980,Records Clerk_36980,True,11
36981,Duty Officer_36981,True,15
36982,SHO_36982,True,6
36983,Beat Officer_36983,True,1
36984,Duty Officer_36984,True,16
36985,Investigating Officer_36985,True,5
36986,Duty Officer_36986,True,3
36987,Records Clerk_36987,True,8
36988,Investigating Officer_36988,True,15
36989,SHO_36989,True,6
36990,Beat Officer_36990,True,5
36991,Duty Officer_36991,True,13
36992,Duty Officer_36992,True,5
36993,Beat Officer_36993,True,15
36994,Duty Officer_36994,True,17
36995,Duty Officer_36995,True,13
36996,Records Clerk_36996,True,11
36997,Records Clerk_36997,True,19
36998,Beat Officer_36998,False,18
36999,Records Clerk_36999,True,6
37000,Investigating Officer_37000,True,1
37001,Duty Officer_37001,True,3
37002,Records Clerk_37002,False,19
37003,Beat Officer_37003,True,19
37004,Investigating Officer_37004,True,15
37005,Duty Officer_37005,True,12
37006,Duty Officer_37006,True,19
37007,Duty Officer_37007,True,17
37008,Investigating Officer_37008,True,1
37009,SHO_37009,True,3
37010,Investigating Officer_37010,True,9
37011,Beat Officer_37011,True,10
37012,Investigating Officer_37012,True,3
37013,Investigating Officer_37013,True,13
37014,Duty Officer_37014,False,14
37015,Beat Officer_37015,True,5
37016,SHO_37016,True,9
37017,Beat Officer_37017,True,14
37018,Beat Officer_37018,False,13
37019,Beat Officer_37019,True,6
37020,Beat Officer_37020,True,9
37021,Investigating Officer_37021,True,16
37022,Records Clerk_37022,True,2
37023,SHO_37023,True,7
37024,SHO_37024,True,14
37025,SHO_37025,True,16
37026,Records Clerk_37026,True,11
37027,Beat Officer_37027,True,7
37028,SHO_37028,True,5
37029,Investigating Officer_37029,True,15
37030,Investigating Officer_37030,True,12
37031,Records Clerk_37031,True,15
37032,SHO_37032,True,18
37033,Duty Officer_37033,True,9
37034,Investigating Officer_37034,True,13
37035,Investigating Officer_37035,True,6
37036,SHO_37036,True,11
37037,Investigating Officer_37037,True,1
37038,Investigating Officer_37038,True,1
37039,SHO_37039,True,16
37040,Duty Officer_37040,False,17
37041,Duty Officer_37041,True,7
37042,Duty Officer_37042,True,3
37043,Records Clerk_37043,True,6
37044,Duty Officer_37044,True,18
37045,SHO_37045,True,17
37046,Investigating Officer_37046,False,14
37047,Beat Officer_37047,True,13
37048,Records Clerk_37048,True,18
37049,SHO_37049,True,6
37050,SHO_37050,True,16
37051,SHO_37051,True,18
37052,SHO_37052,True,10
37053,SHO_37053,True,6
37054,Investigating Officer_37054,True,16
37055,SHO_37055,True,9
37056,Duty Officer_37056,True,17
37057,Investigating Officer_37057,True,1
37058,Investigating Officer_37058,True,19
37059,Investigating Officer_37059,True,16
37060,Investigating Officer_37060,True,12
37061,Investigating Officer_37061,True,8
37062,Records Clerk_37062,True,12
37063,Duty Officer_37063,True,8
37064,Duty Officer_37064,True,5
37065,Records Clerk_37065,True,5
37066,Records Clerk_37066,True,7
37067,Records Clerk_37067,True,5
37068,Records Clerk_37068,True,11
37069,SHO_37069,True,5
37070,Records Clerk_37070,True,13
37071,Beat Officer_37071,True,4
37072,Investigating Officer_37072,True,8
37073,Investigating Officer_37073,True,9
37074,Beat Officer_37074,True,12
37075,Records Clerk_37075,True,15
37076,Duty Officer_37076,True,12
37077,Beat Officer_37077,True,18
37078,Records Clerk_37078,True,11
37079,Investigating Officer_37079,True,14
37080,Duty Officer_37080,True,15
37081,Records Clerk_37081,True,3
37082,Records Clerk_37082,True,14
37083,SHO_37083,True,3
37084,Investigating Officer_37084,True,15
37085,SHO_37085,True,9
37086,Beat Officer_37086,True,2
37087,Records Clerk_37087,True,15
37088,Duty Officer_37088,True,19
37089,Investigating Officer_37089,True,18
37090,Investigating Officer_37090,True,2
37091,Investigating Officer_37091,True,10
37092,Duty Officer_37092,True,6
37093,SHO_37093,True,15
37094,Duty Officer_37094,True,14
37095,Investigating Officer_37095,True,3
37096,Duty Officer_37096,True,3
37097,SHO_37097,True,5
37098,Duty Officer_37098,True,11
37099,Duty Officer_37099,True,18
37100,SHO_37100,False,11
37101,Duty Officer_37101,False,5
37102,SHO_37102,True,10
37103,Investigating Officer_37103,True,8
37104,Investigating Officer_37104,True,5
37105,Beat Officer_37105,True,17
37106,Investigating Officer_37106,True,9
37107,Records Clerk_37107,True,14
37108,Investigating Officer_37108,True,9
37109,SHO_37109,True,7
37110,Beat Officer_37110,True,1
37111,Beat Officer_37111,True,10
37112,Records Clerk_37112,True,17
37113,Beat Officer_37113,True,9
37114,Beat Officer_37114,True,7
37115,Records Clerk_37115,True,18
37116,SHO_37116,True,11
37117,Duty Officer_37117,True,12
37118,Beat Officer_37118,True,2
37119,Records Clerk_37119,True,12
37120,Investigating Officer_37120,True,13
37121,SHO_37121,True,2
37122,Investigating Officer_37122,True,7
37123,Duty Officer_37123,True,18
37124,SHO_37124,True,18
37125,SHO_37125,True,18
37126,Records Clerk_37126,True,17
37127,SHO_37127,True,2
37128,Duty Officer_37128,True,13
37129,Duty Officer_37129,True,17
37130,SHO_37130,True,2
37131,SHO_37131,True,8
37132,Beat Officer_37132,True,5
37133,Records Clerk_37133,True,1
37134,Records Clerk_37134,True,9
37135,Records Clerk_37135,True,9
37136,Beat Officer_37136,True,12
37137,Beat Officer_37137,True,2
37138,Beat Officer_37138,True,11
37139,Beat Officer_37139,True,12
37140,Records Clerk_37140,True,2
37141,Records Clerk_37141,True,5
37142,Duty Officer_37142,True,18
37143,Investigating Officer_37143,True,12
37144,Duty Officer_37144,True,2
37145,Investigating Officer_37145,True,10
37146,SHO_37146,True,19
37147,Records Clerk_37147,True,5
37148,Records Clerk_37148,True,11
37149,SHO_37149,True,14
37150,Duty Officer_37150,True,12
37151,Beat Officer_37151,True,18
37152,SHO_37152,True,18
37153,Records Clerk_37153,True,16
37154,SHO_37154,True,16
37155,Investigating Officer_37155,True,2
37156,Beat Officer_37156,True,17
37157,Beat Officer_37157,False,13
37158,Beat Officer_37158,True,7
37159,Investigating Officer_37159,True,16
37160,Records Clerk_37160,True,10
37161,Duty Officer_37161,True,14
37162,Records Clerk_37162,True,6
37163,Duty Officer_37163,True,15
37164,Investigating Officer_37164,True,5
37165,Records Clerk_37165,True,9
37166,SHO_37166,True,10
37167,Beat Officer_37167,True,3
37168,SHO_37168,True,9
37169,SHO_37169,True,11
37170,Duty Officer_37170,True,13
37171,SHO_37171,True,12
37172,Beat Officer_37172,True,16
37173,Duty Officer_37173,True,8
37174,Beat Officer_37174,True,19
37175,SHO_37175,True,18
37176,Records Clerk_37176,True,2
37177,Duty Officer_37177,True,1
37178,SHO_37178,True,9
37179,Beat Officer_37179,True,9
37180,Duty Officer_37180,True,10
37181,Beat Officer_37181,True,1
37182,Duty Officer_37182,True,19
37183,Records Clerk_37183,True,19
37184,Records Clerk_37184,True,7
37185,Beat Officer_37185,True,1
37186,Beat Officer_37186,True,2
37187,SHO_37187,True,12
37188,SHO_37188,True,7
37189,Investigating Officer_37189,True,11
37190,Investigating Officer_37190,True,10
37191,Beat Officer_37191,False,6
37192,Investigating Officer_37192,True,11
37193,Duty Officer_37193,True,14
37194,Records Clerk_37194,True,18
37195,SHO_37195,True,5
37196,SHO_37196,True,8
37197,SHO_37197,True,2
37198,Beat Officer_37198,True,12
37199,Duty Officer_37199,True,15
37200,Investigating Officer_37200,True,11
37201,Duty Officer_37201,True,6
37202,Duty Officer_37202,True,15
37203,Investigating Officer_37203,True,9
37204,Investigating Officer_37204,True,17
37205,Records Clerk_37205,True,16
37206,SHO_37206,True,9
37207,Duty Officer_37207,False,8
37208,Beat Officer_37208,True,16
37209,SHO_37209,True,13
37210,SHO_37210,False,4
37211,Records Clerk_37211,True,4
37212,Records Clerk_37212,True,16
37213,Investigating Officer_37213,True,17
37214,Beat Officer_37214,True,18
37215,Beat Officer_37215,True,13
37216,SHO_37216,True,16
37217,Beat Officer_37217,True,7
37218,Duty Officer_37218,True,8
37219,Investigating Officer_37219,True,15
37220,Beat Officer_37220,True,4
37221,Duty Officer_37221,True,18
37222,Investigating Officer_37222,True,11
37223,Beat Officer_37223,True,12
37224,Records Clerk_37224,True,19
37225,Investigating Officer_37225,True,14
37226,SHO_37226,True,6
37227,Beat Officer_37227,False,17
37228,Records Clerk_37228,True,8
37229,Duty Officer_37229,True,8
37230,Duty Officer_37230,True,18
37231,Investigating Officer_37231,True,4
37232,Records Clerk_37232,True,19
37233,Duty Officer_37233,True,10
37234,SHO_37234,True,16
37235,Beat Officer_37235,True,7
37236,SHO_37236,True,2
37237,Investigating Officer_37237,True,7
37238,Duty Officer_37238,True,12
37239,Beat Officer_37239,True,5
37240,Investigating Officer_37240,True,14
37241,Investigating Officer_37241,True,17
37242,Records Clerk_37242,True,14
37243,Beat Officer_37243,True,17
37244,Records Clerk_37244,True,9
37245,Duty Officer_37245,True,3
37246,Investigating Officer_37246,True,11
37247,Records Clerk_37247,True,1
37248,Beat Officer_37248,True,9
37249,SHO_37249,True,2
37250,Beat Officer_37250,True,18
37251,SHO_37251,True,19
37252,Records Clerk_37252,True,16
37253,SHO_37253,True,12
37254,Records Clerk_37254,True,16
37255,Investigating Officer_37255,False,9
37256,SHO_37256,True,9
37257,SHO_37257,True,15
37258,Investigating Officer_37258,True,19
37259,Records Clerk_37259,True,9
37260,Duty Officer_37260,True,3
37261,Investigating Officer_37261,True,16
37262,Records Clerk_37262,True,18
37263,SHO_37263,True,9
37264,Beat Officer_37264,True,4
37265,Records Clerk_37265,True,14
37266,Duty Officer_37266,True,19
37267,Beat Officer_37267,True,8
37268,Records Clerk_37268,True,3
37269,SHO_37269,True,11
37270,Beat Officer_37270,True,5
37271,Beat Officer_37271,True,8
37272,Beat Officer_37272,True,13
37273,Duty Officer_37273,True,8
37274,Duty Officer_37274,True,13
37275,SHO_37275,True,9
37276,Records Clerk_37276,True,17
37277,Duty Officer_37277,True,12
37278,Beat Officer_37278,True,16
37279,Duty Officer_37279,True,7
37280,Beat Officer_37280,True,2
37281,Records Clerk_37281,True,14
37282,Duty Officer_37282,True,8
37283,Investigating Officer_37283,True,14
37284,Records Clerk_37284,True,11
37285,SHO_37285,True,9
37286,Records Clerk_37286,True,10
37287,Records Clerk_37287,True,4
37288,Beat Officer_37288,True,1
37289,Beat Officer_37289,True,16
37290,SHO_37290,True,3
37291,Duty Officer_37291,True,9
37292,Duty Officer_37292,True,11
37293,Duty Officer_37293,True,5
37294,Investigating Officer_37294,True,8
37295,Records Clerk_37295,True,17
37296,Records Clerk_37296,True,10
37297,SHO_37297,True,3
37298,Duty Officer_37298,True,9
37299,SHO_37299,True,15
37300,Investigating Officer_37300,True,4
37301,SHO_37301,True,1
37302,SHO_37302,False,3
37303,Investigating Officer_37303,True,1
37304,Investigating Officer_37304,True,10
37305,Records Clerk_37305,True,3
37306,Beat Officer_37306,True,6
37307,Records Clerk_37307,True,11
37308,Investigating Officer_37308,True,4
37309,Records Clerk_37309,True,6
37310,Beat Officer_37310,True,12
37311,Records Clerk_37311,True,13
37312,Records Clerk_37312,True,3
37313,Investigating Officer_37313,True,10
37314,Duty Officer_37314,True,4
37315,Beat Officer_37315,False,7
37316,Investigating Officer_37316,True,9
37317,Investigating Officer_37317,True,14
37318,SHO_37318,True,19
37319,SHO_37319,True,7
37320,Records Clerk_37320,True,15
37321,Investigating Officer_37321,True,9
37322,Duty Officer_37322,True,5
37323,Duty Officer_37323,True,2
37324,Duty Officer_37324,True,3
37325,SHO_37325,True,1
37326,Investigating Officer_37326,True,10
