ID,ArrestSurrenderID,AccusedMasterID
54265,90360,85732
54266,46777,16304
54267,13005,15265
54268,65314,34759
54269,1816,31256
54270,20829,22215
54271,11438,31452
54272,40526,28973
54273,19550,80786
54274,12598,29123
54275,77489,73266
54276,88769,39142
54277,42551,42340
54278,27728,80826
54279,64400,8163
54280,72793,31018
54281,1054,60799
54282,71182,66139
54283,73104,29517
54284,77851,54285
54285,84475,65871
54286,43845,50654
54287,78259,9499
54288,59575,95944
54289,34198,62989
54290,99654,28988
54291,89358,44345
54292,10253,81446
54293,9594,26996
54294,93016,85176
54295,79563,53803
54296,14877,72132
54297,60962,36590
54298,81804,66000
54299,39926,55502
54300,84707,50105
54301,33313,77046
54302,19852,27252
54303,59017,40904
54304,13414,87939
54305,97238,68403
54306,86572,24908
54307,3131,92703
54308,49273,32446
54309,80614,68195
54310,81433,96063
54311,18347,2783
54312,2212,18919
54313,50193,24594
54314,87479,75638
54315,66714,57393
54316,36680,21973
54317,31922,43184
54318,33776,59385
54319,7301,69514
54320,19929,49834
54321,74466,88695
54322,84242,84372
54323,18731,49942
54324,62362,48070
54325,66986,8100
54326,36633,46036
54327,30742,36243
54328,20919,77557
54329,90655,14202
54330,47537,25859
54331,19261,96721
54332,24529,85880
54333,54150,45781
54334,89423,4917
54335,8374,74882
54336,73138,27983
54337,57395,56381
54338,48117,97408
54339,99469,13239
54340,55826,66195
54341,27497,23202
54342,9774,55187
54343,80277,12376
54344,95325,61011
54345,83227,2979
54346,19429,46208
54347,41946,11619
54348,87569,87650
54349,76605,40517
54350,43048,58495
54351,66116,26607
54352,37825,13240
54353,3519,50988
54354,86942,10854
54355,16492,98719
54356,87877,99305
54357,4886,58069
54358,61741,57978
54359,42904,55526
54360,30460,34136
54361,53935,46301
54362,25589,38922
54363,4521,41251
54364,53569,93245
54365,34644,12878
54366,63424,44730
54367,5827,32563
54368,55724,44048
54369,62280,97844
54370,10659,39262
54371,64810,48299
54372,80986,89526
54373,46512,95695
54374,51181,38519
54375,4851,32532
54376,27541,58052
54377,77269,74527
54378,66272,663
54379,12022,35054
54380,78780,41967
54381,7843,78841
54382,7900,13371
54383,27918,18929
54384,67874,14514
54385,94687,75623
54386,2006,89704
54387,81006,9976
54388,60231,68929
54389,6368,39420
54390,42154,49884
54391,14362,8518
54392,32597,23975
54393,91600,90379
54394,19700,90751
54395,29535,92990
54396,32802,56403
54397,96960,50291
54398,78767,68392
54399,38626,98537
54400,37807,73047
54401,92374,34638
54402,93367,60013
54403,55180,70469
54404,2772,29414
54405,58646,33253
54406,8048,96613
54407,66102,84240
54408,49506,76986
54409,78055,46304
54410,46167,87948
54411,33981,43710
54412,32449,29153
54413,74890,77849
54414,55138,10973
54415,3982,91254
54416,16224,58472
54417,44151,34567
54418,80103,82703
54419,29089,65785
54420,74082,55978
54421,87616,1397
54422,19970,86711
54423,80047,36222
54424,61922,4879
54425,23119,88634
54426,23351,7039
54427,10486,73308
54428,81070,84742
54429,94966,55035
54430,17141,82651
54431,15422,88163
54432,76492,15599
54433,99100,12274
54434,95337,82423
54435,55336,46077
54436,63009,8951
54437,30930,81981
54438,88469,19278
54439,17519,31949
54440,26762,62111
54441,63272,63490
54442,24751,19701
54443,77261,3366
54444,93439,33050
54445,8890,20331
54446,27538,75342
54447,49170,62650
54448,11034,10257
54449,49579,44040
54450,553,71943
54451,67760,72515
54452,6537,51348
54453,3388,58454
54454,48182,41270
54455,77656,45026
54456,70993,77212
54457,10506,25214
54458,50650,23139
54459,95975,50054
54460,41771,61510
54461,201,1762
54462,15403,21218
54463,78831,51576
54464,37151,83879
54465,89124,40731
54466,5680,45448
54467,21279,42566
54468,11280,56902
54469,47815,26304
54470,20156,39862
54471,68217,62315
54472,90482,54480
54473,22850,21147
54474,1965,19822
54475,81723,38249
54476,82245,62419
54477,36379,19011
54478,14081,83473
54479,16544,27423
54480,35615,8897
54481,46516,73095
54482,14058,64810
54483,33969,48797
54484,39844,40324
54485,15076,98101
54486,83662,58057
54487,99529,81602
54488,93562,58939
54489,3364,13445
54490,90236,99765
54491,91213,1934
54492,79273,62607
54493,96704,3898
54494,14636,33834
54495,49802,3222
54496,15410,76614
54497,81653,5746
54498,31975,26531
54499,51266,94634
54500,9935,53429
54501,85259,84840
54502,26790,68210
54503,49295,56776
54504,11388,6223
54505,35159,21106
54506,2781,25182
54507,58888,26241
54508,4986,24470
54509,73168,64865
54510,85300,27223
54511,21632,84260
54512,62150,87487
54513,69295,23066
54514,56432,7574
54515,40157,20778
54516,10786,21197
54517,98010,43534
54518,16973,64048
54519,63024,45706
54520,46340,70212
54521,91948,41595
54522,44521,9177
54523,68641,64113
54524,15820,39280
54525,83,61692
54526,50563,94140
54527,25002,81686
54528,57038,12832
54529,99137,78536
54530,25824,87462
54531,97635,95887
54532,46716,81944
54533,32006,23446
54534,9093,72125
54535,69362,76763
54536,35442,65003
54537,86397,30821
54538,61892,81567
54539,55418,31832
54540,40533,80180
54541,24740,31470
54542,95444,53495
54543,35289,12337
54544,89278,15137
54545,14825,15608
54546,61113,33603
54547,10450,96920
54548,3831,4016
54549,24376,65318
54550,56911,53165
54551,1064,58966
54552,49430,37536
54553,12740,77856
54554,67981,75941
54555,50358,30795
54556,42358,38749
54557,60314,44813
54558,13137,95628
54559,93538,9914
54560,72599,77355
54561,11332,19647
54562,84156,74106
54563,98367,59760
54564,23958,40418
54565,90394,39303
54566,39378,60841
54567,63839,37815
54568,75130,76426
54569,84081,55518
54570,74083,70134
54571,4393,79294
54572,78197,36785
54573,65949,44737
54574,53800,7643
54575,51089,36297
54576,83474,48736
54577,92474,24886
54578,60261,89609
54579,87976,38740
54580,90215,82495
54581,75748,78369
54582,67560,91691
54583,76527,79608
54584,63496,42414
54585,31968,70293
54586,3947,49705
54587,58834,27286
54588,62812,47589
54589,7991,85679
54590,48510,51810
54591,5311,83454
54592,13266,87019
54593,14877,7105
54594,53237,30673
54595,91327,51606
54596,62123,15640
54597,77271,97548
54598,5480,31115
54599,95529,4337
54600,97194,20650
54601,56684,34988
54602,79026,43897
54603,4560,22258
54604,19928,14918
54605,49674,72832
54606,89194,52007
54607,5868,20585
54608,41281,91169
54609,10035,6404
54610,20519,946
54611,56936,5182
54612,11075,87444
54613,31666,84131
54614,75792,26153
54615,57967,41575
54616,35904,57299
54617,65441,11525
54618,12548,52876
54619,888,24932
54620,98454,96932
54621,29990,66978
54622,29291,28519
54623,93342,92135
54624,2849,6588
54625,28606,69503
54626,59768,26641
54627,70416,56859
54628,93998,53657
54629,41801,30022
54630,12181,64896
54631,33481,3025
54632,68224,45629
54633,51316,16594
54634,83021,68122
54635,86589,2889
54636,62924,29101
54637,35433,4809
54638,58395,69671
54639,20786,74871
54640,21697,58229
54641,54083,46633
54642,15940,90285
54643,31780,22119
54644,51249,32108
54645,83168,53056
54646,41825,60555
54647,37744,14911
54648,39959,82580
54649,5151,52969
54650,40414,70823
54651,2882,11240
54652,90794,19820
54653,64215,30885
54654,82705,29153
54655,51681,77524
54656,23102,9630
54657,28795,42733
54658,89497,90521
54659,46450,43724
54660,62313,11424
54661,86383,84850
54662,98444,19409
54663,32806,32214
54664,68989,67915
54665,76515,17026
54666,91080,29460
54667,60406,60504
54668,45683,95615
54669,26764,55166
54670,55800,62350
54671,43605,33295
54672,51956,95098
54673,81331,1295
54674,3905,49589
54675,50218,84444
54676,25377,99804
54677,83990,75515
54678,48275,74189
54679,52212,80360
54680,81669,73716
54681,29782,85424
54682,12169,89472
54683,18954,54992
54684,28590,53505
54685,44604,91517
54686,5669,71890
54687,45801,97153
54688,45952,86753
54689,83309,87155
54690,52581,70260
54691,85451,68409
54692,70932,45184
54693,66285,32872
54694,30295,21457
54695,11041,36361
54696,9498,98094
54697,92425,61820
54698,2536,31963
54699,69826,23914
54700,77543,24151
54701,20634,26196
54702,83087,30553
54703,63829,93666
54704,1728,21088
54705,33613,16807
54706,72346,66921
54707,65049,48006
54708,41812,9379
54709,87606,35239
54710,5496,5049
54711,76220,81875
54712,4566,58658
54713,93073,47345
54714,68531,12014
54715,66483,52520
54716,96168,48869
54717,62127,33799
54718,38527,58703
54719,65402,60816
54720,35536,2134
54721,6714,60129
54722,36242,7754
54723,24272,30702
54724,61416,90974
54725,13096,88592
54726,20768,26798
54727,48507,74105
54728,39962,20012
54729,88069,47405
54730,60310,3622
54731,64915,83857
54732,82172,60173
54733,73601,85972
54734,70776,32560
54735,64008,51453
54736,97999,11723
54737,15824,28743
54738,70630,93854
54739,83817,91821
54740,14082,25439
54741,50670,66427
54742,25057,94236
54743,44469,86123
54744,30112,27334
54745,61931,53708
54746,81116,34344
54747,78067,72566
54748,78318,82378
54749,71260,91522
54750,60251,93044
54751,56768,97340
54752,79857,34478
54753,61764,50539
54754,38064,22417
54755,37293,10733
54756,5375,40086
54757,50706,69991
54758,74231,29840
54759,49080,73670
54760,76196,95279
54761,60469,27434
54762,52498,34496
54763,87793,97921
54764,87601,63435
54765,16926,58766
54766,2052,37605
54767,31517,79425
54768,49840,94143
54769,80945,42802
54770,18361,57605
54771,31104,98975
54772,12027,3027
54773,57460,3695
54774,61948,74065
54775,39679,39879
54776,58406,93423
54777,21760,85780
54778,43437,90949
54779,24250,20416
54780,36525,64290
54781,76167,48595
54782,76429,4758
54783,50802,21787
54784,51703,60776
54785,3870,87924
54786,28145,34174
54787,89642,53756
54788,51229,65780
54789,68468,76192
54790,1588,83927
54791,39169,19770
54792,85840,95024
54793,17627,57701
54794,35529,93687
54795,19851,66196
54796,74234,55903
54797,55602,30290
54798,9831,31749
54799,9171,57499
54800,9820,69846
54801,34947,27666
54802,6377,12173
54803,92284,41866
54804,14701,94488
54805,78445,31046
54806,88232,93537
54807,45141,37535
54808,5394,44389
54809,15269,61620
54810,48697,79581
54811,66302,49428
54812,45418,8971
54813,84645,49117
54814,27357,22491
54815,81978,60616
54816,35723,19963
54817,9126,53474
54818,7590,44545
54819,31956,11768
54820,81444,28157
54821,17490,19789
54822,99000,13036
54823,30437,83180
54824,14919,90172
54825,88190,93886
54826,78277,80145
54827,28254,69220
54828,61606,20548
54829,80765,35685
54830,47265,620
54831,95429,84392
54832,88052,36906
54833,77338,18639
54834,732,68403
54835,64395,64116
54836,70375,41999
54837,51798,66271
54838,21241,68924
54839,55644,54981
54840,26865,13694
54841,51850,46153
54842,55286,47425
54843,35837,47834
54844,62168,13913
54845,44136,24093
54846,62362,70785
54847,60684,41621
54848,86960,6852
54849,6671,97391
54850,73256,27130
54851,24283,83360
54852,57700,33883
54853,99129,48770
54854,18837,40928
54855,29126,63880
54856,9728,45594
54857,88499,94490
54858,43724,17849
54859,59097,954
54860,13588,36382
54861,83714,90851
54862,73317,25590
54863,15660,66969
54864,55139,29274
54865,89018,76268
54866,2513,60998
54867,67983,13946
54868,77475,41835
54869,98283,48760
54870,99583,48575
54871,39954,17954
54872,29115,21476
54873,8126,95286
54874,66393,46273
54875,31850,43355
54876,92931,62725
54877,35182,1440
54878,50725,20927
54879,55992,4092
54880,56068,69513
54881,62446,4353
54882,41734,63429
54883,1215,91974
54884,89684,56927
54885,98818,78131
54886,90133,33987
54887,61455,37841
54888,17574,94436
54889,34997,76272
54890,84837,70858
54891,28504,91427
54892,81563,49269
54893,32694,82039
54894,97241,21096
54895,8916,73669
54896,31002,418
54897,89926,68455
54898,74770,28866
54899,77001,1616
54900,94813,22852
54901,23166,22921
54902,63606,94285
54903,28702,13416
54904,72376,10285
54905,93573,84069
54906,46826,4827
54907,68013,45404
54908,52380,92738
54909,74175,48670
54910,54562,14824
54911,32522,81878
54912,18859,93103
54913,50782,1251
54914,83742,35041
54915,6367,71266
54916,77721,21920
54917,90500,46346
54918,43360,14102
54919,85662,62117
54920,33713,24987
54921,94077,96781
54922,42979,10769
54923,26892,61271
54924,27476,34428
54925,33044,30312
54926,23873,17201
54927,70440,53555
54928,80823,56162
54929,38646,83873
54930,30054,4489
54931,67575,11190
54932,1881,95260
54933,56830,16802
54934,71281,89239
54935,82338,52332
54936,44484,69786
54937,65691,40958
54938,68104,92648
54939,55488,20325
54940,47383,42282
54941,46893,60205
54942,92311,89062
54943,62054,85869
54944,62529,75357
54945,58370,35551
54946,13124,83712
54947,47926,10315
54948,94035,19080
54949,4365,22734
54950,36792,52033
54951,19504,69162
54952,52380,18003
54953,57308,80248
54954,88063,61655
54955,71216,73820
54956,45583,84258
54957,9856,46688
54958,68202,68964
54959,95916,58525
54960,60299,18784
54961,95848,16411
54962,7963,34857
54963,31003,51478
54964,69208,91743
54965,69368,44343
54966,5701,37229
54967,91457,46959
54968,3944,51609
54969,30958,7898
54970,17012,27720
54971,10627,73802
54972,27191,45180
54973,69756,35646
54974,65051,27488
54975,22524,85804
54976,50116,74508
54977,87386,2942
54978,28860,58965
54979,25609,58996
54980,94903,86441
54981,55771,6762
54982,2307,85672
54983,58178,62364
54984,50948,2828
54985,83315,48297
54986,29811,99581
54987,23159,27591
54988,87714,71166
54989,77130,23499
54990,27779,6076
54991,31724,4710
54992,81420,18805
54993,86145,36348
54994,18800,68122
54995,59814,2241
54996,90154,9643
54997,5780,47208
54998,63073,17456
54999,34210,86895
55000,30258,21732
55001,31347,27746
55002,34449,42939
55003,77367,57169
55004,81373,53277
55005,81255,6089
55006,80612,84253
55007,73758,26612
55008,30613,15229
55009,31890,36956
55010,84650,24434
55011,4261,39933
55012,39267,5648
55013,25402,57769
55014,37008,11387
55015,51872,10716
55016,5392,76693
55017,90334,45439
55018,72831,30869
55019,24669,59392
55020,34424,62162
55021,8073,94998
55022,68554,55465
55023,9883,9863
55024,95647,86013
55025,85839,62189
55026,35347,18441
55027,42962,49370
55028,30123,33508
55029,40044,19551
55030,68508,30541
55031,32230,22197
55032,97187,87764
55033,77367,96865
55034,28567,62499
55035,32074,94428
55036,58645,38079
55037,35727,62210
55038,99914,94258
55039,40367,80334
55040,571,60686
55041,69931,70741
55042,68061,7430
55043,91314,48396
55044,18093,79103
55045,27660,99222
55046,17786,75069
55047,93718,93179
55048,83863,85319
55049,1284,8882
55050,97419,75132
55051,3965,97835
55052,34896,64641
55053,67967,16301
55054,90077,76097
55055,57791,72263
55056,85142,63394
55057,38178,66784
55058,76158,43509
55059,84749,54383
55060,87271,21358
55061,56646,19172
55062,90280,43095
55063,19822,91517
55064,36772,27289
55065,36732,59474
55066,38551,77977
55067,20158,13611
55068,40844,49961
55069,84987,54269
55070,97199,70594
55071,44688,31636
55072,38767,84040
55073,72323,65617
55074,9838,63497
55075,22685,35891
55076,78787,70665
55077,53694,69069
55078,65212,4222
55079,72927,46045
55080,66101,31895
55081,29739,83900
55082,40010,59935
55083,38386,69267
55084,60608,29216
55085,57818,80101
55086,29755,96786
55087,67699,47990
55088,88840,98326
55089,80605,33278
55090,51898,7543
55091,86986,23806
55092,45010,92651
55093,30875,40056
55094,28292,6133
55095,81533,36451
55096,91807,20192
55097,26244,96058
55098,19887,916
55099,61871,80687
55100,54196,19004
55101,159,57618
55102,4535,78698
55103,54321,66070
55104,8135,47634
55105,41849,47911
55106,69141,35744
55107,6972,67738
55108,96133,4715
55109,42595,34010
55110,32221,95400
55111,27442,30321
55112,81530,52695
55113,46629,42577
55114,89850,80070
55115,46410,98930
55116,52912,77787
55117,62701,25637
55118,9279,28581
55119,98149,20001
55120,39489,65193
55121,28932,99071
55122,89202,71307
55123,76594,1612
55124,28535,22154
55125,47448,96407
55126,69572,92362
55127,44337,3239
55128,7871,19442
55129,34048,1715
55130,54206,62043
55131,52826,95888
55132,53944,73571
55133,88827,98610
55134,22827,19431
55135,78601,29610
55136,65837,46296
55137,6558,72088
55138,72320,68419
55139,70534,44071
55140,70883,71093
55141,37765,52462
55142,45667,29221
55143,25172,2161
55144,13824,62240
55145,78424,29150
55146,80034,52343
55147,7069,25948
55148,27681,97803
55149,99307,73753
55150,23429,74098
55151,17602,16106
55152,4129,54698
55153,80180,32746
55154,87481,85185
55155,99316,47798
55156,82213,27850
55157,89823,69290
55158,22012,41269
55159,61753,34089
55160,25850,55821
55161,73432,8395
55162,57188,38098
55163,71093,97903
55164,81482,17526
55165,78651,70948
55166,48386,76704
55167,44823,76517
55168,19990,64608
55169,82846,25508
55170,25906,92271
55171,86439,28214
55172,88023,3318
55173,74429,6129
55174,67615,80586
55175,12676,98234
55176,76686,1103
55177,42235,15435
55178,92239,41114
55179,63654,70327
55180,79682,95093
55181,74475,52851
55182,32165,47740
55183,63310,3217
55184,70678,36233
55185,82225,78747
55186,23001,35223
55187,48276,41753
55188,85065,30073
55189,33621,48956
55190,72726,99902
55191,54447,1424
55192,7194,3211
55193,10776,28582
55194,71982,19485
55195,79863,98694
55196,42322,93496
55197,48608,51015
55198,89443,60484
55199,87339,41661
55200,45419,80883
55201,86341,71695
55202,26069,34957
55203,13647,76792
55204,86097,36286
55205,65739,10713
55206,49729,23365
55207,72391,82843
55208,109,6489
55209,5500,46735
55210,78212,24271
55211,77433,5963
55212,11445,66772
55213,40626,73899
55214,43660,19217
55215,59165,40653
55216,47022,82520
55217,91958,18957
55218,69972,71287
55219,61597,97899
55220,27920,72083
55221,5939,31900
55222,21742,71461
55223,15369,70559
55224,76045,56938
55225,86821,57629
55226,17749,20204
55227,1962,17149
55228,72098,33272
55229,83734,49952
55230,89250,48842
55231,83184,99614
55232,60639,31897
55233,19857,17916
55234,18235,27423
55235,41902,596
55236,14842,41850
55237,58726,95161
55238,11486,58498
55239,8861,74146
55240,53799,58565
55241,53596,1007
55242,79104,14778
55243,71847,27741
55244,74902,59304
55245,23913,7554
55246,13721,97157
55247,26642,26173
55248,94822,52040
55249,61017,52697
55250,41917,38407
55251,47239,38755
55252,18971,81660
55253,97911,36323
55254,50796,5634
55255,24974,96713
55256,15556,67276
55257,4216,35137
55258,64004,16364
55259,46168,54048
55260,29275,78626
55261,19839,78096
55262,88819,11961
55263,90252,56092
55264,94662,30864
55265,49133,85882
55266,58336,10314
55267,43869,24351
55268,56536,96754
55269,28225,76174
55270,28665,44925
55271,69076,74363
55272,30913,77909
55273,80473,30148
55274,52483,24338
55275,72648,47418
55276,13764,55614
55277,96856,93105
55278,96954,15032
55279,97674,46436
55280,87469,74536
55281,43890,497
55282,7843,87665
55283,98464,10724
55284,62392,19209
55285,7708,72463
55286,11014,75333
55287,26786,2746
55288,89103,74690
55289,93627,99866
55290,7916,38361
55291,46228,22729
55292,20041,4514
55293,37535,37772
55294,7893,29440
55295,15599,36582
55296,17515,69397
55297,40703,41195
55298,55497,55435
55299,59929,24599
55300,61509,33750
55301,32770,86011
55302,54052,35409
55303,81051,71908
55304,75561,39550
55305,61661,81871
55306,99326,96058
55307,75327,78725
55308,1429,83337
55309,10300,99784
55310,56165,44026
55311,2021,96845
55312,41539,96055
55313,65674,77461
55314,74571,43580
55315,50271,20465
55316,67258,5181
55317,75393,76503
55318,24264,22532
55319,34696,10583
55320,71244,75386
55321,99061,72513
55322,44631,80196
55323,85280,11761
55324,34530,55648
55325,1456,28035
55326,52404,57153
55327,30291,98598
55328,81646,93206
55329,52312,30725
55330,10078,48971
55331,96918,51018
55332,14355,32382
55333,79476,97697
55334,52512,62294
55335,64544,66038
55336,16027,91885
55337,37034,22498
55338,93298,34456
55339,41782,80408
55340,34216,46669
55341,19740,79967
55342,26377,86158
55343,42627,49595
55344,93633,18990
55345,63096,1902
55346,38989,60017
55347,31284,69143
55348,25978,91485
55349,50993,75777
55350,194,98965
55351,87358,96928
55352,7529,70324
55353,60914,39212
55354,46218,86075
55355,71273,12174
55356,98872,27784
55357,71820,78343
55358,26374,34526
55359,2238,89376
55360,9494,30618
55361,18445,95099
55362,89292,28324
55363,94510,73425
55364,29460,73381
55365,19397,35678
55366,46646,80601
55367,69381,16496
55368,89882,15540
55369,14078,1021
55370,94411,20603
55371,94937,36615
55372,63354,78481
55373,23007,44459
55374,10234,31499
55375,54807,55750
55376,83055,59112
55377,30996,40222
55378,5484,34630
55379,8419,95292
55380,86352,97989
55381,63249,7442
55382,80014,79205
55383,35930,17107
55384,67999,39569
55385,590,74725
55386,25984,86861
55387,77465,9997
55388,73612,27849
55389,2603,56318
55390,85988,11445
55391,22305,67549
55392,94434,65692
55393,12548,11592
55394,77369,8273
55395,76874,30187
55396,52034,27985
55397,67633,16802
55398,58938,14606
55399,31991,88518
55400,57797,85429
55401,40521,35411
55402,8764,94832
55403,99343,3588
55404,86805,92780
55405,55444,93471
55406,44135,99229
55407,72236,94538
55408,81395,92936
55409,34566,26231
55410,28199,98478
55411,83305,88952
55412,25686,31071
55413,50832,19965
55414,90842,69848
55415,70129,74717
55416,78858,59533
55417,82827,73332
55418,40587,18494
55419,34515,81794
55420,43870,35510
55421,59583,89976
55422,84563,58637
55423,26380,58358
55424,193,71486
55425,2142,18270
55426,91524,77197
55427,56209,1947
55428,73558,77023
55429,21753,94547
55430,49762,92203
55431,48364,14594
55432,71441,76320
55433,48897,92615
55434,34462,61789
55435,50323,87213
55436,24776,48883
55437,40105,94737
55438,25804,80315
55439,75240,14769
55440,53336,98796
55441,30437,24729
55442,464,26616
55443,81951,13626
55444,82626,22547
55445,90217,83322
55446,35896,22101
55447,64174,60934
55448,56122,85715
55449,9921,21032
55450,70603,77734
55451,33142,25513
55452,45264,45
55453,75664,25752
55454,43731,41500
55455,9263,50722
55456,52677,86504
55457,95576,77761
55458,1660,59134
55459,11863,13571
55460,66463,25742
55461,53407,30351
55462,12921,81002
55463,25715,52750
55464,92516,28914
55465,76721,65364
55466,16369,61766
55467,25772,41269
55468,50628,88204
55469,30688,23463
55470,36048,82070
55471,23816,30472
55472,34592,96592
55473,26336,35807
55474,63741,62967
55475,77486,37347
55476,23394,78281
55477,60723,6813
55478,99493,13514
55479,75009,22678
55480,87895,63342
55481,72687,71362
55482,23076,89901
55483,14,49067
55484,62608,13118
55485,50292,89711
55486,73388,71124
55487,15877,94593
55488,39625,21792
55489,17218,92501
55490,12592,62958
55491,65051,92656
55492,4194,47242
55493,55190,10659
55494,50278,61697
55495,29254,21728
55496,81555,16447
55497,19050,25668
55498,86846,56473
55499,80096,8724
55500,15562,70077
55501,22319,68696
55502,73189,96130
55503,3256,3876
55504,57780,51046
55505,72350,35934
55506,66775,90761
55507,82274,6472
55508,84875,9869
55509,20014,88510
55510,70897,30077
55511,99500,33765
55512,1508,55894
55513,57570,74483
55514,62608,68732
55515,72819,58236
55516,56221,47277
55517,30455,38916
55518,67364,87764
55519,45674,70874
55520,47081,52189
55521,60630,69731
55522,58829,62381
55523,52130,52768
55524,13721,12429
55525,36581,47413
55526,45614,84035
55527,909,73367
55528,16238,64637
55529,81517,2753
55530,79640,73897
55531,19944,40759
55532,7300,20318
55533,94747,82811
55534,94443,49267
55535,92245,60189
55536,10543,72169
55537,26156,7153
55538,12549,82559
55539,62024,38497
55540,50335,17830
55541,33303,1630
55542,1057,85641
55543,23577,19095
55544,43502,77863
55545,52443,40675
55546,52837,80237
55547,31421,56249
55548,94083,10421
55549,12824,73026
55550,64946,96439
55551,66846,71017
55552,33905,73659
55553,80807,26566
55554,86201,62368
55555,86904,54812
55556,74544,3687
55557,79205,1898
55558,67927,12470
55559,44424,96230
55560,31152,45530
55561,55343,73175
55562,50203,92417
55563,87443,48571
55564,77377,68625
55565,9537,27340
55566,86419,40110
55567,13608,66560
55568,35961,78624
55569,22184,63486
55570,40198,11661
55571,30360,32128
55572,63442,60982
55573,26952,6394
55574,14819,16281
55575,93178,59883
55576,44363,75057
55577,62133,63162
55578,21692,36303
55579,70706,93829
55580,44104,56080
55581,30948,66331
55582,46911,72714
55583,40350,26501
55584,37377,42371
55585,69049,53291
55586,3821,84869
55587,50817,86581
55588,47807,43271
55589,16300,87074
55590,79694,9050
55591,33117,35762
55592,60206,7268
55593,62850,55472
55594,16034,22512
55595,73021,13004
55596,20991,12986
55597,39631,91489
55598,2790,58309
55599,2483,1482
55600,30873,89411
55601,73775,8537
55602,2694,90287
55603,17637,32829
55604,18715,14548
55605,67956,66371
55606,39826,80840
55607,87115,76771
55608,66823,17167
55609,55998,84837
55610,78321,66153
55611,73473,61773
55612,46943,27482
55613,84651,30005
55614,58965,84890
55615,23372,68763
55616,81207,75566
55617,7300,78894
55618,75981,35126
55619,69377,79266
55620,8500,58004
55621,93768,65495
55622,36890,9213
55623,22485,25099
55624,85021,79052
55625,88766,5089
55626,86898,27640
55627,37361,27707
55628,84124,1533
55629,46413,11544
55630,18104,4120
55631,34377,7846
55632,29351,42213
55633,75689,28793
55634,64107,82809
55635,6408,10361
55636,68495,88732
55637,60272,2845
55638,86227,14578
55639,77344,34732
55640,28061,98390
55641,46270,23649
55642,34244,96925
55643,32423,92466
55644,8445,619
55645,16094,77788
55646,12250,7759
55647,98735,95580
55648,15573,1273
55649,62592,5770
55650,11843,67863
55651,10040,51533
55652,79139,71180
55653,37403,3348
55654,18906,96816
55655,95978,63020
55656,94617,20188
55657,67265,52318
55658,34896,91568
55659,8747,96704
55660,54924,30928
55661,3121,80196
55662,99485,52075
55663,47407,50359
55664,80700,92200
55665,50,51187
55666,27380,4435
55667,80376,48882
55668,9367,83126
55669,51241,62280
55670,88876,33989
55671,32501,2216
55672,34831,80464
55673,38834,65124
55674,19591,8037
55675,36504,76359
55676,47871,67125
55677,81567,57364
55678,17458,10977
55679,81575,57316
55680,67277,60697
55681,64946,60253
55682,42538,64007
55683,17946,63424
55684,18838,79750
55685,40496,1330
55686,93682,30317
55687,44252,50976
55688,2332,16796
55689,59033,51322
55690,49950,24434
55691,5059,2620
55692,73306,25739
55693,46684,57016
55694,22960,9449
55695,39413,7281
55696,58084,26544
55697,45707,51081
55698,46123,23680
55699,99193,22151
55700,11792,57143
55701,94639,98491
55702,80294,32378
55703,29226,72311
55704,75305,5506
55705,90346,43993
55706,48652,11307
55707,82104,57956
55708,87333,15232
55709,44119,97395
55710,60763,42100
55711,74827,98282
55712,56899,87940
55713,32828,17384
55714,78330,32087
55715,22572,55733
55716,41793,37014
55717,4822,79145
55718,85306,54031
55719,57615,49886
55720,99448,28237
55721,97330,10863
55722,28856,28551
55723,77746,39678
55724,27739,298
55725,47415,19812
55726,25539,43012
55727,28271,50052
55728,39004,48555
55729,99389,53742
55730,17742,78566
55731,21389,82874
55732,44010,94802
55733,5127,96010
55734,49685,64086
55735,16701,63409
55736,25662,17163
55737,20827,85489
55738,50630,81462
55739,85129,15623
55740,30599,60376
55741,88798,10439
55742,95790,21924
55743,93066,40083
55744,36131,67155
55745,99859,40674
55746,16920,54664
55747,9425,39760
55748,48386,49881
55749,34727,28759
55750,11563,87498
55751,27089,19887
55752,55104,14136
55753,61069,25740
55754,63341,98220
55755,1764,71336
55756,96769,1323
55757,61259,87686
55758,57536,85158
55759,86566,2
55760,19661,9781
55761,22244,90082
55762,99144,31947
55763,85482,87409
55764,69160,5099
55765,50897,18619
55766,87425,53115
55767,42028,54758
55768,27228,74185
55769,50013,33756
55770,47224,94393
55771,81370,50159
55772,18325,74739
55773,59232,873
55774,24405,10952
55775,5867,12393
55776,49666,12759
55777,15802,75860
55778,92945,4969
55779,68428,82860
55780,46473,47396
55781,89825,96517
55782,32109,32523
55783,24895,11229
55784,76116,17946
55785,33794,69524
55786,36217,84271
55787,11255,34009
55788,86527,85172
55789,5127,69812
55790,7548,53297
55791,62553,31532
55792,64893,62611
55793,859,30921
55794,15236,85260
55795,99885,38604
55796,45556,23486
55797,81313,90776
55798,67623,728
55799,36334,56486
55800,46131,80719
55801,53992,22425
55802,12478,70416
55803,16605,22371
55804,28024,1732
55805,65040,9538
55806,66562,61061
55807,13365,13334
55808,88998,86816
55809,4859,528
55810,50333,17260
55811,89458,75879
55812,38673,61484
55813,59589,35216
55814,43502,73929
55815,46868,45365
55816,88197,49976
55817,9430,67829
55818,44526,88028
55819,20247,15632
55820,15092,78149
