CrimeHeadID,CrimeGroupName,Active
55167,Cyber Crimes_55167,True
55168,Crimes Against Society_55168,True
55169,Crimes Against Women_55169,True
55170,Crimes Against Property_55170,True
55171,Crimes Against Women_55171,True
55172,Crimes Against Women_55172,False
55173,Crimes Against Women_55173,False
55174,Crimes Against Property_55174,True
55175,Crimes Against Body_55175,False
55176,Crimes Against Property_55176,True
55177,Cyber Crimes_55177,True
55178,Cyber Crimes_55178,True
55179,Crimes Against Body_55179,True
55180,Crimes Against Women_55180,True
55181,Crimes Against Society_55181,True
55182,Cyber Crimes_55182,True
55183,Economic Offences_55183,True
55184,Cyber Crimes_55184,True
55185,Crimes Against Body_55185,True
55186,Crimes Against Body_55186,True
55187,Crimes Against Women_55187,True
55188,Economic Offences_55188,True
55189,Cyber Crimes_55189,True
55190,Crimes Against Women_55190,True
55191,Crimes Against Women_55191,True
55192,Crimes Against Women_55192,True
55193,Crimes Against Society_55193,True
55194,Crimes Against Body_55194,True
55195,Crimes Against Body_55195,True
55196,Economic Offences_55196,True
55197,Crimes Against Body_55197,True
55198,Crimes Against Body_55198,True
55199,Crimes Against Property_55199,True
55200,Economic Offences_55200,False
55201,Economic Offences_55201,True
55202,Crimes Against Property_55202,True
55203,Economic Offences_55203,True
55204,Crimes Against Body_55204,True
55205,Crimes Against Property_55205,True
55206,Crimes Against Property_55206,True
55207,Crimes Against Body_55207,True
55208,Economic Offences_55208,True
55209,Crimes Against Society_55209,True
55210,Economic Offences_55210,True
55211,Crimes Against Society_55211,True
55212,Crimes Against Women_55212,True
55213,Crimes Against Society_55213,True
55214,Crimes Against Body_55214,True
55215,Economic Offences_55215,True
55216,Crimes Against Society_55216,True
55217,Economic Offences_55217,True
55218,Crimes Against Property_55218,True
55219,Crimes Against Women_55219,True
55220,Economic Offences_55220,True
55221,Crimes Against Women_55221,True
55222,Economic Offences_55222,False
55223,Crimes Against Women_55223,True
55224,Economic Offences_55224,True
55225,Economic Offences_55225,True
55226,Economic Offences_55226,True
55227,Crimes Against Body_55227,True
55228,Economic Offences_55228,True
55229,Crimes Against Body_55229,True
55230,Cyber Crimes_55230,True
55231,Crimes Against Society_55231,True
55232,Economic Offences_55232,True
55233,Crimes Against Women_55233,True
55234,Crimes Against Body_55234,True
55235,Crimes Against Society_55235,True
55236,Cyber Crimes_55236,True
55237,Cyber Crimes_55237,True
55238,Crimes Against Body_55238,True
55239,Cyber Crimes_55239,True
55240,Cyber Crimes_55240,True
55241,Crimes Against Society_55241,True
55242,Economic Offences_55242,True
55243,Crimes Against Society_55243,True
55244,Crimes Against Society_55244,True
55245,Cyber Crimes_55245,True
55246,Crimes Against Body_55246,True
55247,Economic Offences_55247,False
55248,Economic Offences_55248,False
55249,Crimes Against Society_55249,True
55250,Crimes Against Society_55250,True
55251,Economic Offences_55251,True
55252,Cyber Crimes_55252,True
55253,Crimes Against Society_55253,True
55254,Crimes Against Society_55254,True
55255,Economic Offences_55255,True
55256,Crimes Against Women_55256,True
55257,Crimes Against Body_55257,True
55258,Crimes Against Body_55258,True
55259,Cyber Crimes_55259,True
55260,Cyber Crimes_55260,True
55261,Crimes Against Body_55261,True
55262,Cyber Crimes_55262,True
55263,Economic Offences_55263,True
55264,Crimes Against Women_55264,True
55265,Crimes Against Society_55265,True
55266,Crimes Against Body_55266,False
55267,Crimes Against Property_55267,True
55268,Crimes Against Property_55268,True
55269,Crimes Against Society_55269,True
55270,Crimes Against Body_55270,True
55271,Crimes Against Body_55271,True
55272,Crimes Against Property_55272,False
55273,Crimes Against Women_55273,True
55274,Crimes Against Society_55274,True
55275,Crimes Against Women_55275,True
55276,Crimes Against Women_55276,False
55277,Crimes Against Women_55277,True
55278,Cyber Crimes_55278,True
55279,Economic Offences_55279,True
55280,Crimes Against Society_55280,True
55281,Economic Offences_55281,True
55282,Crimes Against Body_55282,False
55283,Crimes Against Property_55283,True
55284,Cyber Crimes_55284,True
55285,Crimes Against Society_55285,True
55286,Economic Offences_55286,True
55287,Cyber Crimes_55287,True
55288,Crimes Against Body_55288,True
55289,Crimes Against Property_55289,True
55290,Crimes Against Property_55290,True
55291,Cyber Crimes_55291,False
55292,Crimes Against Body_55292,True
55293,Crimes Against Society_55293,True
55294,Cyber Crimes_55294,True
55295,Crimes Against Body_55295,True
55296,Crimes Against Society_55296,True
55297,Crimes Against Women_55297,True
55298,Cyber Crimes_55298,True
55299,Crimes Against Property_55299,True
55300,Crimes Against Society_55300,True
55301,Crimes Against Women_55301,False
55302,Crimes Against Society_55302,True
55303,Economic Offences_55303,True
55304,Crimes Against Society_55304,True
55305,Crimes Against Women_55305,True
55306,Crimes Against Women_55306,True
55307,Crimes Against Property_55307,True
55308,Economic Offences_55308,False
55309,Crimes Against Women_55309,True
55310,Crimes Against Body_55310,True
55311,Economic Offences_55311,True
55312,Economic Offences_55312,True
55313,Cyber Crimes_55313,True
55314,Crimes Against Women_55314,True
55315,Crimes Against Property_55315,True
55316,Cyber Crimes_55316,True
55317,Cyber Crimes_55317,False
55318,Crimes Against Society_55318,True
55319,Crimes Against Society_55319,True
55320,Cyber Crimes_55320,True
55321,Crimes Against Body_55321,True
55322,Crimes Against Property_55322,True
55323,Crimes Against Property_55323,True
55324,Cyber Crimes_55324,True
55325,Crimes Against Society_55325,True
55326,Crimes Against Women_55326,True
55327,Crimes Against Society_55327,True
55328,Crimes Against Property_55328,True
55329,Cyber Crimes_55329,True
55330,Crimes Against Body_55330,True
55331,Cyber Crimes_55331,True
55332,Crimes Against Body_55332,True
55333,Economic Offences_55333,False
55334,Economic Offences_55334,True
55335,Crimes Against Property_55335,True
55336,Economic Offences_55336,True
55337,Cyber Crimes_55337,True
55338,Economic Offences_55338,True
55339,Crimes Against Property_55339,True
55340,Crimes Against Body_55340,True
55341,Crimes Against Property_55341,True
55342,Crimes Against Women_55342,True
55343,Crimes Against Women_55343,True
55344,Crimes Against Women_55344,True
55345,Cyber Crimes_55345,False
55346,Crimes Against Women_55346,True
55347,Crimes Against Society_55347,True
55348,Economic Offences_55348,True
55349,Crimes Against Society_55349,True
55350,Cyber Crimes_55350,True
55351,Crimes Against Women_55351,True
55352,Economic Offences_55352,True
55353,Crimes Against Body_55353,True
55354,Crimes Against Property_55354,True
55355,Crimes Against Body_55355,True
55356,Crimes Against Property_55356,True
55357,Crimes Against Society_55357,True
55358,Crimes Against Body_55358,True
55359,Economic Offences_55359,True
55360,Crimes Against Society_55360,True
55361,Crimes Against Property_55361,True
55362,Crimes Against Property_55362,False
55363,Crimes Against Property_55363,True
55364,Crimes Against Women_55364,True
55365,Crimes Against Property_55365,True
55366,Cyber Crimes_55366,True
55367,Cyber Crimes_55367,True
55368,Crimes Against Body_55368,True
55369,Crimes Against Women_55369,True
55370,Cyber Crimes_55370,True
55371,Crimes Against Body_55371,False
55372,Crimes Against Body_55372,True
55373,Crimes Against Society_55373,True
55374,Crimes Against Society_55374,True
55375,Crimes Against Women_55375,True
55376,Economic Offences_55376,True
55377,Crimes Against Property_55377,True
55378,Crimes Against Property_55378,True
55379,Cyber Crimes_55379,True
55380,Crimes Against Property_55380,True
55381,Crimes Against Society_55381,True
55382,Economic Offences_55382,True
55383,Crimes Against Body_55383,True
55384,Crimes Against Society_55384,True
55385,Economic Offences_55385,True
55386,Crimes Against Body_55386,True
55387,Economic Offences_55387,True
55388,Cyber Crimes_55388,True
55389,Crimes Against Society_55389,True
55390,Crimes Against Society_55390,True
55391,Crimes Against Women_55391,True
55392,Economic Offences_55392,True
55393,Crimes Against Property_55393,True
55394,Economic Offences_55394,True
55395,Crimes Against Women_55395,True
55396,Economic Offences_55396,True
55397,Crimes Against Women_55397,True
55398,Crimes Against Women_55398,True
55399,Crimes Against Women_55399,True
55400,Economic Offences_55400,False
55401,Crimes Against Property_55401,True
55402,Economic Offences_55402,True
55403,Crimes Against Property_55403,True
55404,Cyber Crimes_55404,True
55405,Crimes Against Women_55405,True
55406,Crimes Against Society_55406,True
55407,Crimes Against Property_55407,True
55408,Cyber Crimes_55408,True
55409,Crimes Against Society_55409,False
55410,Cyber Crimes_55410,True
55411,Crimes Against Property_55411,True
55412,Economic Offences_55412,True
55413,Crimes Against Property_55413,True
55414,Crimes Against Society_55414,True
55415,Crimes Against Property_55415,False
55416,Economic Offences_55416,True
55417,Crimes Against Society_55417,True
55418,Economic Offences_55418,True
55419,Economic Offences_55419,True
55420,Crimes Against Property_55420,True
55421,Crimes Against Women_55421,True
55422,Crimes Against Property_55422,True
55423,Crimes Against Women_55423,True
55424,Crimes Against Body_55424,True
55425,Crimes Against Women_55425,True
55426,Economic Offences_55426,True
55427,Crimes Against Society_55427,True
55428,Crimes Against Women_55428,False
55429,Economic Offences_55429,True
55430,Crimes Against Women_55430,True
55431,Cyber Crimes_55431,True
55432,Cyber Crimes_55432,True
55433,Economic Offences_55433,True
55434,Economic Offences_55434,True
55435,Crimes Against Women_55435,True
55436,Crimes Against Body_55436,True
55437,Crimes Against Body_55437,True
55438,Crimes Against Property_55438,True
55439,Crimes Against Women_55439,True
55440,Crimes Against Body_55440,True
55441,Crimes Against Property_55441,True
55442,Crimes Against Property_55442,True
55443,Crimes Against Property_55443,True
55444,Crimes Against Property_55444,True
55445,Crimes Against Property_55445,True
55446,Crimes Against Women_55446,True
55447,Economic Offences_55447,True
55448,Crimes Against Society_55448,True
55449,Economic Offences_55449,True
55450,Cyber Crimes_55450,True
55451,Economic Offences_55451,True
55452,Crimes Against Society_55452,True
55453,Crimes Against Society_55453,True
55454,Crimes Against Property_55454,True
55455,Crimes Against Property_55455,True
55456,Crimes Against Body_55456,True
55457,Cyber Crimes_55457,True
55458,Crimes Against Body_55458,True
55459,Cyber Crimes_55459,True
55460,Economic Offences_55460,True
55461,Crimes Against Property_55461,True
55462,Crimes Against Body_55462,True
55463,Economic Offences_55463,True
55464,Crimes Against Women_55464,True
55465,Crimes Against Society_55465,True
55466,Crimes Against Women_55466,False
55467,Cyber Crimes_55467,True
55468,Crimes Against Society_55468,True
55469,Crimes Against Property_55469,True
55470,Economic Offences_55470,True
55471,Economic Offences_55471,True
55472,Cyber Crimes_55472,True
55473,Crimes Against Property_55473,True
55474,Economic Offences_55474,True
55475,Crimes Against Property_55475,True
55476,Crimes Against Body_55476,True
55477,Crimes Against Body_55477,True
55478,Economic Offences_55478,True
55479,Cyber Crimes_55479,True
55480,Crimes Against Body_55480,True
55481,Crimes Against Society_55481,False
55482,Economic Offences_55482,True
55483,Cyber Crimes_55483,True
55484,Crimes Against Society_55484,True
55485,Economic Offences_55485,True
55486,Cyber Crimes_55486,True
55487,Economic Offences_55487,True
55488,Crimes Against Society_55488,True
55489,Crimes Against Society_55489,True
55490,Crimes Against Body_55490,True
55491,Crimes Against Property_55491,True
55492,Economic Offences_55492,True
55493,Cyber Crimes_55493,True
55494,Crimes Against Body_55494,True
55495,Crimes Against Women_55495,True
55496,Crimes Against Body_55496,True
55497,Crimes Against Property_55497,False
55498,Crimes Against Society_55498,True
55499,Economic Offences_55499,True
55500,Cyber Crimes_55500,True
55501,Crimes Against Property_55501,True
55502,Crimes Against Property_55502,True
55503,Crimes Against Body_55503,True
55504,Crimes Against Women_55504,True
55505,Crimes Against Body_55505,True
55506,Crimes Against Body_55506,True
55507,Crimes Against Women_55507,True
55508,Cyber Crimes_55508,True
55509,Crimes Against Society_55509,True
55510,Crimes Against Body_55510,True
55511,Crimes Against Society_55511,True
55512,Crimes Against Property_55512,True
55513,Cyber Crimes_55513,True
55514,Crimes Against Body_55514,True
55515,Cyber Crimes_55515,True
55516,Cyber Crimes_55516,True
55517,Cyber Crimes_55517,True
55518,Cyber Crimes_55518,True
55519,Crimes Against Property_55519,True
55520,Crimes Against Society_55520,True
55521,Economic Offences_55521,True
55522,Economic Offences_55522,True
55523,Crimes Against Body_55523,True
55524,Crimes Against Women_55524,True
55525,Crimes Against Body_55525,True
55526,Economic Offences_55526,True
55527,Cyber Crimes_55527,True
55528,Economic Offences_55528,True
55529,Economic Offences_55529,True
55530,Crimes Against Body_55530,True
55531,Economic Offences_55531,True
55532,Crimes Against Property_55532,True
55533,Crimes Against Body_55533,True
55534,Cyber Crimes_55534,True
55535,Crimes Against Society_55535,True
55536,Economic Offences_55536,True
55537,Crimes Against Property_55537,True
55538,Crimes Against Body_55538,True
55539,Economic Offences_55539,True
55540,Crimes Against Property_55540,True
55541,Crimes Against Property_55541,True
55542,Crimes Against Women_55542,True
55543,Crimes Against Body_55543,True
55544,Crimes Against Body_55544,True
55545,Crimes Against Women_55545,True
55546,Crimes Against Body_55546,True
55547,Crimes Against Society_55547,True
55548,Economic Offences_55548,True
55549,Crimes Against Women_55549,True
55550,Cyber Crimes_55550,True
55551,Economic Offences_55551,True
55552,Economic Offences_55552,True
55553,Crimes Against Women_55553,True
55554,Cyber Crimes_55554,True
55555,Cyber Crimes_55555,True
55556,Crimes Against Women_55556,True
55557,Crimes Against Property_55557,True
55558,Cyber Crimes_55558,True
55559,Crimes Against Women_55559,True
55560,Crimes Against Women_55560,False
55561,Crimes Against Property_55561,True
55562,Crimes Against Property_55562,True
55563,Crimes Against Women_55563,True
55564,Crimes Against Body_55564,True
55565,Economic Offences_55565,True
55566,Cyber Crimes_55566,True
55567,Crimes Against Body_55567,True
55568,Economic Offences_55568,True
55569,Cyber Crimes_55569,True
55570,Crimes Against Property_55570,True
55571,Crimes Against Society_55571,True
55572,Crimes Against Society_55572,True
55573,Crimes Against Property_55573,False
55574,Crimes Against Society_55574,True
55575,Crimes Against Property_55575,True
55576,Crimes Against Society_55576,True
55577,Crimes Against Body_55577,True
55578,Economic Offences_55578,True
55579,Crimes Against Body_55579,True
55580,Cyber Crimes_55580,True
55581,Crimes Against Society_55581,False
55582,Cyber Crimes_55582,False
55583,Crimes Against Women_55583,True
55584,Crimes Against Property_55584,True
55585,Economic Offences_55585,True
55586,Cyber Crimes_55586,True
55587,Crimes Against Society_55587,True
55588,Crimes Against Women_55588,True
55589,Crimes Against Property_55589,True
55590,Crimes Against Women_55590,True
55591,Crimes Against Women_55591,True
55592,Crimes Against Women_55592,True
55593,Crimes Against Women_55593,True
55594,Economic Offences_55594,True
55595,Crimes Against Society_55595,False
55596,Crimes Against Society_55596,True
55597,Cyber Crimes_55597,True
55598,Crimes Against Women_55598,True
55599,Crimes Against Property_55599,True
55600,Crimes Against Society_55600,True
55601,Crimes Against Property_55601,True
55602,Crimes Against Body_55602,True
55603,Economic Offences_55603,False
55604,Crimes Against Women_55604,True
55605,Cyber Crimes_55605,True
55606,Cyber Crimes_55606,True
55607,Economic Offences_55607,True
55608,Crimes Against Society_55608,True
55609,Crimes Against Property_55609,True
55610,Crimes Against Property_55610,True
55611,Cyber Crimes_55611,True
55612,Crimes Against Property_55612,True
55613,Economic Offences_55613,True
55614,Crimes Against Property_55614,True
55615,Crimes Against Women_55615,True
55616,Crimes Against Society_55616,True
55617,Crimes Against Society_55617,True
55618,Crimes Against Body_55618,False
55619,Crimes Against Women_55619,True
55620,Crimes Against Body_55620,True
55621,Crimes Against Property_55621,True
55622,Cyber Crimes_55622,True
55623,Crimes Against Body_55623,True
55624,Economic Offences_55624,True
55625,Economic Offences_55625,True
55626,Crimes Against Property_55626,True
55627,Cyber Crimes_55627,True
55628,Crimes Against Body_55628,True
55629,Crimes Against Society_55629,True
55630,Crimes Against Society_55630,True
55631,Cyber Crimes_55631,True
55632,Crimes Against Property_55632,True
55633,Crimes Against Society_55633,True
55634,Cyber Crimes_55634,False
55635,Crimes Against Women_55635,True
55636,Crimes Against Property_55636,True
55637,Cyber Crimes_55637,True
55638,Crimes Against Society_55638,True
55639,Economic Offences_55639,True
55640,Economic Offences_55640,True
55641,Crimes Against Body_55641,True
55642,Cyber Crimes_55642,True
55643,Crimes Against Women_55643,True
55644,Crimes Against Women_55644,True
55645,Crimes Against Society_55645,True
55646,Crimes Against Property_55646,True
55647,Cyber Crimes_55647,True
55648,Economic Offences_55648,True
55649,Cyber Crimes_55649,True
55650,Cyber Crimes_55650,True
55651,Crimes Against Body_55651,True
55652,Crimes Against Women_55652,True
55653,Crimes Against Society_55653,True
55654,Crimes Against Women_55654,False
55655,Crimes Against Body_55655,True
55656,Crimes Against Property_55656,False
55657,Crimes Against Women_55657,True
55658,Crimes Against Society_55658,True
55659,Crimes Against Society_55659,True
55660,Crimes Against Society_55660,True
55661,Crimes Against Women_55661,True
55662,Cyber Crimes_55662,True
55663,Crimes Against Women_55663,True
55664,Crimes Against Body_55664,True
55665,Crimes Against Society_55665,True
55666,Cyber Crimes_55666,True
55667,Cyber Crimes_55667,True
55668,Cyber Crimes_55668,True
55669,Crimes Against Body_55669,True
55670,Crimes Against Society_55670,True
55671,Crimes Against Women_55671,True
55672,Crimes Against Body_55672,True
55673,Crimes Against Society_55673,True
55674,Cyber Crimes_55674,True
55675,Crimes Against Women_55675,True
55676,Cyber Crimes_55676,True
55677,Crimes Against Women_55677,True
55678,Crimes Against Society_55678,False
55679,Crimes Against Women_55679,True
55680,Economic Offences_55680,True
55681,Crimes Against Society_55681,True
55682,Cyber Crimes_55682,True
55683,Crimes Against Women_55683,True
55684,Crimes Against Property_55684,True
55685,Crimes Against Society_55685,True
55686,Crimes Against Women_55686,True
55687,Crimes Against Body_55687,True
55688,Crimes Against Property_55688,True
55689,Crimes Against Women_55689,True
55690,Crimes Against Property_55690,True
55691,Cyber Crimes_55691,True
55692,Crimes Against Women_55692,True
55693,Crimes Against Women_55693,True
55694,Crimes Against Women_55694,True
55695,Economic Offences_55695,True
55696,Crimes Against Women_55696,True
55697,Cyber Crimes_55697,True
55698,Crimes Against Society_55698,True
55699,Crimes Against Society_55699,True
55700,Crimes Against Women_55700,True
55701,Cyber Crimes_55701,True
55702,Crimes Against Women_55702,True
55703,Cyber Crimes_55703,True
55704,Economic Offences_55704,True
55705,Crimes Against Body_55705,True
55706,Crimes Against Society_55706,True
55707,Crimes Against Body_55707,True
55708,Economic Offences_55708,True
55709,Crimes Against Property_55709,True
55710,Crimes Against Body_55710,True
55711,Crimes Against Society_55711,True
55712,Crimes Against Property_55712,True
55713,Cyber Crimes_55713,True
55714,Crimes Against Women_55714,True
55715,Crimes Against Property_55715,True
55716,Crimes Against Body_55716,True
55717,Crimes Against Body_55717,True
55718,Economic Offences_55718,True
55719,Crimes Against Women_55719,True
55720,Cyber Crimes_55720,True
55721,Crimes Against Society_55721,True
55722,Cyber Crimes_55722,False
55723,Economic Offences_55723,True
55724,Crimes Against Society_55724,True
55725,Crimes Against Society_55725,True
55726,Cyber Crimes_55726,True
55727,Cyber Crimes_55727,False
55728,Crimes Against Body_55728,False
55729,Crimes Against Society_55729,True
55730,Crimes Against Body_55730,True
55731,Cyber Crimes_55731,True
55732,Cyber Crimes_55732,True
55733,Crimes Against Body_55733,True
55734,Economic Offences_55734,True
55735,Cyber Crimes_55735,False
55736,Crimes Against Property_55736,True
55737,Crimes Against Property_55737,True
55738,Cyber Crimes_55738,True
55739,Crimes Against Property_55739,False
55740,Crimes Against Women_55740,True
55741,Crimes Against Body_55741,True
55742,Crimes Against Women_55742,True
55743,Crimes Against Society_55743,True
55744,Crimes Against Body_55744,True
55745,Economic Offences_55745,True
55746,Cyber Crimes_55746,True
55747,Crimes Against Women_55747,True
55748,Cyber Crimes_55748,True
55749,Crimes Against Society_55749,True
55750,Crimes Against Property_55750,True
55751,Crimes Against Women_55751,True
55752,Crimes Against Women_55752,False
55753,Crimes Against Body_55753,True
55754,Economic Offences_55754,True
55755,Crimes Against Body_55755,True
55756,Crimes Against Women_55756,True
55757,Economic Offences_55757,True
55758,Crimes Against Women_55758,True
55759,Crimes Against Society_55759,True
55760,Crimes Against Women_55760,True
55761,Crimes Against Body_55761,True
55762,Crimes Against Society_55762,False
55763,Crimes Against Body_55763,True
55764,Cyber Crimes_55764,True
55765,Economic Offences_55765,True
55766,Cyber Crimes_55766,True
55767,Crimes Against Society_55767,True
55768,Crimes Against Body_55768,True
55769,Crimes Against Property_55769,True
55770,Crimes Against Body_55770,True
55771,Crimes Against Property_55771,True
55772,Economic Offences_55772,True
55773,Economic Offences_55773,False
55774,Economic Offences_55774,True
55775,Economic Offences_55775,True
55776,Economic Offences_55776,True
55777,Crimes Against Body_55777,False
55778,Economic Offences_55778,True
55779,Economic Offences_55779,True
55780,Economic Offences_55780,True
55781,Crimes Against Women_55781,True
55782,Cyber Crimes_55782,True
55783,Crimes Against Body_55783,True
55784,Crimes Against Body_55784,True
55785,Cyber Crimes_55785,True
55786,Cyber Crimes_55786,True
55787,Crimes Against Women_55787,True
55788,Economic Offences_55788,True
55789,Crimes Against Women_55789,True
55790,Crimes Against Women_55790,True
55791,Crimes Against Body_55791,True
55792,Crimes Against Society_55792,True
55793,Crimes Against Body_55793,True
55794,Crimes Against Property_55794,True
55795,Crimes Against Body_55795,True
55796,Crimes Against Property_55796,True
55797,Cyber Crimes_55797,True
55798,Economic Offences_55798,True
55799,Economic Offences_55799,True
55800,Crimes Against Women_55800,True
55801,Cyber Crimes_55801,True
55802,Crimes Against Society_55802,True
55803,Economic Offences_55803,True
55804,Crimes Against Property_55804,True
55805,Crimes Against Property_55805,True
55806,Crimes Against Body_55806,True
55807,Crimes Against Property_55807,True
55808,Economic Offences_55808,True
55809,Crimes Against Body_55809,True
55810,Crimes Against Body_55810,True
55811,Crimes Against Women_55811,True
55812,Crimes Against Body_55812,True
55813,Crimes Against Body_55813,True
55814,Crimes Against Body_55814,True
55815,Cyber Crimes_55815,True
55816,Crimes Against Body_55816,True
55817,Crimes Against Property_55817,True
55818,Crimes Against Women_55818,True
55819,Economic Offences_55819,True
55820,Economic Offences_55820,True
55821,Crimes Against Society_55821,True
55822,Crimes Against Body_55822,False
55823,Crimes Against Property_55823,True
55824,Cyber Crimes_55824,True
55825,Crimes Against Property_55825,True
55826,Crimes Against Women_55826,True
55827,Crimes Against Society_55827,True
55828,Crimes Against Women_55828,True
55829,Crimes Against Body_55829,True
55830,Crimes Against Women_55830,True
55831,Crimes Against Society_55831,True
55832,Crimes Against Society_55832,True
55833,Crimes Against Women_55833,True
55834,Economic Offences_55834,True
55835,Crimes Against Property_55835,True
55836,Economic Offences_55836,True
55837,Crimes Against Women_55837,True
55838,Crimes Against Society_55838,True
55839,Cyber Crimes_55839,True
55840,Crimes Against Society_55840,True
55841,Crimes Against Society_55841,True
55842,Crimes Against Women_55842,True
55843,Crimes Against Society_55843,True
55844,Economic Offences_55844,True
55845,Cyber Crimes_55845,True
55846,Cyber Crimes_55846,True
55847,Crimes Against Society_55847,True
55848,Crimes Against Body_55848,True
55849,Crimes Against Society_55849,True
55850,Crimes Against Body_55850,True
55851,Crimes Against Society_55851,True
55852,Economic Offences_55852,True
55853,Crimes Against Women_55853,True
55854,Crimes Against Women_55854,True
55855,Economic Offences_55855,True
55856,Cyber Crimes_55856,True
55857,Crimes Against Women_55857,True
55858,Crimes Against Body_55858,True
55859,Crimes Against Society_55859,True
55860,Crimes Against Property_55860,True
55861,Crimes Against Society_55861,True
55862,Crimes Against Body_55862,True
55863,Crimes Against Body_55863,True
55864,Crimes Against Body_55864,True
55865,Crimes Against Property_55865,True
55866,Cyber Crimes_55866,True
55867,Crimes Against Property_55867,True
55868,Crimes Against Body_55868,True
55869,Economic Offences_55869,True
55870,Crimes Against Women_55870,True
55871,Cyber Crimes_55871,True
55872,Crimes Against Body_55872,True
55873,Crimes Against Society_55873,True
55874,Crimes Against Property_55874,True
55875,Crimes Against Body_55875,True
55876,Cyber Crimes_55876,True
55877,Crimes Against Property_55877,True
55878,Crimes Against Property_55878,True
55879,Cyber Crimes_55879,True
55880,Crimes Against Body_55880,True
55881,Crimes Against Women_55881,True
55882,Crimes Against Body_55882,True
55883,Crimes Against Women_55883,True
55884,Crimes Against Society_55884,True
55885,Cyber Crimes_55885,True
55886,Crimes Against Society_55886,True
55887,Cyber Crimes_55887,False
55888,Cyber Crimes_55888,True
55889,Cyber Crimes_55889,True
55890,Cyber Crimes_55890,True
55891,Economic Offences_55891,True
55892,Crimes Against Society_55892,True
55893,Crimes Against Women_55893,True
55894,Crimes Against Body_55894,True
55895,Crimes Against Society_55895,True
55896,Economic Offences_55896,True
55897,Cyber Crimes_55897,True
55898,Crimes Against Body_55898,True
55899,Crimes Against Body_55899,True
55900,Cyber Crimes_55900,True
55901,Crimes Against Women_55901,True
55902,Economic Offences_55902,True
55903,Crimes Against Women_55903,True
55904,Cyber Crimes_55904,True
55905,Crimes Against Women_55905,True
55906,Crimes Against Society_55906,True
55907,Cyber Crimes_55907,True
55908,Cyber Crimes_55908,True
55909,Crimes Against Society_55909,True
55910,Crimes Against Property_55910,True
55911,Crimes Against Property_55911,True
55912,Crimes Against Body_55912,True
55913,Crimes Against Society_55913,True
55914,Crimes Against Property_55914,True
55915,Crimes Against Property_55915,True
55916,Cyber Crimes_55916,True
55917,Crimes Against Society_55917,True
55918,Crimes Against Women_55918,True
55919,Crimes Against Society_55919,True
55920,Cyber Crimes_55920,True
55921,Crimes Against Society_55921,True
55922,Economic Offences_55922,True
55923,Crimes Against Society_55923,True
55924,Crimes Against Body_55924,True
55925,Economic Offences_55925,True
55926,Crimes Against Society_55926,True
55927,Crimes Against Women_55927,True
55928,Economic Offences_55928,True
55929,Economic Offences_55929,False
55930,Crimes Against Women_55930,True
55931,Crimes Against Women_55931,True
55932,Crimes Against Body_55932,True
55933,Cyber Crimes_55933,True
55934,Crimes Against Society_55934,False
55935,Cyber Crimes_55935,True
55936,Crimes Against Women_55936,True
55937,Crimes Against Women_55937,True
55938,Cyber Crimes_55938,True
55939,Cyber Crimes_55939,True
55940,Cyber Crimes_55940,True
55941,Crimes Against Body_55941,True
55942,Cyber Crimes_55942,True
55943,Crimes Against Property_55943,True
55944,Cyber Crimes_55944,True
55945,Crimes Against Women_55945,True
55946,Crimes Against Society_55946,True
55947,Crimes Against Women_55947,True
55948,Crimes Against Body_55948,True
55949,Cyber Crimes_55949,True
55950,Crimes Against Society_55950,True
55951,Economic Offences_55951,True
55952,Crimes Against Women_55952,False
55953,Crimes Against Property_55953,True
55954,Crimes Against Women_55954,True
55955,Crimes Against Body_55955,True
55956,Cyber Crimes_55956,True
55957,Crimes Against Property_55957,True
55958,Crimes Against Society_55958,True
55959,Crimes Against Society_55959,True
55960,Crimes Against Property_55960,True
55961,Crimes Against Body_55961,True
55962,Crimes Against Property_55962,True
55963,Crimes Against Property_55963,True
55964,Crimes Against Property_55964,True
55965,Crimes Against Women_55965,True
55966,Economic Offences_55966,True
55967,Cyber Crimes_55967,True
55968,Cyber Crimes_55968,True
55969,Crimes Against Women_55969,True
55970,Crimes Against Body_55970,True
55971,Crimes Against Society_55971,True
55972,Crimes Against Women_55972,True
55973,Crimes Against Women_55973,True
55974,Crimes Against Body_55974,True
55975,Economic Offences_55975,True
55976,Cyber Crimes_55976,True
55977,Crimes Against Women_55977,True
55978,Crimes Against Body_55978,True
55979,Economic Offences_55979,True
55980,Crimes Against Women_55980,True
55981,Crimes Against Property_55981,True
55982,Cyber Crimes_55982,True
55983,Economic Offences_55983,True
55984,Crimes Against Property_55984,True
55985,Crimes Against Body_55985,True
55986,Crimes Against Society_55986,True
55987,Cyber Crimes_55987,False
55988,Crimes Against Women_55988,True
55989,Crimes Against Women_55989,True
55990,Crimes Against Women_55990,True
55991,Cyber Crimes_55991,True
55992,Crimes Against Women_55992,True
55993,Economic Offences_55993,True
55994,Crimes Against Property_55994,True
55995,Economic Offences_55995,True
55996,Cyber Crimes_55996,True
55997,Crimes Against Society_55997,True
55998,Crimes Against Society_55998,True
55999,Cyber Crimes_55999,True
56000,Crimes Against Women_56000,True
56001,Crimes Against Women_56001,True
56002,Cyber Crimes_56002,True
56003,Economic Offences_56003,False
56004,Crimes Against Women_56004,True
