ReligionID,ReligionName
54166,Buddhist_54166
54167,Sikh_54167
54168,Jain_54168
54169,Buddhist_54169
54170,Buddhist_54170
54171,Buddhist_54171
54172,Jain_54172
54173,Hindu_54173
54174,Others_54174
54175,Jain_54175
54176,Buddhist_54176
54177,Buddhist_54177
54178,Hindu_54178
54179,Buddhist_54179
54180,Jain_54180
54181,Buddhist_54181
54182,Muslim_54182
54183,Muslim_54183
54184,Jain_54184
54185,Jain_54185
54186,Sikh_54186
54187,Hindu_54187
54188,Sikh_54188
54189,Hindu_54189
54190,Hindu_54190
54191,Muslim_54191
54192,Muslim_54192
54193,Buddhist_54193
54194,Buddhist_54194
54195,Buddhist_54195
54196,Muslim_54196
54197,Muslim_54197
54198,Sikh_54198
54199,Jain_54199
54200,Others_54200
54201,Sikh_54201
54202,Christian_54202
54203,Buddhist_54203
54204,Buddhist_54204
54205,Others_54205
54206,Christian_54206
54207,Hindu_54207
54208,Buddhist_54208
54209,Christian_54209
54210,Others_54210
54211,Others_54211
54212,Muslim_54212
54213,Jain_54213
54214,Christian_54214
54215,Others_54215
54216,Hindu_54216
54217,Jain_54217
54218,Christian_54218
54219,Sikh_54219
54220,Buddhist_54220
54221,Jain_54221
54222,Jain_54222
54223,Others_54223
54224,Buddhist_54224
54225,Others_54225
54226,Christian_54226
54227,Buddhist_54227
54228,Sikh_54228
54229,Sikh_54229
54230,Muslim_54230
54231,Buddhist_54231
54232,Muslim_54232
54233,Muslim_54233
54234,Christian_54234
54235,Hindu_54235
54236,Christian_54236
54237,Others_54237
54238,Hindu_54238
54239,Others_54239
54240,Buddhist_54240
54241,Sikh_54241
54242,Others_54242
54243,Hindu_54243
54244,Sikh_54244
54245,Sikh_54245
54246,Muslim_54246
54247,Others_54247
54248,Jain_54248
54249,Christian_54249
54250,Hindu_54250
54251,Jain_54251
54252,Hindu_54252
54253,Others_54253
54254,Jain_54254
54255,Sikh_54255
54256,Others_54256
54257,Jain_54257
54258,Buddhist_54258
54259,Christian_54259
54260,Hindu_54260
54261,Sikh_54261
54262,Muslim_54262
54263,Sikh_54263
54264,Others_54264
54265,Buddhist_54265
54266,Buddhist_54266
54267,Sikh_54267
54268,Muslim_54268
54269,Others_54269
54270,Jain_54270
54271,Muslim_54271
54272,Muslim_54272
54273,Christian_54273
54274,Buddhist_54274
54275,Sikh_54275
54276,Jain_54276
54277,Sikh_54277
54278,Christian_54278
54279,Sikh_54279
54280,Jain_54280
54281,Others_54281
54282,Muslim_54282
54283,Buddhist_54283
54284,Buddhist_54284
54285,Sikh_54285
54286,Buddhist_54286
54287,Hindu_54287
54288,Muslim_54288
54289,Others_54289
54290,Buddhist_54290
54291,Buddhist_54291
54292,Buddhist_54292
54293,Jain_54293
54294,Muslim_54294
54295,Sikh_54295
54296,Christian_54296
54297,Muslim_54297
54298,Jain_54298
54299,Buddhist_54299
54300,Muslim_54300
54301,Others_54301
54302,Christian_54302
54303,Others_54303
54304,Buddhist_54304
54305,Hindu_54305
54306,Jain_54306
54307,Sikh_54307
54308,Christian_54308
54309,Jain_54309
54310,Jain_54310
54311,Buddhist_54311
54312,Muslim_54312
54313,Muslim_54313
54314,Muslim_54314
54315,Hindu_54315
54316,Christian_54316
54317,Others_54317
54318,Christian_54318
54319,Christian_54319
54320,Buddhist_54320
54321,Sikh_54321
54322,Christian_54322
54323,Hindu_54323
54324,Buddhist_54324
54325,Buddhist_54325
54326,Jain_54326
54327,Jain_54327
54328,Christian_54328
54329,Muslim_54329
54330,Muslim_54330
54331,Sikh_54331
54332,Christian_54332
54333,Others_54333
54334,Hindu_54334
54335,Jain_54335
54336,Sikh_54336
54337,Sikh_54337
54338,Jain_54338
54339,Buddhist_54339
54340,Sikh_54340
54341,Christian_54341
54342,Christian_54342
54343,Buddhist_54343
54344,Others_54344
54345,Hindu_54345
54346,Buddhist_54346
54347,Sikh_54347
54348,Buddhist_54348
54349,Jain_54349
54350,Others_54350
54351,Christian_54351
54352,Hindu_54352
54353,Buddhist_54353
54354,Jain_54354
54355,Others_54355
54356,Others_54356
54357,Hindu_54357
54358,Others_54358
54359,Hindu_54359
54360,Others_54360
54361,Hindu_54361
54362,Muslim_54362
54363,Jain_54363
54364,Christian_54364
54365,Sikh_54365
54366,Hindu_54366
54367,Hindu_54367
54368,Jain_54368
54369,Buddhist_54369
54370,Jain_54370
54371,Jain_54371
54372,Sikh_54372
54373,Sikh_54373
54374,Buddhist_54374
54375,Buddhist_54375
54376,Buddhist_54376
54377,Jain_54377
54378,Others_54378
54379,Jain_54379
54380,Sikh_54380
54381,Jain_54381
54382,Hindu_54382
54383,Sikh_54383
54384,Hindu_54384
54385,Hindu_54385
54386,Sikh_54386
54387,Christian_54387
54388,Jain_54388
54389,Hindu_54389
54390,Muslim_54390
54391,Hindu_54391
54392,Sikh_54392
54393,Hindu_54393
54394,Muslim_54394
54395,Christian_54395
54396,Others_54396
54397,Christian_54397
54398,Jain_54398
54399,Hindu_54399
54400,Muslim_54400
54401,Others_54401
54402,Sikh_54402
54403,Others_54403
54404,Hindu_54404
54405,Buddhist_54405
54406,Hindu_54406
54407,Sikh_54407
54408,Sikh_54408
54409,Christian_54409
54410,Christian_54410
54411,Others_54411
54412,Others_54412
54413,Hindu_54413
54414,Sikh_54414
54415,Others_54415
54416,Jain_54416
54417,Others_54417
54418,Others_54418
54419,Others_54419
54420,Hindu_54420
54421,Jain_54421
54422,Jain_54422
54423,Buddhist_54423
54424,Others_54424
54425,Sikh_54425
54426,Others_54426
54427,Sikh_54427
54428,Muslim_54428
54429,Muslim_54429
54430,Muslim_54430
54431,Muslim_54431
54432,Muslim_54432
54433,Christian_54433
54434,Others_54434
54435,Sikh_54435
54436,Hindu_54436
54437,Sikh_54437
54438,Christian_54438
54439,Buddhist_54439
54440,Jain_54440
54441,Jain_54441
54442,Hindu_54442
54443,Hindu_54443
54444,Others_54444
54445,Jain_54445
54446,Jain_54446
54447,Buddhist_54447
54448,Hindu_54448
54449,Hindu_54449
54450,Jain_54450
54451,Buddhist_54451
54452,Buddhist_54452
54453,Sikh_54453
54454,Christian_54454
54455,Others_54455
54456,Buddhist_54456
54457,Christian_54457
54458,Others_54458
54459,Sikh_54459
54460,Muslim_54460
54461,Buddhist_54461
54462,Muslim_54462
54463,Jain_54463
54464,Hindu_54464
54465,Buddhist_54465
54466,Sikh_54466
54467,Sikh_54467
54468,Christian_54468
54469,Christian_54469
54470,Sikh_54470
54471,Muslim_54471
54472,Muslim_54472
54473,Christian_54473
54474,Buddhist_54474
54475,Christian_54475
54476,Jain_54476
54477,Sikh_54477
54478,Sikh_54478
54479,Others_54479
54480,Sikh_54480
54481,Muslim_54481
54482,Hindu_54482
54483,Others_54483
54484,Hindu_54484
54485,Buddhist_54485
54486,Hindu_54486
54487,Hindu_54487
54488,Jain_54488
54489,Jain_54489
54490,Christian_54490
54491,Jain_54491
54492,Hindu_54492
54493,Sikh_54493
54494,Sikh_54494
54495,Hindu_54495
54496,Others_54496
54497,Others_54497
54498,Jain_54498
54499,Hindu_54499
54500,Jain_54500
54501,Jain_54501
54502,Sikh_54502
54503,Buddhist_54503
54504,Hindu_54504
54505,Buddhist_54505
54506,Buddhist_54506
54507,Christian_54507
54508,Sikh_54508
54509,Jain_54509
54510,Sikh_54510
54511,Buddhist_54511
54512,Buddhist_54512
54513,Hindu_54513
54514,Buddhist_54514
54515,Muslim_54515
54516,Others_54516
54517,Others_54517
54518,Others_54518
54519,Others_54519
54520,Buddhist_54520
54521,Jain_54521
54522,Hindu_54522
54523,Muslim_54523
54524,Christian_54524
54525,Jain_54525
54526,Jain_54526
54527,Christian_54527
54528,Sikh_54528
54529,Buddhist_54529
54530,Hindu_54530
54531,Buddhist_54531
54532,Others_54532
54533,Hindu_54533
54534,Buddhist_54534
54535,Christian_54535
54536,Sikh_54536
54537,Hindu_54537
54538,Sikh_54538
54539,Hindu_54539
54540,Christian_54540
54541,Buddhist_54541
54542,Others_54542
54543,Buddhist_54543
54544,Hindu_54544
54545,Others_54545
54546,Muslim_54546
54547,Christian_54547
54548,Hindu_54548
54549,Jain_54549
54550,Buddhist_54550
54551,Christian_54551
54552,Jain_54552
54553,Sikh_54553
54554,Muslim_54554
54555,Hindu_54555
54556,Others_54556
54557,Christian_54557
54558,Buddhist_54558
54559,Muslim_54559
54560,Buddhist_54560
54561,Muslim_54561
54562,Muslim_54562
54563,Jain_54563
54564,Buddhist_54564
54565,Muslim_54565
54566,Jain_54566
54567,Others_54567
54568,Buddhist_54568
54569,Jain_54569
54570,Christian_54570
54571,Christian_54571
54572,Muslim_54572
54573,Christian_54573
54574,Others_54574
54575,Hindu_54575
54576,Christian_54576
54577,Christian_54577
54578,Muslim_54578
54579,Jain_54579
54580,Jain_54580
54581,Buddhist_54581
54582,Hindu_54582
54583,Muslim_54583
54584,Sikh_54584
54585,Christian_54585
54586,Others_54586
54587,Buddhist_54587
54588,Hindu_54588
54589,Christian_54589
54590,Buddhist_54590
54591,Buddhist_54591
54592,Others_54592
54593,Jain_54593
54594,Muslim_54594
54595,Jain_54595
54596,Muslim_54596
54597,Muslim_54597
54598,Jain_54598
54599,Sikh_54599
54600,Jain_54600
54601,Sikh_54601
54602,Jain_54602
54603,Muslim_54603
54604,Jain_54604
54605,Sikh_54605
54606,Muslim_54606
54607,Muslim_54607
54608,Jain_54608
54609,Sikh_54609
54610,Hindu_54610
54611,Sikh_54611
54612,Sikh_54612
54613,Jain_54613
54614,Hindu_54614
54615,Sikh_54615
54616,Muslim_54616
54617,Sikh_54617
54618,Christian_54618
54619,Christian_54619
54620,Jain_54620
54621,Hindu_54621
54622,Jain_54622
54623,Sikh_54623
54624,Muslim_54624
54625,Jain_54625
54626,Others_54626
54627,Buddhist_54627
54628,Christian_54628
54629,Christian_54629
54630,Hindu_54630
54631,Muslim_54631
54632,Hindu_54632
54633,Christian_54633
54634,Christian_54634
54635,Others_54635
54636,Christian_54636
54637,Buddhist_54637
54638,Muslim_54638
54639,Buddhist_54639
54640,Sikh_54640
54641,Sikh_54641
54642,Hindu_54642
54643,Jain_54643
54644,Sikh_54644
54645,Sikh_54645
54646,Christian_54646
54647,Sikh_54647
54648,Sikh_54648
54649,Others_54649
54650,Christian_54650
54651,Buddhist_54651
54652,Christian_54652
54653,Jain_54653
54654,Christian_54654
54655,Muslim_54655
54656,Others_54656
54657,Sikh_54657
54658,Buddhist_54658
54659,Buddhist_54659
54660,Christian_54660
54661,Others_54661
54662,Hindu_54662
54663,Others_54663
54664,Others_54664
54665,Buddhist_54665
54666,Hindu_54666
54667,Christian_54667
54668,Hindu_54668
54669,Jain_54669
54670,Hindu_54670
54671,Others_54671
54672,Jain_54672
54673,Hindu_54673
54674,Sikh_54674
54675,Muslim_54675
54676,Christian_54676
54677,Others_54677
54678,Buddhist_54678
54679,Christian_54679
54680,Hindu_54680
54681,Jain_54681
54682,Muslim_54682
54683,Hindu_54683
54684,Buddhist_54684
54685,Others_54685
54686,Christian_54686
54687,Sikh_54687
54688,Hindu_54688
54689,Christian_54689
54690,Hindu_54690
54691,Muslim_54691
54692,Hindu_54692
54693,Others_54693
54694,Muslim_54694
54695,Buddhist_54695
54696,Hindu_54696
54697,Christian_54697
54698,Christian_54698
54699,Sikh_54699
54700,Christian_54700
54701,Buddhist_54701
54702,Jain_54702
54703,Muslim_54703
54704,Christian_54704
54705,Buddhist_54705
54706,Buddhist_54706
54707,Christian_54707
54708,Sikh_54708
54709,Muslim_54709
54710,Hindu_54710
54711,Others_54711
54712,Sikh_54712
54713,Christian_54713
54714,Hindu_54714
54715,Hindu_54715
54716,Hindu_54716
54717,Jain_54717
54718,Sikh_54718
54719,Others_54719
54720,Christian_54720
54721,Muslim_54721
54722,Jain_54722
54723,Hindu_54723
54724,Christian_54724
54725,Sikh_54725
54726,Christian_54726
54727,Jain_54727
54728,Hindu_54728
54729,Jain_54729
54730,Jain_54730
54731,Others_54731
54732,Jain_54732
54733,Christian_54733
54734,Sikh_54734
54735,Christian_54735
54736,Others_54736
54737,Muslim_54737
54738,Muslim_54738
54739,Sikh_54739
54740,Sikh_54740
54741,Jain_54741
54742,Muslim_54742
54743,Muslim_54743
54744,Muslim_54744
54745,Christian_54745
54746,Buddhist_54746
54747,Muslim_54747
54748,Buddhist_54748
54749,Sikh_54749
54750,Others_54750
54751,Sikh_54751
54752,Hindu_54752
54753,Others_54753
54754,Hindu_54754
54755,Buddhist_54755
54756,Christian_54756
54757,Christian_54757
54758,Muslim_54758
54759,Christian_54759
54760,Christian_54760
54761,Sikh_54761
54762,Sikh_54762
54763,Jain_54763
54764,Hindu_54764
54765,Jain_54765
54766,Christian_54766
54767,Sikh_54767
54768,Sikh_54768
54769,Jain_54769
54770,Muslim_54770
54771,Christian_54771
54772,Jain_54772
54773,Hindu_54773
54774,Others_54774
54775,Buddhist_54775
54776,Sikh_54776
54777,Muslim_54777
54778,Buddhist_54778
54779,Christian_54779
54780,Hindu_54780
54781,Buddhist_54781
54782,Sikh_54782
54783,Jain_54783
54784,Hindu_54784
54785,Buddhist_54785
54786,Jain_54786
54787,Hindu_54787
54788,Sikh_54788
54789,Jain_54789
54790,Others_54790
54791,Buddhist_54791
54792,Hindu_54792
54793,Buddhist_54793
54794,Others_54794
54795,Sikh_54795
54796,Others_54796
54797,Buddhist_54797
54798,Sikh_54798
54799,Others_54799
54800,Jain_54800
54801,Hindu_54801
54802,Jain_54802
54803,Hindu_54803
54804,Others_54804
54805,Muslim_54805
54806,Jain_54806
54807,Others_54807
54808,Muslim_54808
54809,Sikh_54809
54810,Muslim_54810
54811,Christian_54811
54812,Sikh_54812
54813,Buddhist_54813
54814,Hindu_54814
54815,Sikh_54815
54816,Jain_54816
54817,Christian_54817
54818,Hindu_54818
54819,Buddhist_54819
54820,Hindu_54820
54821,Buddhist_54821
54822,Buddhist_54822
54823,Others_54823
54824,Sikh_54824
54825,Buddhist_54825
54826,Muslim_54826
54827,Jain_54827
54828,Buddhist_54828
54829,Hindu_54829
54830,Hindu_54830
54831,Jain_54831
54832,Hindu_54832
54833,Others_54833
54834,Hindu_54834
54835,Buddhist_54835
54836,Muslim_54836
54837,Sikh_54837
54838,Buddhist_54838
54839,Jain_54839
54840,Buddhist_54840
54841,Muslim_54841
54842,Sikh_54842
54843,Buddhist_54843
54844,Muslim_54844
54845,Buddhist_54845
54846,Christian_54846
54847,Jain_54847
54848,Sikh_54848
54849,Muslim_54849
54850,Sikh_54850
54851,Christian_54851
54852,Muslim_54852
54853,Others_54853
54854,Others_54854
54855,Jain_54855
54856,Hindu_54856
54857,Jain_54857
54858,Hindu_54858
54859,Muslim_54859
54860,Others_54860
54861,Sikh_54861
54862,Hindu_54862
54863,Muslim_54863
54864,Muslim_54864
54865,Sikh_54865
54866,Jain_54866
54867,Jain_54867
54868,Christian_54868
54869,Buddhist_54869
54870,Sikh_54870
54871,Others_54871
54872,Sikh_54872
54873,Others_54873
54874,Others_54874
54875,Sikh_54875
54876,Sikh_54876
54877,Jain_54877
54878,Jain_54878
54879,Others_54879
54880,Muslim_54880
54881,Christian_54881
54882,Christian_54882
54883,Hindu_54883
54884,Jain_54884
54885,Muslim_54885
54886,Buddhist_54886
54887,Hindu_54887
54888,Sikh_54888
54889,Sikh_54889
54890,Others_54890
54891,Buddhist_54891
54892,Sikh_54892
54893,Sikh_54893
54894,Sikh_54894
54895,Others_54895
54896,Hindu_54896
54897,Muslim_54897
54898,Hindu_54898
54899,Christian_54899
54900,Jain_54900
54901,Muslim_54901
54902,Sikh_54902
54903,Muslim_54903
54904,Sikh_54904
54905,Others_54905
54906,Jain_54906
54907,Jain_54907
54908,Hindu_54908
54909,Sikh_54909
54910,Others_54910
54911,Christian_54911
54912,Hindu_54912
54913,Muslim_54913
54914,Christian_54914
54915,Sikh_54915
54916,Others_54916
54917,Muslim_54917
54918,Others_54918
54919,Others_54919
54920,Christian_54920
54921,Others_54921
54922,Sikh_54922
54923,Muslim_54923
54924,Jain_54924
54925,Jain_54925
54926,Christian_54926
54927,Christian_54927
54928,Jain_54928
54929,Hindu_54929
54930,Jain_54930
54931,Christian_54931
54932,Sikh_54932
54933,Others_54933
54934,Buddhist_54934
54935,Hindu_54935
54936,Christian_54936
54937,Muslim_54937
54938,Sikh_54938
54939,Christian_54939
54940,Hindu_54940
54941,Jain_54941
54942,Jain_54942
54943,Buddhist_54943
54944,Muslim_54944
54945,Buddhist_54945
54946,Sikh_54946
54947,Hindu_54947
54948,Christian_54948
54949,Muslim_54949
54950,Buddhist_54950
54951,Christian_54951
54952,Hindu_54952
54953,Christian_54953
54954,Others_54954
54955,Buddhist_54955
54956,Buddhist_54956
54957,Muslim_54957
54958,Muslim_54958
54959,Muslim_54959
54960,Muslim_54960
54961,Hindu_54961
54962,Jain_54962
54963,Jain_54963
54964,Muslim_54964
54965,Others_54965
54966,Christian_54966
54967,Sikh_54967
54968,Muslim_54968
54969,Others_54969
54970,Sikh_54970
54971,Buddhist_54971
54972,Buddhist_54972
54973,Muslim_54973
54974,Jain_54974
54975,Jain_54975
54976,Muslim_54976
54977,Buddhist_54977
54978,Sikh_54978
54979,Sikh_54979
54980,Muslim_54980
54981,Jain_54981
54982,Others_54982
54983,Christian_54983
54984,Jain_54984
54985,Sikh_54985
54986,Buddhist_54986
54987,Sikh_54987
54988,Christian_54988
54989,Hindu_54989
54990,Christian_54990
54991,Others_54991
54992,Christian_54992
54993,Christian_54993
54994,Christian_54994
54995,Hindu_54995
54996,Sikh_54996
54997,Sikh_54997
54998,Others_54998
54999,Sikh_54999
55000,Others_55000
55001,Buddhist_55001
55002,Christian_55002
55003,Others_55003
55004,Others_55004
55005,Sikh_55005
55006,Buddhist_55006
55007,Buddhist_55007
55008,Sikh_55008
55009,Christian_55009
55010,Sikh_55010
55011,Hindu_55011
55012,Sikh_55012
55013,Others_55013
55014,Sikh_55014
55015,Others_55015
55016,Sikh_55016
55017,Sikh_55017
55018,Sikh_55018
55019,Hindu_55019
55020,Buddhist_55020
55021,Muslim_55021
55022,Buddhist_55022
55023,Christian_55023
55024,Buddhist_55024
55025,Others_55025
55026,Others_55026
55027,Sikh_55027
55028,Jain_55028
55029,Others_55029
55030,Christian_55030
55031,Hindu_55031
55032,Jain_55032
55033,Hindu_55033
55034,Sikh_55034
55035,Jain_55035
55036,Jain_55036
55037,Hindu_55037
55038,Hindu_55038
55039,Sikh_55039
55040,Sikh_55040
55041,Others_55041
55042,Jain_55042
55043,Muslim_55043
55044,Sikh_55044
55045,Buddhist_55045
55046,Christian_55046
55047,Buddhist_55047
55048,Hindu_55048
55049,Hindu_55049
55050,Others_55050
55051,Sikh_55051
55052,Christian_55052
55053,Christian_55053
55054,Christian_55054
55055,Sikh_55055
55056,Hindu_55056
55057,Muslim_55057
55058,Others_55058
55059,Jain_55059
55060,Others_55060
55061,Jain_55061
55062,Buddhist_55062
55063,Christian_55063
55064,Christian_55064
55065,Christian_55065
55066,Christian_55066
55067,Jain_55067
55068,Hindu_55068
55069,Christian_55069
55070,Muslim_55070
55071,Hindu_55071
55072,Hindu_55072
55073,Jain_55073
55074,Jain_55074
55075,Hindu_55075
55076,Others_55076
55077,Muslim_55077
55078,Buddhist_55078
55079,Hindu_55079
55080,Christian_55080
55081,Sikh_55081
55082,Christian_55082
55083,Buddhist_55083
55084,Others_55084
55085,Others_55085
55086,Buddhist_55086
55087,Hindu_55087
55088,Hindu_55088
55089,Muslim_55089
55090,Buddhist_55090
55091,Buddhist_55091
55092,Muslim_55092
55093,Jain_55093
55094,Buddhist_55094
55095,Jain_55095
55096,Sikh_55096
55097,Christian_55097
55098,Others_55098
55099,Christian_55099
55100,Hindu_55100
55101,Jain_55101
55102,Christian_55102
55103,Sikh_55103
55104,Sikh_55104
55105,Sikh_55105
55106,Christian_55106
55107,Christian_55107
55108,Others_55108
55109,Jain_55109
55110,Buddhist_55110
55111,Christian_55111
55112,Buddhist_55112
55113,Buddhist_55113
55114,Sikh_55114
55115,Others_55115
55116,Buddhist_55116
55117,Sikh_55117
55118,Sikh_55118
55119,Buddhist_55119
55120,Others_55120
55121,Others_55121
55122,Christian_55122
55123,Buddhist_55123
55124,Hindu_55124
55125,Others_55125
55126,Others_55126
55127,Sikh_55127
55128,Jain_55128
55129,Sikh_55129
55130,Muslim_55130
55131,Christian_55131
55132,Christian_55132
55133,Muslim_55133
55134,Buddhist_55134
55135,Sikh_55135
55136,Buddhist_55136
55137,Muslim_55137
55138,Jain_55138
55139,Buddhist_55139
55140,Hindu_55140
55141,Hindu_55141
55142,Muslim_55142
55143,Hindu_55143
55144,Others_55144
55145,Sikh_55145
55146,Others_55146
55147,Hindu_55147
55148,Others_55148
55149,Christian_55149
55150,Buddhist_55150
55151,Christian_55151
55152,Jain_55152
55153,Muslim_55153
55154,Jain_55154
55155,Christian_55155
55156,Others_55156
55157,Jain_55157
55158,Muslim_55158
55159,Sikh_55159
55160,Buddhist_55160
55161,Jain_55161
55162,Buddhist_55162
55163,Hindu_55163
55164,Sikh_55164
55165,Christian_55165
55166,Christian_55166
55167,Others_55167
55168,Hindu_55168
55169,Muslim_55169
55170,Christian_55170
55171,Buddhist_55171
55172,Muslim_55172
55173,Sikh_55173
55174,Hindu_55174
55175,Others_55175
55176,Jain_55176
55177,Muslim_55177
55178,Buddhist_55178
55179,Christian_55179
55180,Sikh_55180
55181,Hindu_55181
55182,Christian_55182
55183,Muslim_55183
55184,Buddhist_55184
55185,Buddhist_55185
55186,Christian_55186
55187,Muslim_55187
55188,Hindu_55188
55189,Hindu_55189
55190,Others_55190
55191,Buddhist_55191
55192,Others_55192
55193,Muslim_55193
55194,Buddhist_55194
55195,Hindu_55195
55196,Muslim_55196
55197,Jain_55197
55198,Hindu_55198
55199,Sikh_55199
55200,Hindu_55200
55201,Buddhist_55201
55202,Jain_55202
55203,Others_55203
55204,Christian_55204
55205,Hindu_55205
55206,Buddhist_55206
55207,Others_55207
55208,Muslim_55208
55209,Muslim_55209
55210,Hindu_55210
55211,Buddhist_55211
55212,Hindu_55212
55213,Christian_55213
55214,Sikh_55214
55215,Sikh_55215
55216,Others_55216
55217,Jain_55217
55218,Christian_55218
55219,Others_55219
55220,Christian_55220
55221,Christian_55221
55222,Muslim_55222
55223,Others_55223
55224,Jain_55224
55225,Sikh_55225
55226,Jain_55226
55227,Christian_55227
55228,Jain_55228
55229,Jain_55229
55230,Buddhist_55230
55231,Jain_55231
55232,Christian_55232
55233,Buddhist_55233
55234,Others_55234
55235,Sikh_55235
55236,Others_55236
55237,Sikh_55237
55238,Hindu_55238
55239,Hindu_55239
55240,Muslim_55240
55241,Buddhist_55241
55242,Hindu_55242
55243,Others_55243
55244,Christian_55244
55245,Christian_55245
55246,Others_55246
55247,Muslim_55247
55248,Christian_55248
55249,Hindu_55249
55250,Jain_55250
55251,Hindu_55251
55252,Muslim_55252
55253,Muslim_55253
55254,Sikh_55254
55255,Christian_55255
55256,Jain_55256
55257,Others_55257
55258,Muslim_55258
55259,Sikh_55259
55260,Buddhist_55260
55261,Buddhist_55261
55262,Jain_55262
55263,Jain_55263
55264,Sikh_55264
55265,Christian_55265
55266,Jain_55266
55267,Christian_55267
55268,Christian_55268
55269,Jain_55269
55270,Jain_55270
55271,Christian_55271
55272,Hindu_55272
55273,Christian_55273
55274,Others_55274
55275,Jain_55275
55276,Muslim_55276
55277,Christian_55277
55278,Sikh_55278
55279,Muslim_55279
55280,Hindu_55280
55281,Muslim_55281
55282,Christian_55282
55283,Sikh_55283
55284,Sikh_55284
55285,Christian_55285
55286,Christian_55286
55287,Muslim_55287
55288,Others_55288
55289,Muslim_55289
55290,Others_55290
55291,Jain_55291
55292,Christian_55292
55293,Sikh_55293
55294,Others_55294
55295,Sikh_55295
55296,Muslim_55296
55297,Christian_55297
55298,Buddhist_55298
55299,Jain_55299
55300,Jain_55300
55301,Christian_55301
55302,Buddhist_55302
55303,Buddhist_55303
55304,Hindu_55304
55305,Christian_55305
55306,Buddhist_55306
55307,Jain_55307
55308,Christian_55308
55309,Hindu_55309
55310,Buddhist_55310
55311,Buddhist_55311
55312,Jain_55312
55313,Others_55313
55314,Hindu_55314
55315,Hindu_55315
55316,Hindu_55316
55317,Others_55317
55318,Hindu_55318
55319,Christian_55319
55320,Buddhist_55320
55321,Sikh_55321
55322,Jain_55322
55323,Jain_55323
55324,Buddhist_55324
55325,Hindu_55325
55326,Christian_55326
55327,Hindu_55327
55328,Jain_55328
55329,Buddhist_55329
55330,Muslim_55330
55331,Muslim_55331
55332,Jain_55332
55333,Muslim_55333
55334,Buddhist_55334
55335,Muslim_55335
55336,Christian_55336
55337,Christian_55337
55338,Christian_55338
55339,Buddhist_55339
55340,Jain_55340
55341,Jain_55341
55342,Christian_55342
55343,Hindu_55343
55344,Hindu_55344
55345,Sikh_55345
55346,Others_55346
55347,Hindu_55347
55348,Hindu_55348
55349,Christian_55349
55350,Hindu_55350
55351,Muslim_55351
55352,Others_55352
55353,Others_55353
55354,Jain_55354
55355,Muslim_55355
55356,Christian_55356
55357,Sikh_55357
55358,Muslim_55358
55359,Buddhist_55359
55360,Hindu_55360
55361,Sikh_55361
55362,Jain_55362
55363,Buddhist_55363
55364,Christian_55364
55365,Sikh_55365
55366,Hindu_55366
55367,Christian_55367
55368,Sikh_55368
55369,Buddhist_55369
55370,Buddhist_55370
55371,Muslim_55371
55372,Sikh_55372
55373,Muslim_55373
55374,Others_55374
55375,Hindu_55375
55376,Others_55376
55377,Jain_55377
55378,Jain_55378
55379,Others_55379
55380,Buddhist_55380
55381,Muslim_55381
55382,Christian_55382
55383,Hindu_55383
55384,Christian_55384
55385,Hindu_55385
55386,Others_55386
55387,Sikh_55387
55388,Christian_55388
55389,Sikh_55389
55390,Others_55390
55391,Sikh_55391
55392,Hindu_55392
55393,Christian_55393
55394,Buddhist_55394
55395,Hindu_55395
55396,Hindu_55396
55397,Others_55397
55398,Sikh_55398
55399,Muslim_55399
55400,Jain_55400
55401,Others_55401
55402,Jain_55402
55403,Sikh_55403
55404,Hindu_55404
55405,Others_55405
55406,Christian_55406
55407,Muslim_55407
55408,Others_55408
55409,Buddhist_55409
55410,Christian_55410
55411,Buddhist_55411
55412,Others_55412
55413,Buddhist_55413
55414,Buddhist_55414
55415,Jain_55415
55416,Hindu_55416
55417,Christian_55417
55418,Others_55418
55419,Sikh_55419
55420,Muslim_55420
55421,Buddhist_55421
55422,Sikh_55422
55423,Buddhist_55423
55424,Muslim_55424
55425,Muslim_55425
55426,Hindu_55426
55427,Jain_55427
55428,Jain_55428
55429,Others_55429
55430,Buddhist_55430
55431,Sikh_55431
55432,Others_55432
55433,Christian_55433
55434,Buddhist_55434
55435,Jain_55435
55436,Jain_55436
55437,Buddhist_55437
55438,Buddhist_55438
55439,Buddhist_55439
55440,Christian_55440
55441,Sikh_55441
55442,Others_55442
55443,Jain_55443
55444,Muslim_55444
55445,Hindu_55445
55446,Hindu_55446
55447,Muslim_55447
55448,Christian_55448
55449,Buddhist_55449
55450,Buddhist_55450
55451,Jain_55451
55452,Muslim_55452
55453,Hindu_55453
55454,Christian_55454
55455,Jain_55455
55456,Hindu_55456
55457,Muslim_55457
55458,Others_55458
55459,Christian_55459
55460,Jain_55460
55461,Sikh_55461
55462,Christian_55462
55463,Jain_55463
55464,Buddhist_55464
55465,Jain_55465
55466,Jain_55466
55467,Others_55467
55468,Christian_55468
55469,Others_55469
55470,Buddhist_55470
55471,Hindu_55471
55472,Muslim_55472
55473,Jain_55473
55474,Christian_55474
55475,Christian_55475
55476,Christian_55476
55477,Hindu_55477
55478,Muslim_55478
55479,Muslim_55479
55480,Muslim_55480
55481,Hindu_55481
55482,Muslim_55482
55483,Others_55483
55484,Jain_55484
55485,Christian_55485
55486,Christian_55486
