CSID,CaseMasterID,csdate,cstype,PolicePersonID
54631,58837,2024-02-11 19:46:26,A,74902
54632,7064,2022-03-19 09:11:26,C,14476
54633,3873,2023-04-21 03:23:08,A,17571
54634,99675,2018-11-03 23:34:14,C,45197
54635,31594,2021-08-30 06:05:03,A,20223
54636,51958,2023-09-25 06:28:50,A,9733
54637,48527,2024-08-25 23:21:56,C,14966
54638,98149,2021-03-28 20:42:01,A,56873
54639,94336,2025-04-06 05:03:49,A,12645
54640,74257,2018-03-19 07:19:29,A,979
54641,74431,2018-11-29 17:28:36,C,35696
54642,88559,2020-07-10 19:06:27,A,8395
54643,13383,2022-08-26 06:41:57,C,667
54644,51378,2025-07-24 07:23:47,A,96548
54645,61265,2022-01-05 00:16:41,A,24610
54646,49361,2026-12-16 22:32:39,B,46865
54647,54354,2022-12-24 05:02:25,A,8524
54648,90808,2020-03-10 06:05:50,A,10472
54649,80124,2018-05-01 21:29:58,A,39809
54650,5490,2021-10-04 21:03:58,C,30592
54651,46468,2018-10-12 04:54:44,A,82521
54652,69526,2026-11-07 02:37:44,A,9045
54653,70151,2024-12-01 22:58:13,A,95296
54654,56834,2025-07-08 22:02:46,C,67235
54655,9166,2021-05-22 22:25:26,A,28673
54656,77891,2020-07-12 01:52:17,C,13655
54657,56392,2026-02-14 08:51:59,A,32721
54658,86391,2023-04-16 06:10:43,A,25695
54659,17135,2018-03-13 08:30:57,A,56471
54660,21940,2025-05-20 01:52:04,C,58026
54661,4475,2026-01-22 11:55:56,A,59401
54662,15088,2020-07-12 06:24:04,C,59644
54663,46393,2022-11-11 10:44:42,C,20077
54664,66541,2026-02-15 17:48:41,A,56435
54665,21799,2026-08-22 04:11:49,C,67657
54666,55208,2019-02-07 01:59:23,C,38826
54667,3076,2021-01-29 16:54:41,C,43834
54668,42074,2020-02-22 10:04:39,A,86475
54669,55932,2020-01-10 22:34:32,A,1074
54670,40690,2026-11-28 06:46:17,A,98103
54671,34706,2025-07-10 14:11:23,C,99004
54672,43446,2019-01-25 02:47:43,A,19924
54673,74173,2020-10-03 01:16:53,A,60945
54674,26586,2020-06-21 16:27:12,A,97652
54675,88977,2025-06-12 19:01:11,C,76880
54676,67861,2024-09-30 06:31:26,A,9014
54677,81599,2018-08-20 05:17:54,A,23915
54678,94083,2023-03-17 15:15:11,A,20422
54679,45988,2020-01-31 21:23:07,C,6838
54680,51709,2020-09-14 19:37:43,A,77005
54681,61388,2023-08-20 23:06:53,A,78122
54682,12074,2018-10-05 13:22:13,A,92434
54683,56490,2024-04-21 09:18:25,A,57631
54684,44932,2020-12-22 06:40:36,A,2941
54685,92451,2018-07-06 08:04:35,B,84704
54686,41782,2018-12-16 18:59:23,A,74455
54687,27602,2018-12-26 16:29:10,B,30052
54688,74684,2022-08-14 00:19:24,A,32901
54689,65833,2020-08-10 16:24:16,A,22248
54690,83972,2018-03-01 19:36:46,B,27372
54691,10539,2025-06-27 21:43:48,A,42244
54692,62962,2025-04-09 09:37:17,A,43956
54693,96356,2022-05-29 04:23:54,B,71992
54694,44044,2026-08-17 12:28:46,B,92818
54695,39430,2026-03-24 11:21:37,A,97868
54696,88829,2018-11-22 13:58:28,A,99074
54697,61446,2023-12-17 16:45:49,A,84309
54698,95007,2026-06-22 06:00:11,A,71607
54699,50454,2019-09-05 09:43:27,A,15486
54700,65604,2019-08-20 22:34:56,A,88145
54701,47572,2020-12-21 19:21:59,B,90334
54702,28174,2025-07-10 15:15:42,B,98222
54703,98075,2024-09-16 17:09:19,A,18673
54704,97088,2023-08-08 05:54:16,C,70641
54705,35153,2024-02-22 22:54:14,A,82324
54706,86097,2021-04-13 04:18:15,A,53367
54707,27296,2021-01-24 01:31:34,C,42684
54708,62608,2022-02-23 13:40:21,A,13044
54709,265,2021-03-20 19:04:00,B,46785
54710,1000,2019-03-24 16:20:49,C,40
54711,58804,2022-01-05 20:01:45,A,56767
54712,92323,2021-01-15 22:27:45,A,86168
54713,43369,2018-07-02 23:51:01,A,47550
54714,85078,2021-09-24 09:09:12,A,34800
54715,97218,2020-06-24 22:47:28,B,74979
54716,1432,2024-02-26 15:13:00,A,55724
54717,26065,2025-10-21 15:42:46,C,86891
54718,80245,2024-08-30 22:28:04,A,96773
54719,86218,2025-05-04 02:28:43,B,46819
54720,15949,2022-05-30 18:59:42,B,91959
54721,7012,2022-02-09 00:30:10,A,71385
54722,28601,2018-01-03 08:05:19,A,26700
54723,6260,2022-10-07 20:34:20,A,68327
54724,95569,2020-01-11 18:59:19,A,63180
54725,24613,2021-12-19 12:48:07,A,55096
54726,25080,2023-12-23 03:37:09,A,58466
54727,32417,2021-11-19 23:13:22,B,53769
54728,50337,2021-03-27 21:02:31,A,2817
54729,39161,2019-08-19 02:22:22,A,11322
54730,90272,2023-04-24 03:05:31,A,59588
54731,48378,2022-12-14 16:23:49,B,31615
54732,27000,2018-11-22 12:22:44,A,26367
54733,56819,2023-05-11 20:27:37,A,13076
54734,22878,2023-09-15 22:01:53,A,67790
54735,59110,2021-09-05 19:56:53,A,10353
54736,75629,2019-01-27 04:49:51,A,95762
54737,38613,2018-11-23 00:35:17,C,37786
54738,32459,2018-06-12 22:41:28,A,92324
54739,41580,2024-05-30 15:28:34,B,64454
54740,55505,2019-06-05 03:07:52,C,53876
54741,50962,2024-01-25 05:30:13,A,45223
54742,66554,2024-01-26 11:17:59,A,91971
54743,48982,2024-07-31 03:42:42,A,77597
54744,74845,2019-10-22 18:24:52,A,88777
54745,642,2019-07-01 23:41:53,A,87289
54746,8026,2025-10-26 05:31:38,A,79776
54747,24626,2026-08-04 01:25:55,A,23557
54748,45697,2021-05-16 06:52:22,C,85102
54749,53174,2023-08-31 08:11:46,A,47837
54750,62588,2024-01-14 01:42:34,A,17153
54751,86891,2019-12-20 11:40:46,A,75926
54752,25726,2021-05-11 20:02:35,A,77650
54753,1415,2026-05-08 01:16:43,A,44335
54754,90978,2024-04-29 15:49:30,C,36795
54755,79753,2023-07-12 14:46:17,A,27182
54756,51145,2024-08-24 19:30:41,C,41164
54757,94018,2018-05-25 02:25:15,C,37448
54758,60584,2018-08-25 11:01:01,A,22098
54759,90293,2021-11-13 19:16:02,C,96871
54760,88554,2023-12-08 05:07:49,C,73197
54761,2954,2020-05-07 02:35:38,B,28243
54762,83521,2021-06-01 10:42:15,A,29199
54763,12891,2018-09-19 05:51:46,A,41685
54764,86537,2023-03-26 02:29:58,C,97866
54765,1717,2021-03-20 12:10:31,A,42601
54766,83431,2025-09-29 06:02:54,C,82140
54767,98370,2019-11-10 17:19:32,A,65699
54768,38542,2023-12-07 15:14:42,B,34717
54769,1376,2025-10-23 06:29:27,A,34813
54770,72408,2024-01-08 21:58:52,A,41920
54771,86617,2023-05-29 00:18:35,A,9656
54772,40451,2023-11-15 17:32:55,A,1313
54773,57836,2023-11-19 17:51:11,C,53141
54774,36727,2024-01-26 01:25:03,A,30142
54775,15242,2026-11-22 10:33:13,A,6734
54776,6929,2020-06-01 00:32:36,C,21282
54777,80223,2026-10-12 07:00:24,C,11446
54778,52427,2026-08-14 23:57:34,A,98036
54779,51820,2024-01-21 23:19:48,A,57251
54780,18173,2022-06-23 06:51:13,A,76954
54781,60910,2024-11-17 03:34:16,A,55656
54782,24392,2024-01-09 23:57:44,A,1605
54783,40052,2020-05-20 19:38:29,A,61746
54784,4883,2024-10-19 01:58:22,A,55210
54785,19462,2020-09-05 00:27:17,A,59714
54786,22304,2021-11-10 20:55:28,A,81100
54787,92298,2020-06-29 15:28:46,A,55616
54788,82472,2026-05-28 08:20:29,A,94889
54789,87200,2024-12-10 20:49:10,A,71144
54790,97657,2021-07-02 15:51:32,C,24150
54791,77951,2024-05-14 05:11:38,A,76161
54792,81446,2022-01-14 04:04:49,C,68027
54793,84533,2026-05-02 19:13:52,A,67619
54794,93102,2018-04-26 09:25:19,B,53717
54795,57354,2023-05-13 22:56:29,A,31924
54796,60029,2024-09-03 10:55:08,C,48748
54797,54555,2018-07-09 08:02:39,C,24207
54798,90221,2024-10-09 11:38:33,A,23230
54799,74370,2023-04-15 22:20:31,A,68260
54800,25119,2025-10-31 14:29:21,A,44074
54801,19915,2019-01-25 08:09:33,C,35759
54802,98038,2021-11-25 03:08:11,C,55028
54803,99465,2018-10-20 23:46:44,A,12738
54804,99641,2022-10-01 04:18:52,A,33604
54805,17206,2024-07-09 00:48:19,A,92584
54806,94930,2024-12-19 07:51:23,A,18274
54807,4667,2023-04-11 10:47:27,A,49991
54808,58038,2021-03-21 22:32:43,A,14685
54809,42803,2021-08-21 12:29:35,A,69841
54810,95815,2021-06-02 06:33:59,A,80884
54811,64136,2025-12-04 03:40:25,A,60784
54812,67324,2021-11-30 16:36:18,B,72484
54813,82330,2021-01-25 11:57:59,C,85122
54814,52313,2023-03-17 08:44:56,B,53335
54815,80472,2021-11-27 07:35:03,A,3332
54816,75862,2026-08-27 12:31:18,C,85318
54817,41845,2019-07-08 01:15:39,A,30172
54818,42280,2021-05-19 21:38:45,A,96803
54819,19594,2021-08-17 12:13:42,C,10586
54820,57323,2019-08-18 16:01:41,A,11340
54821,470,2020-10-02 21:04:25,A,98296
54822,4489,2023-11-14 00:31:55,A,93247
54823,73637,2023-03-26 09:45:29,C,73255
54824,7921,2018-08-17 12:44:14,A,53068
54825,30302,2025-06-10 22:56:16,C,15746
54826,25347,2024-07-30 23:04:53,A,92635
54827,3407,2019-08-27 20:51:34,B,19338
54828,9293,2023-08-06 20:04:13,C,88712
54829,1983,2021-05-20 16:15:25,A,49959
54830,8521,2024-03-26 12:39:06,A,20272
54831,77459,2020-06-30 09:55:32,A,53231
54832,96396,2019-03-13 14:52:12,C,10010
54833,26430,2025-05-30 01:12:15,A,13155
54834,9801,2022-09-04 10:46:08,C,71853
54835,46080,2024-04-22 21:34:10,A,72299
54836,94464,2023-03-06 04:58:16,A,39582
54837,62413,2018-03-02 16:53:24,A,50570
54838,61412,2022-02-07 22:21:57,C,76358
54839,43967,2019-07-10 08:03:52,A,99943
54840,7716,2024-07-22 01:34:20,A,46283
54841,60450,2018-03-07 03:46:12,A,68152
54842,52987,2026-07-20 09:40:55,C,31450
54843,97706,2018-10-24 03:33:03,A,9527
54844,68286,2023-12-30 16:20:52,A,50481
54845,4404,2024-07-25 21:29:58,A,76062
54846,407,2023-12-24 01:16:44,C,36065
54847,84799,2019-10-21 19:25:05,A,40908
54848,47925,2022-12-09 11:45:45,A,51467
54849,91426,2025-02-07 15:35:08,A,38519
54850,77350,2026-04-20 19:53:14,C,4606
54851,11257,2019-01-01 20:22:53,A,41643
54852,88372,2019-07-07 07:29:42,A,5167
54853,36304,2020-08-08 18:02:49,A,95829
54854,64810,2021-11-10 03:25:02,A,76536
54855,35802,2026-11-18 14:56:05,A,3084
54856,87688,2019-03-13 21:53:37,A,97671
54857,5010,2025-01-12 12:26:52,A,57548
54858,53960,2024-01-08 11:33:05,A,61313
54859,49885,2024-11-27 12:45:13,A,54774
54860,91772,2026-09-21 08:14:52,A,21789
54861,56182,2023-01-21 10:32:53,A,31018
54862,81787,2022-11-20 06:44:31,A,66537
54863,38056,2024-04-24 12:24:09,A,41404
54864,80625,2020-12-30 19:34:59,A,72288
54865,89987,2024-05-05 08:04:16,B,46956
54866,35333,2024-11-06 14:50:07,C,44910
54867,51287,2019-02-10 11:08:59,A,66305
54868,32071,2026-04-06 14:41:10,B,58428
54869,17421,2020-11-30 07:54:34,A,79087
54870,55299,2022-07-11 22:00:37,C,12342
54871,93487,2023-03-28 13:36:49,A,70031
54872,10997,2025-10-03 23:41:18,A,5904
54873,55864,2023-01-04 23:34:40,A,64665
54874,94638,2025-11-29 22:31:41,A,61952
54875,56750,2024-04-03 06:29:07,A,64594
54876,1035,2018-10-19 22:15:01,A,53295
54877,53401,2018-11-24 22:18:56,A,48829
54878,13729,2024-02-17 01:32:08,A,84922
54879,41171,2022-10-19 02:48:00,A,31871
54880,67576,2018-06-11 13:56:46,A,43502
54881,63894,2024-12-16 10:58:21,A,48363
54882,47548,2026-07-07 10:24:46,A,31116
54883,55001,2023-03-10 12:53:54,A,33784
54884,13099,2018-09-28 18:54:55,C,78891
54885,21510,2018-09-25 04:39:50,A,63781
54886,79880,2018-07-16 21:00:14,C,92992
54887,7584,2021-02-26 06:43:39,C,15979
54888,15906,2025-01-17 19:03:31,C,92563
54889,48708,2020-05-19 16:08:14,A,36817
54890,47659,2023-07-29 04:57:06,A,87911
54891,77250,2024-07-13 08:17:31,C,89831
54892,90522,2024-07-26 16:03:36,A,2951
54893,53271,2023-08-20 02:48:49,A,90245
54894,20471,2021-09-09 20:21:58,C,49429
54895,44702,2018-02-17 02:18:00,A,821
54896,57496,2026-10-14 14:21:50,A,89584
54897,9337,2022-07-21 20:36:49,A,28202
54898,63098,2018-09-10 13:33:13,C,98121
54899,98208,2026-04-19 16:17:39,A,9784
54900,58825,2019-03-17 22:38:50,C,96486
54901,2673,2018-04-07 07:24:01,A,33966
54902,31918,2025-11-03 05:49:01,B,74144
54903,21996,2026-02-06 13:51:14,C,39001
54904,8408,2019-06-21 20:04:43,A,42258
54905,87598,2018-03-31 05:56:28,A,66571
54906,12644,2019-08-30 04:43:22,B,4418
54907,83206,2021-07-14 13:07:01,A,7839
54908,1367,2026-10-16 09:51:54,A,4697
54909,36791,2023-03-22 07:33:32,A,68650
54910,36913,2024-08-26 15:36:30,A,1852
54911,57865,2022-09-02 07:39:50,A,38101
54912,43532,2019-02-17 05:51:39,C,5164
54913,2341,2021-07-08 10:08:12,A,52839
54914,36726,2024-08-25 00:06:43,A,16573
54915,68896,2022-07-05 01:37:15,A,79919
54916,60206,2023-07-11 19:02:51,A,9677
54917,1698,2026-03-20 21:31:36,A,59759
54918,61503,2021-03-10 07:45:51,C,84492
54919,15530,2022-08-24 09:55:36,A,95691
54920,73233,2018-09-08 18:15:14,A,21091
54921,57435,2023-06-21 23:43:37,A,11082
54922,71197,2026-12-19 12:22:13,A,26628
54923,88476,2023-11-09 18:46:04,A,75351
54924,52859,2025-12-03 23:09:21,A,51442
54925,58314,2019-11-30 13:57:04,C,44136
54926,46093,2021-01-12 03:57:11,A,83502
54927,25357,2024-02-22 15:21:24,B,89927
54928,80742,2019-07-15 14:53:04,A,64447
54929,33566,2025-01-31 12:57:31,A,34925
54930,10933,2026-12-18 15:02:37,B,20779
54931,3217,2021-07-30 03:03:26,A,68797
54932,23858,2025-01-25 16:51:13,B,78850
54933,77686,2018-05-17 17:08:21,A,56898
54934,84305,2023-07-29 01:31:58,A,84257
54935,52476,2023-06-02 13:46:22,C,60413
54936,64930,2025-03-31 02:09:42,C,51940
54937,32441,2023-12-19 14:42:14,A,95842
54938,99124,2024-05-28 21:58:22,B,566
54939,22179,2026-11-30 03:57:49,A,72048
54940,8660,2023-09-08 08:20:24,A,53726
54941,40419,2022-10-21 19:39:28,A,40216
54942,39281,2020-03-06 15:45:36,A,69910
54943,37830,2019-01-28 19:13:44,A,38092
54944,77633,2020-04-20 22:07:24,A,31117
54945,72375,2019-03-09 04:45:12,A,85935
54946,32531,2023-07-13 03:33:52,A,4241
54947,18092,2026-08-27 15:40:12,A,31925
54948,26666,2023-11-24 05:30:46,B,41203
54949,60106,2019-05-10 04:46:37,C,63974
54950,33923,2022-10-16 08:53:27,A,49938
54951,21353,2025-04-19 13:04:40,A,13089
54952,18797,2025-07-09 22:45:16,A,41023
54953,25584,2020-03-10 16:01:12,A,81210
54954,1408,2021-07-01 03:27:45,C,56127
54955,69107,2022-12-19 18:19:03,B,94833
54956,47122,2020-10-26 02:21:18,A,16877
54957,26991,2021-05-23 20:10:51,C,25661
54958,55796,2022-05-11 18:13:39,A,78699
54959,26237,2026-10-30 12:09:52,A,47823
54960,31013,2024-04-21 03:16:47,A,22374
54961,88227,2025-07-28 09:10:50,A,93248
54962,68275,2022-11-10 17:47:38,A,95345
54963,11023,2024-06-29 22:41:31,A,5695
54964,60087,2024-04-28 19:32:28,A,56099
54965,15608,2019-04-29 22:58:22,A,53092
54966,73723,2026-09-15 09:26:23,A,75860
54967,38626,2018-05-10 17:25:59,A,57803
54968,57984,2026-05-20 07:46:16,A,88406
54969,82545,2019-08-02 06:18:59,A,18979
54970,4194,2022-06-30 13:06:04,A,96829
54971,19793,2026-12-21 22:48:44,A,95555
54972,35190,2018-03-10 11:34:23,A,34555
54973,85809,2018-10-30 16:34:16,A,22424
54974,82773,2018-12-23 12:34:42,C,88812
54975,23804,2022-12-21 21:48:20,A,84027
54976,64352,2022-05-21 17:58:07,C,77832
54977,13069,2024-05-23 22:28:22,A,52000
54978,91081,2024-10-05 15:23:53,A,12838
54979,49887,2022-10-09 12:57:43,A,63496
54980,18394,2023-04-26 16:40:33,C,32316
54981,92745,2019-06-05 00:39:28,A,35025
54982,61815,2024-08-21 07:15:00,C,50691
54983,42528,2021-09-13 13:30:50,A,20880
54984,36332,2020-04-22 23:52:54,A,27675
54985,47176,2024-01-14 16:36:20,A,91765
54986,15415,2022-08-06 19:20:56,A,49246
54987,1116,2026-03-23 03:24:53,C,2241
54988,53243,2022-09-08 13:38:08,B,67759
54989,68611,2021-10-14 19:38:24,C,54036
54990,20727,2026-05-24 20:18:56,A,56677
54991,72681,2019-07-03 03:54:27,B,22239
54992,36284,2023-01-19 07:08:11,A,15090
54993,83235,2018-05-30 04:14:49,A,61385
54994,615,2025-08-30 17:14:12,A,70336
54995,72812,2022-03-14 10:48:33,A,73652
54996,44027,2024-03-07 20:38:34,A,21638
54997,20011,2018-08-09 02:53:34,C,69316
54998,43253,2018-10-23 00:50:52,C,97342
54999,6827,2023-07-30 05:12:43,A,51393
55000,84124,2022-04-26 11:22:43,A,99700
55001,54410,2021-05-06 10:10:24,A,77710
55002,46519,2019-02-19 14:01:17,A,18047
55003,66906,2024-02-12 03:01:03,B,62021
55004,34949,2026-05-23 20:28:29,A,5970
55005,72906,2020-10-03 10:20:06,A,59743
55006,58830,2018-10-01 03:46:02,A,66519
55007,8592,2025-08-05 13:16:14,A,92211
55008,84163,2018-05-19 05:45:21,A,32108
55009,30873,2026-12-02 07:16:31,A,57499
55010,54784,2023-10-26 21:28:56,A,27353
55011,83322,2024-01-25 00:04:00,A,65635
55012,12707,2025-01-08 17:54:25,A,98691
55013,76639,2026-04-25 08:09:13,C,19165
55014,62909,2019-04-30 11:10:22,C,86253
55015,86413,2026-09-13 13:06:22,A,38599
55016,91675,2023-05-15 20:58:57,A,43929
55017,12936,2019-08-29 19:00:43,A,5472
55018,41256,2019-12-01 10:49:33,B,40823
55019,11108,2024-03-13 16:15:43,C,85794
55020,72995,2020-09-01 13:42:14,A,2855
55021,28297,2025-06-15 22:10:42,A,22062
55022,2514,2020-08-17 17:31:10,A,69023
55023,71753,2026-12-12 11:41:08,B,6363
55024,53528,2019-10-20 19:06:41,C,47854
55025,17140,2026-12-27 04:46:00,A,97785
55026,82319,2023-11-23 10:00:08,A,7082
55027,99699,2024-07-05 12:11:25,A,20583
55028,43855,2020-07-19 19:37:04,A,83092
55029,87680,2021-02-02 08:57:15,A,61419
55030,45312,2018-11-24 21:28:39,C,8967
55031,83038,2019-01-29 09:36:45,A,943
55032,12087,2022-07-02 09:09:43,A,302
55033,68725,2025-06-21 21:56:56,B,37354
55034,7241,2023-01-14 15:48:28,C,85509
55035,29374,2025-03-07 16:05:17,B,1979
55036,5416,2018-01-20 01:23:24,A,18525
55037,87561,2026-10-20 03:01:04,A,18604
55038,14155,2026-07-17 11:42:17,A,54013
55039,720,2025-01-24 13:41:45,B,51241
55040,47466,2023-03-16 17:49:17,A,71626
55041,88086,2026-05-09 20:07:50,A,32258
55042,21303,2022-11-25 15:17:49,A,49967
55043,43940,2022-11-23 18:59:39,A,59276
55044,96796,2026-10-30 07:46:30,A,49410
55045,17699,2019-05-28 19:17:36,B,21994
55046,18663,2026-12-04 01:28:09,B,31209
55047,13431,2018-11-03 19:18:03,A,76136
55048,29382,2019-03-13 05:29:20,C,24513
55049,85900,2021-01-19 21:26:10,A,58649
55050,68178,2026-02-20 06:29:11,A,56701
55051,25826,2020-11-12 05:47:24,B,94959
55052,30788,2024-11-23 13:11:14,A,40820
55053,45882,2026-04-17 23:55:17,A,26958
55054,44162,2020-06-06 15:09:40,A,70047
55055,38809,2023-10-25 07:19:04,A,37604
55056,4857,2022-11-29 04:55:44,C,74977
55057,50394,2022-08-12 13:03:56,A,23336
55058,83678,2024-08-17 03:53:52,C,97080
55059,22511,2020-01-13 03:41:32,C,12751
55060,43627,2019-02-25 18:47:38,A,58751
55061,35809,2023-08-05 18:08:45,A,65367
55062,51140,2025-10-19 17:42:10,C,49456
55063,92568,2022-05-24 11:40:27,A,35122
55064,49810,2025-09-18 22:28:05,C,67700
55065,9126,2025-05-18 11:58:49,B,67701
55066,64664,2021-10-12 18:10:50,A,6421
55067,60687,2020-07-02 22:20:53,A,86470
55068,30714,2019-04-16 20:35:03,A,99565
55069,43015,2023-10-10 18:11:32,A,65255
55070,51716,2020-12-22 02:31:44,C,2134
55071,31995,2025-12-22 03:13:56,A,61916
55072,71285,2025-08-17 05:19:51,A,57570
55073,21339,2026-12-16 15:30:27,A,81562
55074,28462,2025-08-24 15:24:05,A,79154
55075,76699,2019-02-13 07:30:18,C,89929
55076,3518,2026-09-29 15:07:31,A,43245
55077,44085,2019-01-02 01:35:51,A,18980
55078,9835,2026-06-25 18:36:37,A,45961
55079,81101,2022-08-08 21:12:35,C,62859
55080,70025,2023-07-21 02:30:53,A,34733
55081,10100,2019-07-06 12:54:30,A,5255
55082,70151,2024-01-13 08:57:47,A,85482
55083,31085,2020-10-08 13:28:22,A,89408
55084,28947,2024-04-04 20:04:29,B,45114
55085,97626,2023-02-11 20:58:38,A,18642
55086,3248,2020-07-05 23:50:06,A,97902
55087,98230,2023-02-08 13:04:08,A,55665
55088,14026,2021-09-18 17:08:03,A,34605
55089,62702,2025-10-11 10:49:08,C,91425
55090,60575,2023-06-04 08:57:00,C,58651
55091,63253,2025-11-27 11:12:19,A,93295
55092,16384,2024-11-04 20:55:30,A,77762
55093,81565,2025-01-11 12:37:03,A,86406
55094,2221,2018-01-05 01:59:05,A,99672
55095,66102,2022-12-02 07:47:39,A,56648
55096,2409,2022-09-08 05:54:43,A,721
55097,3085,2022-06-19 00:16:10,C,34206
55098,11491,2020-08-03 21:40:58,A,47066
55099,20737,2024-01-22 05:35:32,A,36137
55100,66197,2026-01-06 10:55:50,C,28850
55101,45633,2026-05-17 23:42:42,A,89451
55102,86000,2023-10-18 16:29:22,A,55033
55103,79964,2021-01-01 20:38:00,A,7680
55104,84219,2023-07-12 03:32:04,C,11528
55105,37462,2021-09-21 06:37:14,A,26644
55106,19434,2024-05-29 15:06:41,A,62102
55107,77354,2018-07-07 08:14:25,C,74432
55108,97190,2020-11-11 09:34:15,C,80157
55109,44885,2026-10-18 09:47:24,A,31301
55110,75284,2025-11-30 02:03:32,A,87908
55111,81258,2021-06-22 11:37:21,A,95273
55112,72094,2020-10-07 16:51:00,B,84976
55113,87473,2024-10-20 10:42:05,A,81044
55114,18377,2020-12-09 05:14:34,A,44349
55115,51721,2019-03-28 01:59:15,A,31632
55116,7313,2022-03-21 12:32:46,A,70734
55117,95250,2024-09-30 23:12:15,A,60404
55118,15207,2026-07-05 20:29:47,A,42958
55119,96256,2026-01-31 04:40:28,A,48628
55120,24302,2022-10-19 09:48:36,B,28053
55121,6863,2022-09-27 00:25:27,A,36785
55122,38654,2019-08-06 22:17:25,C,41697
55123,48465,2021-02-11 18:41:55,C,93774
55124,73620,2019-02-10 19:06:41,A,27096
55125,13027,2019-06-14 10:20:36,B,17530
55126,25845,2026-04-10 00:52:18,C,76487
55127,22593,2026-04-07 03:40:11,A,23827
55128,73709,2022-09-17 22:00:34,A,92577
55129,21103,2022-06-26 22:38:15,A,42914
55130,57173,2020-04-01 22:11:17,A,22669
55131,84773,2019-11-11 07:29:34,A,88048
55132,4076,2019-11-29 12:01:53,C,89840
55133,7054,2020-01-29 19:30:35,A,84222
55134,80378,2019-10-20 23:35:08,A,86241
55135,2297,2019-12-05 21:10:25,B,2145
55136,11024,2024-09-12 15:49:09,B,14936
55137,50436,2020-09-11 02:16:36,C,75131
55138,28017,2020-09-07 10:35:06,A,83002
55139,78378,2018-12-05 18:33:55,A,22851
55140,1650,2022-05-30 02:08:08,A,3667
55141,27936,2020-03-06 08:31:39,A,11065
55142,46909,2026-06-02 16:09:59,A,23556
55143,21557,2022-08-31 04:06:15,C,16157
55144,22883,2021-02-16 21:47:17,A,60494
55145,16568,2025-02-09 06:36:47,C,87623
55146,75814,2026-02-25 22:58:03,C,75341
55147,33777,2023-08-08 08:11:34,C,48261
55148,4513,2021-10-01 12:32:01,A,62881
55149,44669,2024-03-18 03:49:43,A,66446
55150,75693,2023-02-24 16:47:17,A,20859
55151,31604,2023-07-11 07:14:02,C,49065
55152,43698,2026-05-27 16:32:07,B,65840
55153,46627,2019-07-24 05:50:26,A,55093
55154,26964,2020-05-22 11:33:07,A,42781
55155,62751,2024-06-24 10:15:56,C,11015
55156,95298,2022-12-26 01:17:17,A,96409
55157,55546,2019-04-21 01:05:16,A,16329
55158,74451,2026-01-27 13:14:40,A,82701
55159,37064,2021-04-16 09:39:02,A,68624
55160,82991,2025-08-06 17:57:05,B,16272
55161,88935,2021-07-17 03:29:22,A,33833
55162,27629,2026-01-16 13:06:30,C,28942
55163,63770,2022-02-26 01:35:12,C,76247
55164,3652,2020-12-29 13:47:35,A,24395
55165,8248,2025-10-03 07:54:00,C,53350
55166,29709,2020-03-06 09:30:38,B,81185
55167,18037,2024-08-14 22:48:59,A,16683
55168,54533,2019-11-06 13:31:47,A,77800
55169,58112,2024-05-13 09:07:38,B,75159
55170,83374,2023-07-12 19:21:52,A,65178
55171,68585,2021-09-27 12:45:05,A,54812
55172,95050,2024-12-15 06:56:06,A,39546
55173,83308,2026-08-01 06:51:44,A,81307
55174,81298,2023-05-11 04:18:01,A,9101
55175,84169,2021-07-28 23:37:52,A,28260
55176,78674,2025-12-06 04:21:44,C,98356
55177,45338,2024-03-30 23:44:20,C,43080
55178,2820,2020-02-09 22:16:51,A,64566
55179,1922,2021-03-19 12:18:00,C,73096
55180,21109,2020-02-04 18:33:41,A,68638
55181,6030,2025-02-11 00:55:04,A,42952
55182,765,2020-05-01 19:06:15,C,51906
55183,76308,2022-03-04 09:44:58,B,77290
55184,3572,2024-11-02 21:22:02,A,22900
55185,11945,2024-12-14 13:00:09,A,83692
55186,71015,2019-06-01 21:25:57,C,62916
55187,84007,2024-04-20 13:55:18,A,55534
55188,60473,2018-05-16 00:18:46,A,13912
55189,78284,2024-03-06 15:27:56,A,96843
55190,78548,2020-04-23 21:53:20,A,18131
55191,89762,2026-07-15 17:53:01,A,28134
55192,68498,2019-06-07 20:26:47,A,30962
55193,74937,2019-11-28 00:27:15,A,969
55194,19534,2026-02-27 12:44:46,A,92087
55195,43846,2021-03-06 16:38:31,A,84390
55196,30530,2019-06-09 15:44:48,C,43981
55197,28775,2024-01-07 15:28:34,A,73684
55198,72940,2026-06-17 15:29:29,B,77572
55199,67299,2018-05-22 07:33:19,A,27965
55200,87111,2026-03-23 10:11:23,C,38367
55201,67624,2025-08-02 23:23:00,A,3962
55202,21442,2024-04-07 22:30:02,C,25316
55203,2331,2022-08-08 19:36:54,A,50440
55204,21184,2019-01-05 20:43:59,C,59927
55205,74363,2025-11-20 15:49:59,A,13743
55206,10782,2020-10-04 03:59:46,A,45954
55207,2938,2025-06-04 06:37:02,B,47317
55208,50397,2024-07-22 02:34:23,A,35789
55209,40048,2018-04-27 10:59:39,A,97125
55210,93830,2018-08-17 08:52:05,A,45301
55211,29397,2024-03-28 13:21:05,A,32973
55212,23611,2022-04-18 13:08:18,C,94370
