StateID,StateName,NationalityID,Active
37664,Oregon_1716,38,True
37665,New Hampshire_1527,48,True
37666,Connecticut_429,43,True
37667,Kansas_847,28,True
37668,Georgia_1463,41,True
37669,Colorado_197,44,True
37670,Oregon_996,40,True
37671,New York_1310,17,True
37672,Texas_564,12,True
37673,Minnesota_368,27,True
37674,Nevada_1263,1,True
37675,Nevada_801,40,True
37676,New York_1310,33,True
37677,Nebraska_699,13,True
37678,Utah_1418,5,True
37679,Washington_995,37,True
37680,Illinois_517,40,True
37681,Oklahoma_1818,43,True
37682,Rhode Island_774,28,True
37683,Florida_560,24,True
37684,Kansas_1887,20,True
37685,Ohio_1735,40,True
37686,Delaware_59,42,True
37687,Delaware_544,37,True
37688,Colorado_1016,20,True
37689,Wisconsin_302,23,True
37690,Washington_1267,3,True
37691,Tennessee_1707,5,True
37692,Oklahoma_1230,15,True
37693,Mississippi_1398,46,True
37694,Connecticut_282,5,True
37695,Maryland_477,34,True
37696,Missouri_1045,39,True
37697,Hawaii_558,39,True
37698,Utah_348,46,True
37699,Nevada_1512,23,True
37700,Montana_1967,47,True
37701,Colorado_669,17,True
37702,Pennsylvania_257,9,True
37703,Missouri_654,4,True
37704,Georgia_1070,30,True
37705,Nevada_1050,48,True
37706,Kentucky_1990,14,True
37707,Nevada_1050,30,True
37708,Alaska_1420,31,True
37709,Oklahoma_1974,1,True
37710,North Carolina_144,27,True
37711,Kansas_586,2,True
37712,Alaska_1722,45,True
37713,Kansas_521,40,True
37714,Connecticut_1144,41,True
37715,Florida_800,10,True
37716,Missouri_1485,24,False
37717,South Dakota_1700,20,True
37718,Alaska_381,42,True
37719,Kentucky_775,16,True
37720,Maryland_672,41,True
37721,Rhode Island_1926,38,True
37722,Georgia_1441,44,True
37723,Missouri_326,49,True
37724,Nebraska_1414,42,True
37725,Utah_1320,43,True
37726,Massachusetts_629,41,True
37727,Arkansas_1846,18,True
37728,Louisiana_1798,35,True
37729,Iowa_83,30,True
37730,Oregon_145,37,True
37731,Maryland_1194,5,True
37732,South Carolina_1357,37,True
37733,Massachusetts_423,11,True
37734,Oklahoma_1332,4,True
37735,Oregon_1549,37,True
37736,Delaware_660,11,True
37737,Utah_1904,12,True
37738,South Dakota_762,49,True
37739,Arizona_568,47,True
37740,Delaware_346,28,True
37741,California_1325,26,True
37742,Virginia_1945,34,True
37743,Delaware_346,1,True
37744,Alaska_407,6,True
37745,Georgia_132,33,True
37746,Tennessee_1705,47,True
37747,Indiana_613,24,True
37748,Alabama_987,34,True
37749,Illinois_105,8,True
37750,New Hampshire_170,16,True
37751,Virginia_639,16,True
37752,North Carolina_1273,16,True
37753,Virginia_1567,34,True
37754,Kentucky_1751,20,True
37755,Montana_261,14,True
37756,Maryland_1865,26,True
37757,Oklahoma_493,2,True
37758,Washington_1267,19,True
37759,Vermont_1474,2,True
37760,Massachusetts_902,26,True
37761,Florida_1820,25,True
37762,Idaho_289,49,True
37763,Missouri_1286,19,True
37764,Oklahoma_1872,46,True
37765,Vermont_1868,49,True
37766,Minnesota_1337,48,True
37767,Florida_84,17,True
37768,Arizona_1438,30,True
37769,New Jersey_1352,12,True
37770,Connecticut_44,21,True
37771,Maine_814,36,True
37772,Oklahoma_332,40,True
37773,Connecticut_464,28,True
37774,New York_199,33,False
37775,Nebraska_1224,46,True
37776,New Jersey_328,9,True
37777,Maryland_1703,18,True
37778,Hawaii_239,24,True
37779,Oklahoma_1907,32,True
37780,West Virginia_797,23,True
37781,Washington_701,12,False
37782,Colorado_582,34,True
37783,South Dakota_656,26,True
37784,Florida_1382,6,True
37785,Minnesota_1924,5,True
37786,South Dakota_720,23,True
37787,North Carolina_359,46,False
37788,Nebraska_1401,15,True
37789,Michigan_384,32,False
37790,Michigan_1743,13,True
37791,West Virginia_1488,41,True
37792,North Dakota_1245,28,True
37793,New York_798,33,True
37794,Alaska_1698,8,True
37795,Pennsylvania_364,16,True
37796,Florida_71,39,True
37797,Nevada_1263,32,True
37798,Texas_503,16,True
37799,Wisconsin_1437,45,True
37800,Illinois_126,13,True
37801,Maryland_1510,20,True
37802,Rhode Island_1620,19,True
37803,Utah_1550,11,True
37804,New Hampshire_1271,27,True
37805,Texas_481,16,True
37806,Kentucky_1335,9,True
37807,Tennessee_1467,13,True
37808,Connecticut_282,19,True
37809,Wisconsin_1025,30,True
37810,Rhode Island_73,42,True
37811,Kansas_1087,39,True
37812,South Carolina_772,17,True
37813,Delaware_346,30,True
37814,Missouri_323,29,True
37815,West Virginia_238,42,True
37816,Alaska_1420,2,True
37817,Virginia_336,48,True
37818,Florida_340,3,True
37819,Florida_1302,20,True
37820,Washington_1376,1,True
37821,North Carolina_945,5,True
37822,Mississippi_891,33,True
37823,Washington_1486,39,True
37824,Colorado_461,23,True
37825,Rhode Island_1736,18,True
37826,Alaska_1316,4,True
37827,West Virginia_797,41,True
37828,Wisconsin_732,33,True
37829,Massachusetts_1430,26,True
37830,Connecticut_161,22,True
37831,Delaware_1526,30,True
37832,New York_447,26,True
37833,Illinois_1718,1,True
37834,Wyoming_1478,6,True
37835,Vermont_1908,17,True
37836,Texas_264,31,True
37837,Colorado_1009,48,True
37838,Colorado_131,4,True
37839,North Carolina_1857,10,True
37840,Alabama_119,48,True
37841,Tennessee_1915,39,True
37842,Iowa_1242,34,True
37843,Tennessee_1440,22,True
37844,Kansas_671,22,True
37845,West Virginia_504,7,True
37846,North Carolina_1323,39,True
37847,Texas_108,37,True
37848,New Hampshire_1261,15,True
37849,Utah_292,19,True
37850,Alabama_987,10,True
37851,New York_1602,37,True
37852,New Mexico_827,37,True
37853,Delaware_186,4,True
37854,Nevada_1059,46,True
37855,Oklahoma_1584,41,True
37856,Wyoming_255,25,True
37857,Minnesota_1458,28,True
37858,Arkansas_1642,49,True
37859,Nevada_1031,44,True
37860,Maine_747,18,True
37861,Delaware_1201,48,True
37862,Hawaii_1265,35,True
37863,New York_40,19,True
37864,Mississippi_1380,42,True
37865,Iowa_756,20,True
37866,New Mexico_112,39,True
37867,Rhode Island_1900,33,True
37868,Kentucky_767,1,True
37869,Nevada_1189,47,False
37870,New Hampshire_1527,1,True
37871,Virginia_853,41,True
37872,Idaho_77,46,True
37873,Montana_718,45,True
37874,Arkansas_1846,19,True
37875,Colorado_877,48,True
37876,Alabama_1219,49,True
37877,Vermont_401,9,True
37878,Utah_832,14,True
37879,Delaware_63,3,True
37880,Kansas_651,30,True
37881,Massachusetts_885,41,True
37882,Maine_1448,1,True
37883,Utah_1065,5,True
37884,Arkansas_372,23,True
37885,Utah_1979,6,True
37886,New York_305,20,True
37887,New Hampshire_208,46,True
37888,Michigan_466,42,True
37889,New York_931,8,False
37890,Nevada_1327,31,True
37891,Kentucky_1990,15,True
37892,North Dakota_1608,26,True
37893,Nebraska_1415,33,True
37894,Alabama_1176,48,True
37895,West Virginia_646,39,True
37896,Montana_361,32,True
37897,Nebraska_1287,1,True
37898,South Carolina_1239,5,True
37899,South Dakota_720,22,True
37900,Tennessee_715,31,True
37901,Indiana_1645,42,True
37902,Montana_542,5,True
37903,Texas_1547,8,True
37904,Missouri_1662,6,True
37905,Louisiana_1848,10,True
37906,Maine_193,46,True
37907,Kansas_651,40,True
37908,Nevada_1050,38,True
37909,Virginia_1069,41,True
37910,West Virginia_646,47,True
37911,Missouri_1852,16,True
37912,North Dakota_953,28,True
37913,New Mexico_1081,1,True
37914,Florida_1036,46,True
37915,Texas_948,18,True
37916,Maine_1635,39,True
37917,Wyoming_960,44,True
37918,Iowa_48,42,True
37919,Indiana_802,47,True
37920,New Jersey_1117,39,True
37921,Pennsylvania_606,37,True
37922,South Carolina_1680,11,True
37923,North Carolina_1607,3,False
37924,Vermont_1474,29,True
37925,Mississippi_1402,4,True
37926,North Carolina_9,31,True
37927,Indiana_673,11,True
37928,Delaware_725,30,True
37929,Arkansas_515,15,True
37930,Utah_223,15,True
37931,Texas_1404,32,True
37932,New Jersey_1564,29,True
37933,California_1325,49,True
37934,Maine_202,43,True
37935,Maine_941,28,True
37936,Oregon_588,21,True
37937,New York_570,38,True
37938,Idaho_956,39,True
37939,Washington_195,11,True
37940,North Carolina_1345,32,True
37941,Louisiana_417,27,True
37942,Arkansas_1642,24,True
37943,Delaware_1365,37,True
37944,Florida_1412,1,True
37945,California_8,32,True
37946,South Dakota_531,1,True
37947,Pennsylvania_148,45,True
37948,Wisconsin_382,34,True
37949,Virginia_1552,18,True
37950,Rhode Island_1035,29,True
37951,California_475,6,True
37952,Oklahoma_1617,31,True
37953,Nebraska_578,14,True
37954,Florida_1668,11,True
37955,Utah_1979,5,True
37956,Colorado_1076,22,True
37957,Alabama_1459,13,True
37958,West Virginia_205,12,True
37959,Montana_1967,41,True
37960,Rhode Island_985,4,True
37961,Arkansas_914,38,True
37962,Utah_744,4,True
37963,Illinois_912,30,False
37964,North Dakota_53,1,True
37965,Maine_1001,49,True
37966,Virginia_1603,31,True
37967,North Carolina_1513,49,True
37968,South Dakota_1826,42,False
37969,Missouri_343,23,True
37970,Illinois_1192,14,True
37971,Alabama_1932,35,True
37972,New Mexico_1184,17,True
37973,Utah_1550,32,True
37974,Oklahoma_702,36,True
37975,Maryland_526,23,True
37976,New York_1310,34,True
37977,Tennessee_1898,47,True
37978,New Jersey_411,38,True
37979,Maryland_1545,41,True
37980,Arizona_568,39,True
37981,Massachusetts_198,22,True
37982,New Mexico_1184,42,True
37983,Rhode Island_774,2,True
37984,Minnesota_388,20,True
37985,Indiana_473,14,True
37986,Texas_1404,38,True
37987,Colorado_764,37,True
37988,Arizona_1654,37,True
37989,Delaware_591,12,True
37990,Alaska_1147,28,True
37991,Louisiana_1848,8,True
37992,Arizona_1095,29,True
37993,New Mexico_981,21,True
37994,Massachusetts_993,39,True
37995,Vermont_167,48,True
37996,West Virginia_283,18,False
37997,Mississippi_1517,48,True
37998,Nevada_1059,19,True
37999,Tennessee_823,10,False
38000,New Mexico_1198,9,True
38001,Virginia_1222,23,True
38002,Colorado_1139,30,True
38003,New York_1959,22,False
38004,Wyoming_1338,29,True
38005,Rhode Island_1962,6,True
38006,Virginia_1243,35,True
38007,West Virginia_890,14,True
38008,Florida_1601,5,True
38009,Massachusetts_1800,46,True
38010,West Virginia_133,18,True
38011,Arizona_1654,35,True
38012,Connecticut_121,30,True
38013,Utah_832,7,True
38014,Utah_1922,34,False
38015,Wyoming_1021,38,True
38016,North Dakota_1993,42,True
38017,South Dakota_1444,19,True
38018,Kentucky_894,45,True
38019,Washington_1515,11,True
38020,Delaware_1622,41,True
38021,Alaska_288,17,True
38022,Wisconsin_1672,11,True
38023,Colorado_1076,45,True
38024,Rhode Island_1228,28,True
38025,Virginia_1371,3,True
38026,Tennessee_1074,10,True
38027,West Virginia_838,24,True
38028,Virginia_1945,33,False
38029,Arkansas_911,26,True
38030,Wyoming_39,5,True
38031,Nevada_249,24,True
38032,Utah_217,44,True
38033,North Carolina_178,26,True
38034,Florida_1574,7,True
38035,Wisconsin_182,12,True
38036,Idaho_1759,39,True
38037,Tennessee_1187,44,True
38038,South Carolina_1769,36,True
38039,Wisconsin_1400,17,True
38040,Massachusetts_704,16,True
38041,South Dakota_496,31,True
38042,North Dakota_596,18,True
38043,West Virginia_460,32,True
38044,Massachusetts_1778,2,True
38045,Indiana_473,49,True
38046,Wyoming_684,10,True
38047,Missouri_1928,48,True
38048,Colorado_1060,39,True
38049,Delaware_1622,14,False
38050,Washington_1664,47,True
38051,Indiana_1729,10,True
38052,Alaska_318,28,True
38053,California_1578,24,False
38054,Arkansas_1435,40,True
38055,New Mexico_355,34,True
38056,Tennessee_1694,49,True
38057,Idaho_616,41,True
38058,California_1988,9,True
38059,Texas_228,47,False
38060,North Dakota_728,29,True
38061,Nebraska_1287,45,True
38062,Iowa_1953,41,True
38063,Maryland_1510,36,True
38064,Florida_560,9,True
38065,New York_1375,41,True
38066,Montana_1465,47,True
38067,Kansas_634,11,True
38068,Iowa_458,21,True
38069,Arizona_1838,13,True
38070,Louisiana_24,49,True
38071,New Mexico_1154,24,True
38072,Alabama_1964,1,True
38073,Wyoming_369,35,True
38074,Alabama_1459,35,True
38075,Nevada_1247,21,True
38076,Kentucky_1011,47,True
38077,West Virginia_610,5,True
38078,New York_1375,21,True
38079,Colorado_1825,4,True
38080,Kansas_1508,33,False
38081,Connecticut_1220,36,True
38082,Texas_108,8,False
38083,Wisconsin_1883,29,False
38084,Virginia_1243,7,True
38085,Arkansas_1799,1,True
38086,Minnesota_1946,5,True
38087,Illinois_719,13,True
38088,Louisiana_1342,26,True
38089,Oregon_1105,12,True
38090,Pennsylvania_1560,8,True
38091,North Carolina_1721,49,True
38092,Connecticut_431,34,True
38093,Texas_1920,22,True
38094,Nevada_1031,9,True
38095,Louisiana_635,9,True
38096,Maryland_1172,45,True
38097,Arizona_1121,18,True
38098,Kentucky_1751,17,True
38099,Virginia_1124,7,True
38100,Delaware_1753,39,False
38101,South Carolina_366,34,True
38102,Missouri_1485,16,True
38103,Delaware_924,28,True
38104,Nevada_413,25,True
38105,Florida_1282,22,True
38106,Rhode Island_1926,34,True
38107,New Mexico_355,15,True
38108,Illinois_10,16,True
38109,Texas_1439,16,True
38110,Vermont_1594,38,True
38111,North Carolina_1273,22,True
38112,New Hampshire_1675,29,True
38113,Florida_1870,32,True
38114,Nevada_1573,43,True
38115,Nevada_1145,24,True
38116,Louisiana_1943,41,True
38117,Florida_64,23,True
38118,Texas_1681,38,True
38119,California_1325,23,True
38120,Indiana_124,25,True
38121,New York_311,26,True
38122,Maine_1214,36,True
38123,Rhode Island_774,34,True
38124,Maine_1001,13,True
38125,North Carolina_872,33,False
38126,New Hampshire_1473,41,True
38127,Ohio_1831,46,True
38128,Hawaii_693,4,True
38129,Alaska_1182,36,True
38130,Washington_1376,20,False
38131,Tennessee_1843,29,False
38132,Arizona_989,15,True
38133,New York_798,15,True
38134,Indiana_673,13,True
38135,Missouri_1286,14,True
38136,Colorado_1752,22,True
38137,Arkansas_911,1,True
38138,Michigan_405,1,True
38139,Washington_995,31,True
38140,Oregon_1716,33,True
38141,Maine_1626,47,True
38142,Mississippi_1040,1,True
38143,Georgia_636,38,True
38144,Maine_1283,24,True
38145,Utah_1980,39,True
38146,Louisiana_889,22,True
38147,Georgia_1378,23,True
38148,South Carolina_488,2,True
38149,Pennsylvania_1237,22,True
38150,West Virginia_238,9,True
38151,Iowa_179,4,True
38152,Oregon_1442,25,True
38153,Tennessee_1707,15,True
38154,Mississippi_1166,24,True
38155,Ohio_316,40,True
38156,Washington_1267,7,True
38157,Delaware_231,8,True
38158,Tennessee_1707,27,True
38159,Oklahoma_1812,27,True
38160,New Jersey_1612,45,True
38161,Michigan_1326,35,True
38162,Arizona_330,38,True
38163,Florida_560,30,True
38164,Texas_948,39,True
38165,Delaware_247,29,True
38166,Connecticut_282,5,False
38167,New York_1310,18,True
38168,Colorado_939,15,True
38169,Pennsylvania_31,26,True
38170,Arkansas_1523,2,True
38171,Louisiana_1693,31,True
38172,Massachusetts_529,25,True
38173,Pennsylvania_380,25,True
38174,California_62,32,True
38175,Idaho_127,22,True
38176,Florida_1551,10,True
38177,Indiana_162,36,True
38178,Nebraska_957,12,True
38179,Iowa_1274,21,False
38180,Wisconsin_1672,15,False
38181,Minnesota_1853,11,True
38182,Georgia_294,46,False
38183,North Carolina_178,7,True
38184,Texas_228,24,True
38185,Georgia_882,30,True
38186,Texas_393,14,True
38187,Nevada_691,40,True
38188,Mississippi_1419,46,True
38189,Florida_71,6,True
38190,Ohio_317,46,True
38191,Utah_1922,8,True
38192,Pennsylvania_594,36,True
38193,Minnesota_378,12,True
38194,Georgia_906,5,True
38195,Pennsylvania_135,13,True
38196,Virginia_729,19,True
38197,Maine_1644,22,True
38198,Nebraska_1401,12,True
38199,Wisconsin_1942,32,True
38200,Kentucky_1142,38,True
38201,Wisconsin_905,38,True
38202,Massachusetts_529,17,True
38203,Montana_1867,26,False
38204,Delaware_934,16,True
38205,Alabama_665,12,True
38206,Georgia_522,37,False
38207,New Hampshire_1673,46,True
38208,Connecticut_386,16,True
38209,Colorado_573,5,True
38210,Colorado_582,8,True
38211,Arkansas_572,7,True
38212,Tennessee_643,27,True
38213,Arkansas_572,26,True
38214,Minnesota_1927,13,True
38215,Idaho_869,35,True
38216,New Mexico_1292,46,False
38217,Texas_1547,17,True
38218,Illinois_546,7,True
38219,Wyoming_1509,9,True
38220,North Carolina_437,42,True
38221,Wyoming_1586,10,True
38222,Nevada_554,45,True
38223,Georgia_1763,42,True
38224,Pennsylvania_110,38,True
38225,North Carolina_1345,14,True
38226,Maryland_526,37,True
38227,Nevada_176,13,True
38228,Indiana_673,8,True
38229,Florida_1574,41,False
38230,Illinois_1561,10,True
38231,Arkansas_623,33,True
38232,California_1988,37,True
38233,Hawaii_943,20,True
38234,Nevada_472,4,True
38235,Wyoming_1586,1,True
38236,Massachusetts_993,19,True
38237,Massachusetts_878,24,True
38238,Iowa_1411,47,True
38239,Arizona_1121,11,True
38240,Nevada_1434,22,True
38241,Mississippi_1398,37,True
38242,Idaho_169,3,True
38243,Kansas_1013,17,True
38244,Virginia_55,48,False
38245,Hawaii_1756,40,True
38246,New Hampshire_324,20,True
38247,Vermont_657,35,True
38248,Idaho_956,44,True
38249,Wisconsin_259,40,True
38250,Mississippi_640,15,True
38251,Alaska_561,11,True
38252,Nevada_339,13,False
38253,West Virginia_1861,26,True
38254,Maryland_403,23,True
38255,South Dakota_531,40,True
38256,Georgia_1197,13,True
38257,Illinois_794,48,True
38258,Illinois_1561,16,True
38259,Indiana_1183,45,True
38260,Maryland_1033,14,True
38261,Texas_593,40,True
38262,Virginia_1279,34,True
38263,Idaho_616,40,True
38264,Kansas_651,29,True
38265,South Dakota_713,28,True
38266,Missouri_343,27,True
38267,North Dakota_1559,38,True
38268,Colorado_1396,13,True
38269,Minnesota_1458,3,True
38270,Arizona_1957,39,False
38271,Indiana_45,38,True
38272,Colorado_1752,5,True
38273,West Virginia_903,16,True
38274,Ohio_54,31,True
38275,Connecticut_1101,22,True
38276,Delaware_1514,3,True
38277,Tennessee_1694,5,True
38278,Arizona_855,3,True
38279,Indiana_1295,15,True
38280,Utah_659,34,True
38281,Nevada_1573,15,True
38282,Pennsylvania_110,27,True
38283,Texas_1038,13,True
38284,Idaho_77,34,True
38285,Oregon_500,18,True
38286,Delaware_587,10,True
38287,Louisiana_417,32,True
38288,Oregon_1863,4,True
38289,Delaware_274,2,True
38290,Mississippi_1517,30,True
38291,Connecticut_1220,31,True
38292,Virginia_1399,46,True
38293,Connecticut_1754,3,True
38294,Maryland_1086,44,False
38295,Illinois_1384,5,True
38296,Pennsylvania_972,34,True
38297,Virginia_1567,14,True
38298,Tennessee_990,37,False
38299,Arkansas_1768,7,True
38300,South Carolina_1133,15,True
38301,South Dakota_1700,19,True
38302,Maine_193,19,True
38303,Rhode Island_1542,17,True
38304,Montana_1967,48,True
38305,Texas_1674,40,True
38306,Arizona_1482,13,False
38307,West Virginia_854,21,True
38308,New York_798,43,False
38309,Indiana_1963,1,True
38310,California_300,18,True
38311,Utah_967,24,True
38312,Tennessee_567,30,True
38313,Kansas_671,7,True
38314,South Dakota_1519,27,True
38315,Pennsylvania_148,27,True
38316,Oregon_1822,3,True
38317,Vermont_768,16,True
38318,Michigan_1484,4,True
38319,Hawaii_138,45,True
38320,Missouri_860,1,True
38321,Arizona_1859,33,True
38322,Rhode Island_291,44,True
38323,Wyoming_334,45,True
38324,Minnesota_698,26,True
38325,Maine_1858,39,True
38326,New York_1207,3,True
38327,New Jersey_306,4,True
38328,Delaware_924,33,True
38329,Texas_980,5,True
38330,Kentucky_897,29,False
38331,Virginia_1285,11,True
38332,Arizona_926,3,True
38333,Iowa_1333,18,True
38334,Missouri_343,30,True
38335,North Dakota_1447,17,True
38336,South Dakota_656,46,True
38337,Missouri_1796,30,True
38338,Oregon_1537,30,True
38339,Rhode Island_1849,33,True
38340,Texas_1547,17,True
38341,Tennessee_260,39,True
38342,New Hampshire_1385,16,True
38343,Utah_1979,33,True
38344,Pennsylvania_168,47,True
38345,Utah_659,2,True
38346,New York_199,2,True
38347,Wisconsin_1408,24,True
38348,Kentucky_1335,5,True
38349,Texas_581,36,True
38350,Kentucky_1335,3,True
38351,Oklahoma_565,40,True
38352,Kansas_394,32,True
38353,Wisconsin_1794,14,True
38354,Texas_350,38,True
38355,Vermont_27,43,True
38356,Alabama_1902,5,True
38357,Tennessee_1898,37,True
38358,Nevada_631,46,True
38359,Vermont_1156,26,True
38360,West Virginia_379,17,False
38361,Oregon_1625,19,True
38362,Nevada_527,11,True
38363,New York_1310,7,True
38364,New York_1307,13,True
38365,Massachusetts_902,25,True
38366,Nebraska_1765,48,True
38367,Wisconsin_1672,12,True
38368,Washington_806,31,True
38369,New Hampshire_226,28,True
38370,Montana_1450,15,True
38371,Vermont_26,33,True
38372,Connecticut_1355,11,True
38373,West Virginia_1140,39,True
38374,Iowa_88,32,True
38375,Louisiana_618,16,True
38376,Hawaii_1756,9,True
38377,Georgia_1758,41,True
38378,Connecticut_121,12,False
38379,California_1917,19,True
38380,Florida_865,14,True
38381,Minnesota_32,12,False
38382,Delaware_602,24,True
38383,Kentucky_695,9,True
38384,Florida_887,21,True
38385,North Carolina_1793,12,True
38386,New Hampshire_1421,45,True
38387,Utah_524,37,True
38388,Louisiana_1047,5,True
38389,Connecticut_1348,9,True
38390,Georgia_33,20,True
38391,Montana_246,6,True
38392,Massachusetts_1878,40,True
38393,Illinois_1042,13,True
38394,Nevada_1053,16,True
38395,Iowa_48,20,True
38396,Rhode Island_1962,5,True
38397,Arkansas_911,43,True
38398,Iowa_179,17,False
38399,Maine_1393,10,True
38400,Oklahoma_1907,30,False
38401,Massachusetts_737,7,True
38402,Delaware_1968,11,True
38403,Utah_1418,8,False
38404,West Virginia_589,37,True
38405,Alaska_495,31,True
38406,New York_430,48,True
38407,Oklahoma_1230,1,True
38408,South Dakota_1058,25,True
38409,Arkansas_1785,28,True
38410,Virginia_1606,23,True
38411,Montana_1436,29,True
38412,New York_363,22,True
38413,Texas_309,10,True
38414,New Mexico_981,46,True
38415,Florida_1302,17,True
38416,Florida_1175,13,True
38417,New Hampshire_226,16,True
38418,Maine_1266,12,True
38419,North Carolina_9,48,False
38420,Missouri_1852,49,True
38421,Nebraska_1415,15,True
38422,North Carolina_47,39,True
38423,West Virginia_1647,19,True
38424,New Jersey_203,21,True
38425,Michigan_988,32,True
38426,Maine_893,5,True
38427,Hawaii_156,47,True
38428,West Virginia_854,15,True
38429,Utah_25,32,True
38430,New Mexico_420,1,True
38431,Tennessee_1843,15,True
38432,Wyoming_1701,35,True
38433,Tennessee_760,20,True
38434,Nevada_773,31,True
38435,New Mexico_263,20,True
38436,Virginia_1552,47,True
38437,Delaware_587,24,True
38438,Nebraska_957,40,True
38439,Oregon_469,10,True
38440,Wisconsin_253,14,True
38441,New York_1741,35,True
38442,Nebraska_1569,29,True
38443,Utah_1170,9,True
38444,Virginia_1349,10,True
38445,North Carolina_1361,2,True
38446,New Mexico_739,23,True
38447,Maryland_117,18,True
38448,Kansas_1188,1,True
38449,Maryland_549,11,True
38450,New Hampshire_910,37,True
38451,Idaho_869,36,True
38452,Utah_807,33,True
38453,Wisconsin_1672,36,True
38454,Mississippi_820,24,True
38455,Massachusetts_1781,25,True
38456,South Dakota_1221,23,True
38457,Louisiana_1397,22,True
38458,Florida_1601,33,True
38459,West Virginia_1615,47,True
38460,Louisiana_563,19,True
38461,Hawaii_1152,34,True
38462,Nevada_413,23,True
38463,South Dakota_1403,46,True
38464,Virginia_879,26,True
38465,New Hampshire_992,22,True
38466,Nebraska_0,3,True
38467,Mississippi_166,4,True
38468,Connecticut_15,33,True
38469,South Dakota_656,11,True
38470,Arkansas_111,20,True
38471,New Mexico_1391,32,True
38472,Maryland_1125,48,True
38473,Texas_593,15,True
38474,Michigan_1429,25,True
38475,Louisiana_506,17,True
38476,Maryland_1634,22,True
38477,Wisconsin_670,34,True
38478,Michigan_1063,33,True
38479,Texas_1690,25,True
38480,Colorado_1571,14,True
38481,Texas_1404,46,True
38482,Alaska_758,30,True
38483,South Dakota_1539,22,False
38484,South Dakota_496,22,True
38485,Virginia_1909,19,True
38486,Michigan_964,38,True
38487,Florida_280,4,True
38488,Texas_350,8,True
38489,Texas_333,45,False
38490,South Carolina_1949,39,True
38491,South Dakota_1966,10,True
38492,Tennessee_760,28,True
38493,Texas_1547,21,True
38494,Rhode Island_1306,1,True
38495,Alabama_1964,37,False
38496,Kansas_727,34,True
38497,Louisiana_1342,11,True
38498,Utah_822,16,True
38499,Wisconsin_1437,39,True
38500,Oklahoma_1617,14,True
38501,Idaho_13,1,True
38502,Nevada_1079,31,True
38503,North Dakota_1426,44,True
38504,Maryland_341,43,True
38505,Wisconsin_1817,49,True
38506,Massachusetts_198,12,True
38507,Wisconsin_1883,27,True
38508,Massachusetts_677,17,True
38509,California_1988,16,True
38510,Arkansas_1315,1,True
38511,Vermont_657,30,True
38512,Vermont_1464,37,True
38513,Idaho_77,23,True
38514,Arkansas_111,27,True
38515,Louisiana_534,37,True
38516,Mississippi_1398,16,True
38517,Colorado_1139,24,True
38518,South Carolina_1165,28,True
38519,South Carolina_991,30,True
38520,Connecticut_1220,26,True
38521,New York_789,24,True
38522,Mississippi_1563,31,True
38523,Idaho_1322,25,False
38524,Nevada_1099,2,True
38525,Massachusetts_529,7,True
38526,Alaska_99,48,True
38527,Hawaii_1502,23,True
38528,Pennsylvania_972,29,True
38529,Ohio_1491,35,True
38530,Oregon_1659,30,True
38531,Rhode Island_1900,29,True
38532,Arkansas_1315,31,True
38533,Wyoming_1014,42,True
38534,Indiana_124,2,True
38535,Wyoming_1014,15,True
38536,Mississippi_518,16,True
38537,Utah_22,8,True
38538,Connecticut_161,28,True
38539,Delaware_628,40,True
38540,New Jersey_505,17,True
38541,Nevada_881,14,True
38542,Kansas_1887,21,True
38543,New Hampshire_1044,27,True
38544,Kansas_1787,21,True
38545,West Virginia_1861,32,True
38546,Washington_1487,16,True
38547,Ohio_482,28,True
38548,Tennessee_1525,38,True
38549,South Dakota_1966,29,True
38550,Maine_308,49,True
38551,Delaware_1619,36,True
38552,New York_873,24,True
38553,Indiana_1576,21,True
38554,Maine_202,39,True
38555,Texas_1439,8,True
38556,Virginia_639,28,True
38557,Washington_141,18,True
38558,Utah_1879,19,False
38559,Arkansas_1003,19,True
38560,Georgia_614,38,True
38561,Connecticut_106,44,True
38562,Nebraska_528,26,True
38563,Pennsylvania_1560,6,True
38564,Rhode Island_575,46,True
38565,Utah_968,49,True
38566,North Carolina_1877,26,True
38567,New York_1910,28,True
38568,Alaska_1772,44,True
38569,West Virginia_687,32,True
38570,Missouri_290,34,True
38571,Indiana_804,45,True
38572,New York_1334,37,True
38573,Illinois_1936,25,True
38574,Kentucky_667,22,True
38575,Michigan_384,31,True
38576,Colorado_1076,6,True
38577,North Dakota_1608,31,True
38578,New Hampshire_1206,1,True
38579,Michigan_1392,40,True
38580,Rhode Island_700,9,True
38581,South Dakota_12,12,True
38582,Montana_1582,21,True
38583,Kansas_959,42,True
38584,Alabama_159,3,False
38585,New York_1307,42,True
38586,Texas_564,46,True
38587,New York_1310,5,True
38588,South Dakota_7,37,True
38589,Florida_71,13,True
38590,Mississippi_891,29,True
38591,Delaware_97,28,True
38592,Georgia_86,49,True
38593,Maryland_1865,25,True
38594,Wyoming_100,10,True
38595,Florida_280,34,True
38596,Georgia_882,15,True
38597,Kansas_1312,30,True
38598,Illinois_748,13,True
38599,Washington_195,37,True
38600,Nebraska_390,49,True
38601,Missouri_608,5,True
38602,California_449,14,True
38603,New Mexico_1391,10,True
38604,Oklahoma_1453,47,True
38605,Idaho_1119,34,True
38606,Washington_1284,31,True
